EntrezID	GeneLength	Count
68693	5726	12491
14704	1699	22
14705	2210	863
68852	2583	788
225896	1033	5620
107197	831	447
67531	384	30
100628605	76	0
66276	615	823
109077	3294	1908
14376	3844	8751
100861648	492	0
72727	1584	1539
19881	1526	423
225898	3180	2739
100504651	1277	33
23942	3087	8032
70044	2750	1356
67160	1565	3329
66395	18543	182479
22287	468	135
66514	2274	3226
621699	1661	2601
623688	1554	82
16319	3217	1358
14319	866	72328
24115	2082	18
74760	2320	63
60527	3269	6793
56473	1508	1935
76267	3460	3861
14156	2215	872
69038	510	1481
225908	5597	106
269060	5634	372
54525	6966	44
278795	2077	9
67752	1458	13
66072	3097	1732
269061	3604	3717
68642	1096	360
72982	918	258
225912	2580	1278
225913	2256	454
13194	4164	34307
71768	3540	10
75096	592	0
58803	1416	1
107305	2415	1550
12507	2069	1
403202	2115	3
12511	3034	3
65221	2345	67
98170	3489	2610
68539	1930	2213
28000	6333	4438
22786	1925	0
14764	2644	4
108673	3003	637
69826	1011	0
545279	1713	0
76002	1385	0
107350	775	117
64381	1082	0
69369	1194	0
69416	631	0
73466	1375	0
75138	1020	0
12482	2057	1
269063	945	0
383435	3624	4
109225	939	4
666907	836	6
64380	1723	2
60361	1259	3
73656	2053	20
100504727	1079	5
666926	1374	0
100502579	620	0
69774	1687	12
66607	1464	162
68774	1371	39
14126	1010	1
170813	1012	0
225922	673	0
170834	873	0
225923	807	0
14603	1532	1
94063	1134	587
20908	4980	2847
258938	948	0
258227	957	0
257938	1032	0
258405	930	4
225929	4221	2283
76303	4587	3525
258675	933	0
258676	942	0
258155	936	0
258805	1673	0
258674	936	0
258673	945	0
258677	954	0
258409	939	0
258683	939	0
258681	939	0
258680	1076	0
258682	948	0
258117	939	0
258679	948	0
258678	957	0
56093	3918	0
17476	4336	171
207521	5770	2129
107373	3199	584
74333	1106	3
240549	1609	0
107146	1310	1
258692	1065	0
258693	4343	0
64697	1672	0
664779	3350	0
12803	1205	5
109910	5609	5585
107321	1673	10
258697	960	0
258694	945	0
258699	927	0
258698	930	0
433224	1763	179
258696	945	0
258300	945	0
258368	978	0
258700	933	0
258695	924	0
258687	924	0
258568	954	0
667271	1046	0
258684	924	0
258299	939	0
258688	924	0
258120	933	0
258121	924	0
258689	933	0
258686	927	0
258690	930	0
258231	945	0
258685	945	0
258123	945	0
258298	945	0
258691	1100	0
404339	948	0
258288	948	0
258629	948	0
258628	942	0
258098	951	0
258342	960	0
258992	948	0
258341	960	0
258991	1067	0
258736	945	0
258792	945	0
258097	936	0
258626	948	0
258793	951	0
258627	948	0
258151	951	0
21888	4555	522
107272	2491	9645
208518	2549	378
100502653	1157	1
14682	5634	4025
595139	6361	217
14675	3383	373
271564	11164	4297
14240	1515	0
353211	12512	847
14537	4707	432
100502699	1441	0
54391	2482	1867
18552	9346	1187
20409	1714	4375
225994	1637	229
67383	2094	61
225995	1631	542
225997	6509	867
225998	9400	12
16952	1395	63293
68994	778	43
320092	1085	2
320155	2917	1
11668	2032	27
26358	2060	19
13409	4073	4
22682	7385	8131
14544	5417	4547
66206	1428	922
226016	2475	1609
83921	6667	6556
226025	10717	102
100502872	324	3
387200	68	0
16601	3263	6593
100316672	121	1
226026	5868	3232
71738	3338	1874
67483	868	0
72351	2064	483
791290	3167	644
319924	6632	53
381217	2548	309
75521	667	0
21873	4798	9350
14297	1095	136
18719	2526	329
68034	1696	390
226040	2462	136
226041	7981	1383
14237	2345	0
226043	2011	584
76088	7810	2165
100042503	390	96
107351	5410	3612
50796	2251	0
240590	2391	0
100503074	474	0
226049	2337	8
67155	6086	3124
70942	668	11
329047	618	0
22359	8308	11591
100042588	579	2
240595	5077	26
52874	3462	2621
107372	2595	19
19726	9341	684
226075	3917	1579
320176	1314	2
434460	762	285
20510	3708	780
381218	2152	18
74411	2882	1247
67072	2517	2231
56248	2751	5423
67329	1247	6
100503337	664	12
59028	1803	725
724062	97	0
791409	1808	1
16452	5030	3564
27356	660	143
19773	697	2
67759	843	691
60533	3639	113
58205	3415	10
77779	2317	21
226089	6282	4360
226090	5394	3828
77836	461	5
240613	8026	2683
240614	4867	1072
77125	2603	830
66745	2231	0
109113	3540	5212
104174	3756	3
625917	378	85
17195	1069	0
100503233	910	0
546723	804	236
13380	2245	0
19091	7378	494
625995	583	0
83410	3752	2076
78103	2854	1
69865	3828	0
54447	4823	557
208449	4539	2019
67188	1641	32
17330	2619	1303
23972	3796	364
67979	2813	4112
19211	8212	5714
67795	1630	93
100628575	90	0
628236	1197	1
381236	2721	72
668106	1231	0
668114	1197	16
100503559	411	9
329055	2236	0
67717	1353	0
240633	2240	1287
70166	1502	4
78753	2701	665
52024	1754	654
76630	1978	1237
11475	1780	5810
14102	1801	422
12642	1353	23
16889	2971	3420
15958	3949	698
15959	1998	163
667373	2375	54
667370	2013	184
112419	3365	43
15957	2638	584
240638	3870	17
75735	3692	591
723826	87	0
240641	5563	740
100316775	74	0
15566	3084	2
54364	1156	646
107765	1765	4059
100502583	447	1
76073	1509	929
676676	1120	41
226098	4764	506
668215	2662	5
53412	2676	467
74493	6481	16919
72514	1756	59
107182	8509	4054
208922	5792	247
319931	1919	4
69104	5286	2492
77059	3243	2
15925	4976	12753
16551	4819	892
15242	1771	8
107371	2737	665
546726	1557	1
13082	1781	3
226101	7094	20581
619304	2755	2
74107	2778	477
107221	1393	219
19662	1297	107
110855	2967	0
70567	1400	263
56839	4259	2
240660	3471	673
74055	9514	1167
57753	3977	949
209478	4209	983
15201	3019	1134
72082	1989	1
72303	1941	0
69888	1630	0
638988	1443	0
13095	1786	0
13097	2869	0
13098	1857	0
545288	1707	0
433247	1769	0
13099	1801	0
100043108	1770	0
13096	1824	0
404195	1772	0
107141	2932	0
226105	1709	0
54132	1505	1214
20411	6791	1093
56454	3527	2490
67590	2725	591
12495	4197	897
668310	3315	3
240665	3819	402
381223	880	3
72672	6840	1250
17060	2097	402
100502752	2789	0
100861913	1651	0
21673	2130	1
226115	892	0
24087	3369	20
107358	6144	17017
83490	2615	1491
627352	1048	960
212391	4663	370
381224	4852	687
20562	5238	160
100502871	2238	3
71085	5140	725
14296	2614	221
212398	2161	516
107094	4320	650
18648	1832	4739
66583	1622	610
74168	1838	1244
72199	3965	2482
226122	1527	1458
56642	1100	23
67432	1635	83
66765	1401	13
226123	1816	343
84095	3771	3334
69534	976	718
277010	3077	2456
319740	5614	3043
54612	1900	2
71146	2984	153
100526549	89	0
72832	2616	7
52013	3979	1449
100861941	450	0
67573	5437	1803
74580	3119	677
100502892	400	12
192236	2754	792
100861965	813	20
100502913	2447	17
545291	2175	7
83674	5040	43
14718	2058	710
18089	2112	0
246696	1535	596
100502982	1993	65
93685	6050	507
226139	4798	948
66388	1308	179
12780	5389	2
100038628	2043	0
71972	4882	1008
93721	1792	1
226143	2197	0
226144	3432	1212
12675	3500	3213
72502	3581	727
73689	898	454
329064	3321	68
30049	3470	476
20250	5453	48673
100628619	61	0
100502995	593	1
329065	3072	159
20249	4837	78058
22423	3376	4
240667	3923	312
67264	641	1766
319594	6190	3853
18504	3029	0
73322	770	0
226151	6880	2227
73894	610	3
26456	4303	642
94067	1213	1314
226153	3488	1019
226154	2921	6571
100503041	3903	579
94280	2966	3482
107250	1380	92
21908	2030	0
16814	864	4
12234	6325	741
100503332	947	12
56626	2336	386
100861983	584	0
226162	1353	555
30838	1946	954
71232	1015	0
14179	1319	1
18150	860	277
100861995	635	4
76055	4797	6507
80906	813	7
71617	2896	570
20170	2696	504
16825	2677	4839
226169	5244	1862
70769	3636	2296
12686	1879	2
18742	1379	5
107338	6401	3555
100503392	1788	254
18034	3292	2686
73728	3900	351
68431	1348	279
67116	1941	998
751550	109	1
75579	788	21
75146	2280	178
54130	2742	6100
24069	2359	627
100862031	1751	264
100503435	901	76
93679	3241	3778
56350	822	669
94279	3213	166
226178	4105	6976
13074	1841	19
66439	2176	309
57344	1751	256
94219	3330	714
76952	4469	1973
226180	2271	8
71041	2098	854
226182	3258	527
66477	341	494
18572	6044	2287
72691	2049	208
546729	1047	0
18011	4412	187
14218	10464	10127
108689	1878	406
100503104	2765	25
20874	7030	9993
12821	5428	8843
100503480	1212	0
67788	1583	6363
100048534	5947	81
14873	1163	4020
68214	1394	33
414801	3766	2836
381229	3345	0
66673	5634	0
58178	8088	42
16333	1036	0
100043450	1679	0
170750	2406	6438
78457	780	0
27360	4916	7612
69319	488	4
17859	5619	6787
76479	2125	1814
381232	5292	311
100503558	627	34
240672	1155	1027
100043462	917	387
13006	4851	5885
73713	6592	94
18569	2556	2365
100503593	710	1
100503572	2509	736
56392	4213	5440
11551	3801	319
14732	3828	922
21684	2725	0
73707	3889	179
433256	3151	5769
66980	2289	1703
53611	3405	1902
77594	2496	0
21416	4553	1417
26930	2856	7
269094	2928	15
226243	2066	0
18175	5499	60
12369	2350	319
226245	2388	4710
55947	4074	951
66866	3934	2290
11554	2491	217
213993	2754	1853
83561	5443	10
240675	3882	14
226250	4075	1215
226251	7073	3360
78120	391	0
320879	1954	7
226252	5630	2748
72133	6395	326
78073	1785	0
226255	6586	3458
14585	3224	218
791347	450	0
75645	1086	0
69055	742	0
69060	1487	0
69166	1447	0
18946	1619	1
18947	1568	0
67507	923	0
73442	5733	147
100526480	87	0
100503848	864	0
226265	2567	17
71653	4081	2996
22326	1017	0
332396	3032	0
214084	3803	209
107368	7076	4184
329078	5023	12
13797	2598	57
72647	1827	0
100503908	900	2
74998	6080	713
107376	2070	5
76539	2035	1093
226278	1572	0
78832	5790	3817
332397	3928	159
13669	5176	23253
100217439	56	4
67894	2353	1169
94281	2731	38
11757	1445	1793
14773	3168	1205
414758	2753	397
633057	1624	80
12982	1849	375
100043120	363	1
633188	546	181
664787	1205	0
100038987	1603	0
114564	2719	0
100039029	537	0
100041708	834	0
546061	1443	0
100040974	1132	0
677525	1491	0
100041824	477	0
100503923	974	0
100041057	1473	0
671917	537	0
100041877	1940	0
100041903	891	0
269233	4146	940
18108	1877	1706
227522	1027	275
78245	535	7
99035	1509	8
104362	706	0
227525	6214	442
18686	515	3
64707	4282	169
50497	1791	1660
100861945	1756	82
227526	3013	47
66540	3148	7822
100038349	3348	0
73489	434	0
209630	7468	2394
100504349	555	22
67229	3413	2547
209645	3837	290
109079	5319	2547
16922	1474	415
100861976	655	0
381346	345	12
68527	884	1
70024	3494	220
71648	2413	1757
74186	2663	158
227541	7111	148
98828	1623	2833
53893	1590	972
791411	952	60
57743	2369	1065
209692	3535	121
326622	5174	3793
227545	3625	3048
100038358	2796	15
67856	1812	533
320132	2500	10
98910	4953	4754
14007	9522	3402
68144	6021	1
100038708	2541	0
791270	1242	0
73438	883	0
14462	3215	4443
381347	4039	483
77682	737	87
100126244	2526	2
209361	4805	730
11949	1801	5797
16588	1379	1088
16425	3122	67
209378	7928	408
353282	9136	208
100316806	119	0
735255	97	0
100526482	84	0
100124487	97	0
100316663	127	0
735286	73	0
735256	97	0
100316802	123	0
100316770	121	0
100124624	83	0
100526535	87	0
735257	73	0
100526483	87	0
100124642	83	0
100526485	87	0
100124625	83	0
100526536	87	0
100124626	83	0
100526552	87	0
100124627	83	0
100526489	87	0
100526553	83	0
100526491	87	0
100124643	83	0
100526538	87	0
100526554	83	0
100124442	82	0
100526494	87	0
100526495	87	0
100526539	83	0
100124474	81	0
100526496	87	0
100124447	85	0
723922	73	0
735258	97	0
100316701	98	0
100526524	94	0
100124495	80	0
100316668	127	0
100316831	125	0
18761	3313	19
77543	1034	0
100503147	1609	7
170768	5285	9924
100038528	1684	0
76938	1534	2058
16184	4428	74
16169	1548	315
50755	3514	3516
320816	2356	841
241226	5782	4678
338535	2773	73
100862047	666	0
66960	2333	8044
19212	3620	212
227580	3163	6
20163	1412	2793
65969	11325	43
13434	2637	152
791315	2472	1
100862060	659	0
22352	1834	13750
241230	3161	3397
30963	1008	337
70957	800	37
20844	3690	2909
625286	3658	15
17533	5318	12
100124488	79	0
277468	2676	0
12296	4450	19
625342	1981	1568
74455	4776	354
75869	3594	1641
67448	3205	4794
100504058	4190	0
75069	485	0
74103	2980	1584
68231	525	0
77940	3645	236
100034739	3329	41
72668	4363	103
17354	5444	2779
641254	1957	34
13418	8585	2470
100504159	3076	0
12238	881	2329
12151	3594	1607
381350	1651	6
18718	3471	575
100504170	2231	0
74629	1486	3
70882	2995	1
76467	1190	164
19213	1508	0
70909	2004	0
100041244	2092	15
71198	2529	552
433406	2790	9
791278	4341	0
208618	8041	4348
71435	6972	6792
433408	1385	262
71233	1199	28
208967	3899	325
241263	7143	2
100038625	2541	0
667663	5134	0
100041703	207	93
14417	5625	1
100628608	68	0
54519	2540	762
56075	1637	160
11308	3504	7384
74159	3810	3026
67121	4652	456
27377	4571	9156
70981	1842	2
18232	2579	0
76857	2858	789
100504187	422	106
140483	1640	19
227606	1379	0
69677	790	236
215257	1647	1874
54448	883	28
54450	1951	419
215274	538	5
16181	2691	1010
215632	4683	575
18510	2527	41
100504544	533	1
12287	7290	12
77683	5049	3646
215705	1772	2721
67187	1231	570
67228	2952	477
107733	2423	639
241274	4589	681
100502743	1020	11
56876	2933	2886
72090	2306	8
241275	1673	7
67122	2582	1746
227612	3428	2332
58202	2637	2820
74472	1430	4
68222	1126	5
227613	1600	6874
142681	2054	2
329360	2021	87
67859	781	966
68846	1333	394
78797	4824	1679
227615	914	528
97031	2808	2480
68475	864	1653
99152	3017	6176
78217	516	3
227618	1207	187
14810	4230	114
320354	2894	38
100272219	1696	28
227619	3742	3623
83768	1655	575
227620	1690	1346
72080	3121	99
12496	1937	424
18146	1473	2361
14347	1970	2
11305	8061	1769
100526555	56	0
69454	799	1014
227622	975	413
19215	805	384
100503942	403	0
77701	716	7
69379	1038	30
30839	2359	1147
22030	2998	1984
59022	669	1949
381352	3990	134
75454	583	596
381353	4684	19
227624	3155	4284
77058	1725	12
51875	1055	320
14133	1317	3
78076	653	0
13863	1041	0
620709	729	0
332578	1106	0
227627	713	0
107771	843	209
383678	732	0
16820	684	0
227630	652	0
620858	596	0
71103	1091	0
77704	839	0
227631	1289	1
227632	6102	4
227634	7978	2553
98766	3450	795
67991	7016	1626
109299	2683	1372
100504023	1970	0
16871	2208	2
227638	2449	617
77481	3129	31
329366	3147	12
67839	3623	1372
52838	2923	665
332579	1611	10
227644	4491	842
68112	2195	2268
66865	3125	3050
64436	4135	1190
227648	8739	7423
100125929	1647	19
18128	9489	7613
353156	1626	115
387145	73	1
67512	837	785
56279	1622	55
72091	742	226
100306955	139	31
100306954	132	19
329369	694	4
100039446	480	0
16821	774	0
80908	1779	0
20935	2568	987
20933	3466	3627
27176	864	3773
20930	1178	895
20931	1138	496
20932	2863	14971
279029	2169	25
227656	2281	2028
279028	4580	2
381356	3474	1471
227659	2136	246
66139	1493	209
77794	3242	78
109349	2946	0
329371	4020	0
13166	2282	1
192166	4558	717
22325	3482	1893
100504116	668	45
67382	5565	3757
140858	2900	2119
20181	5267	4738
12831	8402	8090
100038452	2244	23
14134	1062	0
100862306	2634	0
100504177	3699	0
56177	3428	1498
241289	5466	404
69327	804	15
118451	2079	844
227671	1335	17
19730	4020	6409
12613	2039	180
70239	2787	1551
14582	1822	2
64930	7697	2906
69987	671	1
68870	1570	1
100526498	74	0
269252	7127	3241
227674	3328	358
54422	3693	1
329375	1295	2
22130	4153	1159
269254	10970	5605
171171	1770	73
76220	4292	132
68975	1232	306
107746	6347	5681
433416	629	17
227682	2576	790
227683	1987	252
26569	4008	3275
68205	2143	1333
723904	97	0
70319	871	27
99151	2715	945
18286	4459	2489
74412	3108	1615
20740	8081	25180
71820	1807	553
56086	3101	3119
263803	2931	302
66220	1194	314
227693	4100	1156
70296	3470	1697
13804	1032	119
227695	1838	576
70266	1924	865
67350	435	18
241296	4254	3850
227696	1467	1420
227697	2126	588
227699	5670	2933
227700	1725	1339
108958	3620	771
57170	2087	550
12908	4393	1084
100862338	484	5
110854	2577	5825
72500	1569	1148
78617	817	11
665635	896	0
100038700	2941	2
100526499	84	0
73598	1591	122
66617	1217	711
72323	2114	1279
20204	1129	70
64292	3647	11596
30934	2997	2424
30931	1452	1118
227707	1328	950
74270	4157	1344
14269	5619	2232
320973	512	34
277463	3926	3270
14299	4036	1400
665700	15679	277
11898	1631	322
100862380	601	3
320267	3740	3763
100504258	5391	3
381359	2471	1
227715	1635	613
11350	7179	6323
227717	2863	28
98970	4751	3
23928	5930	398
108897	2953	1756
227720	8195	2237
100504305	1607	52
241303	4011	17
227721	1824	68
227723	10689	12256
99011	2825	668
22245	1951	1016
72931	768	3493
99412	4442	6228
13429	3784	1402
387239	110	0
68379	3294	2531
73737	657	4398
16819	853	276984
96979	1952	1643
227731	3965	1320
71254	3173	191
98952	4217	5760
13481	861	738
227733	1473	4
20448	4368	863
50935	2585	1122
11636	2365	5198
13805	3572	537
100316776	86	0
14287	2263	509
107951	3389	2905
100499514	82	8
100628606	73	5
27387	3681	183
70730	1119	1
30933	1536	1035
338348	2674	27
329384	913	450
227736	1675	135
20910	4005	1168
227737	3693	35067
227738	3982	605
269261	638	1075
104367	118	103
56017	2083	541
99326	3387	268
241308	2738	195
26360	3444	5000
241311	6602	1013
71834	5090	2114
16917	1219	681
100504399	3815	2717
72543	4995	835
320482	3653	1
100504427	1963	0
18516	2393	407
96990	1793	0
227743	3018	1681
66691	5966	5147
14828	2616	29015
227746	1858	705
30050	5698	3064
66998	2042	3802
77996	2312	148
74016	3743	59
22029	2325	153
15139	5448	63
98870	2358	6
26920	7792	1232
68365	3081	7833
100504493	1271	0
227753	2938	15123
13830	2816	10013
75859	1227	0
74854	1372	0
14594	3586	3204
100042194	2037	13
69601	7090	4953
74410	3177	28
77665	653	0
100038606	2988	0
100861632	624	0
68375	739	374
75495	690	4
16874	3577	20
67889	2548	2180
67871	2251	697
100504593	429	5
100861645	439	11
19224	2864	1997
258949	921	0
675440	642	32
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	1
67466	2858	2946
319817	8967	4441
100217435	68	0
241322	4535	1389
320633	5267	717
227800	6746	5550
338346	2297	6
20744	16348	4662
241324	6372	2
227801	4352	958
16870	2286	0
59126	3272	1947
19177	969	4618
26423	2947	3
14536	6308	702
387176	76	0
723903	89	0
241327	2409	167
76646	1206	5
66489	452	599
74192	1271	1577
76899	4386	2768
320271	10705	1918
100042584	4750	7
67857	1558	2706
94217	14743	0
70789	2733	0
76117	3906	1
320872	1761	0
227835	2554	433
24136	9113	1141
100628598	78	0
433424	1388	6
69405	635	1
100503843	615	0
11480	5681	1970
26428	4978	2710
109241	7055	1531
227867	4358	2356
16574	6840	336
71897	2285	302
320343	3660	26
109129	1302	2636
100502624	1786	3
227885	2163	1840
74194	2827	3977
329404	2038	0
387511	897	0
433426	2409	0
71684	2156	463
64685	1368	235
21930	1601	182
51869	8502	3938
17996	22489	1200
78049	407	0
75423	5212	12146
12298	8280	213
625631	432	681
56324	4124	4259
71409	5851	2666
56194	3565	6182
65103	2553	1506
67874	1460	4
271786	6966	2
16519	1679	1
18227	3347	215
767815	1099	0
75279	1533	0
227923	1412	6
14571	5931	1808
241391	3247	6
77767	3521	2
227929	5735	407
100042926	1016	1
269275	9049	5
100502932	2940	0
667062	543	6
11477	3298	2798
76654	1627	1
227933	3641	27
227937	4614	5723
76676	1644	0
76747	573	18
100038999	438	212
66860	7873	8097
72137	2183	652
407823	7980	3481
667103	743	1
100505179	714	74
57438	2719	7572
66205	1257	242
17076	5172	449
100039176	561	0
18779	7112	101
16420	5110	1502
56878	3057	6339
100038493	2655	2
21353	2335	2961
59029	1541	2369
21375	3977	2
94229	5532	2
13482	6301	44
14526	1091	5
14089	2695	690
71586	5519	709
227960	3288	386
170738	3798	0
60344	8667	9
100503492	436	13
50915	1968	163
319876	5045	4374
320106	1606	1
20269	9560	12
110876	8690	16
77771	10672	8
14425	3684	4660
73668	4468	951
20265	8287	0
100038743	1347	0
20274	9813	12
20272	7333	260
383709	1966	0
241431	11971	47
26877	4978	66
53416	3247	10011
227998	1339	0
75721	3643	0
241447	3930	375
329416	1808	12
66442	1582	266
14378	2012	0
27413	4895	37
241452	2817	590
14725	15467	5
72569	1419	311
228003	2538	168
320720	2860	306
228005	6297	3719
75051	1731	160
674921	661	25
73373	2104	924
277396	4617	285
20823	2088	5857
75422	960	350
68795	8084	8760
329421	6256	4
64406	2097	12
68986	889	2
66748	1749	10
14415	3231	6
70231	2484	5376
228012	4032	3187
228019	2370	342
75763	9413	1131
73649	5208	279
13427	2788	7296
78830	2924	1582
107435	1576	1525
100861681	479	0
66559	1259	232
100503424	2810	79
13390	2779	0
111970	2793	0
13392	2473	0
381371	641	0
16403	4205	12018
228026	5137	9138
56508	7896	17
100503680	2116	2
65964	9111	3648
66953	2361	329
100861846	364	0
383712	372	3
74541	1663	0
20687	4430	6842
100503849	1147	114
100628587	74	0
67059	2304	1774
381373	2813	0
66935	1945	342
74616	3247	464
68526	5079	1218
215280	4397	633
11435	4288	549
100504117	483	51
329427	2707	23
108699	4934	42
11909	4277	3290
100038532	2320	4
228033	679	5638
73962	516	0
69605	8775	1421
14029	1428	0
15433	2482	1
15432	2517	0
15431	1011	0
15430	1789	1
15438	2100	6
15437	1424	33
73429	794	0
15434	2902	9
15436	2560	9
387144	68	0
399588	2167	1
15429	1862	0
53375	1258	1379
667739	851	9273
545423	483	13
77269	929	0
100504729	1478	0
229279	5224	1935
18024	2469	6646
320474	1463	31
623453	524	225
228061	7359	6942
72421	2614	707
620631	2008	14
78802	2862	198
241489	2848	54
13067	652	1
241490	1898	1540
99031	8041	171
23992	1554	1163
381375	1219	2
14231	898	312
83435	3007	1558
22138	104320	1465
545428	6329	1610
228071	8900	5191
241494	3668	12
100503106	751	0
80744	3449	861
329436	1780	0
100040494	819	0
73823	623	4
22193	1539	1660
16401	9832	32
228094	1759	3
100126874	1930	0
18012	2494	0
70599	5095	4500
75276	2644	1
18573	4912	92
320769	2889	110
66861	4054	7799
100503167	2616	0
20378	2920	52
50884	3387	8026
68082	1463	209
735274	86	5
69482	2873	150
241514	4184	469
241516	21053	0
69082	1963	3557
16410	7054	17775
241520	3394	30
71861	2062	0
54598	4737	468
21788	3780	482
672763	830	6
100502854	2295	971
12388	5475	29739
100270744	3520	2
72657	679	577
66958	1968	700
381379	2059	840
228136	4740	7400
98985	1830	713
241525	752	230
387149	64	0
100502874	726	67
12258	1820	14134
56791	1387	1269
68678	1761	0
30059	666	286
72401	2924	11
269295	1263	27
58207	2601	1988
19074	838	1
53856	949	0
228139	4190	28
100862344	2930	6
20833	2854	6499
228140	5747	9054
74687	1443	5
23796	3564	31
241528	2900	3
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	572
258429	1068	1
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	2
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	18
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	4563
59015	5684	2162
55935	4691	4528
271813	3462	17
56428	2420	2998
67445	1365	75
68349	940	689
67136	2393	859
66461	1321	752
13046	7965	8748
279067	345	10
19400	1620	48
19182	1635	5835
68427	2273	1627
100862024	613	0
20375	1333	9
17868	4163	1
228355	6217	1986
22259	2036	253
11432	4653	1360
107986	1918	409
606735	892	46
100503319	3593	17
80708	2107	2252
77038	3409	2973
228356	1979	234
228357	9407	853
619941	312	3
75786	6577	5469
100217458	98	0
14061	1988	6
381410	3740	823
100862052	1368	0
228359	3331	3602
51897	3573	2071
241547	2301	712
228361	5290	2933
12672	2768	9
17242	1306	87
104418	4373	6132
26427	2271	883
192285	6912	3139
100316756	98	0
228366	2424	915
18633	1608	666
75641	364	6
19099	3461	1384
12953	4368	1199
320507	1190	21
228368	3255	949
100043205	461	4
76969	2682	187
80976	3751	47
100042784	1870	69
277414	2662	5915
241556	3751	339
639658	1295	90
12521	1854	6979
100038525	2923	1
11695	5203	125
14043	2871	3101
329470	1998	195
381411	2168	2
620695	1291	114
70852	1550	33
69113	1231	630
56348	1839	5918
723953	90	0
414123	856	0
735259	100	0
74569	4591	2037
66457	1484	123
11800	3702	6510
241568	3475	21
68170	2269	315
19374	3393	0
19373	6669	0
22034	5476	2724
72446	4446	61
76501	1175	848
241576	3827	506
100504371	1663	0
100504354	6969	2
80985	5612	5616
14221	2427	225
210622	2855	118
20511	12068	230
12505	5654	17639
27402	2526	655
56369	924	291
13661	4387	18393
319854	2229	5
13711	2246	6632
12359	2551	2903
