EntrezID	GeneLength	Count
66344	561	1
94060	564	0
630994	297	0
69514	607	0
69520	611	0
74175	717	4
66203	877	0
100503731	437	0
229571	2142	4
381457	1628	0
229574	7676	0
100503169	5954	0
14246	8413	0
68723	10658	0
20129	4146	1
99681	5823	211
71325	2066	0
20195	504	4800
20194	650	9139
399673	1093	0
207213	2302	0
399675	1113	0
399674	1098	0
399676	1023	0
668359	2325	0
100042761	1023	0
100043188	2247	0
75778	1730	141
66198	1251	6
271944	1316	0
19885	2503	11
320747	2943	2
76602	1030	0
72634	2650	155
53814	1135	2
78523	1601	1754
66353	628	5
78784	2744	10
76742	6247	3098
668409	377	29
22156	2564	619
545551	2228	42
20342	1695	6
70737	5039	252
229584	7642	2414
19172	949	5314
20341	1685	11
53970	4189	599
109334	1958	2
107650	3692	1579
319916	1877	50
78266	4632	1351
74937	1085	8
19185	1252	3853
18720	2536	2042
21427	1436	1180
50874	1241	50
69269	872	361
217779	2401	21
69769	1122	5
668436	541	418
20360	2843	58
213054	8687	4448
100504029	957	4
56772	2514	279
57912	2820	2977
229588	1470	5
171388	1788	28
229589	3140	844
75007	2834	1046
71790	1978	165
100038425	784	40
76893	2019	7301
84505	4660	2624
67654	734	0
668448	407	12
100043305	1119	9
11863	4370	3440
13038	1482	24
13040	1355	0
67981	1511	0
229593	2841	898
56205	2962	3418
100861841	892	0
17210	3488	6049
229595	3856	584
13601	1899	4547
71807	4440	1233
75137	8419	1722
70767	2732	1719
66292	407	907
100042889	1726	4
229599	1395	127
229600	447	1
226548	2851	360
23831	1625	6
66471	3260	4335
668224	707	4
67220	1370	644
22365	2626	655
229603	8101	4012
194126	2812	937
100504127	3486	80
107701	1697	818
64051	3920	79
69168	729	269
621893	393	0
319176	390	3
319190	2618	46
97114	1020	5
319192	393	2
15267	578	3
15077	1825	18
97122	348	1
319154	411	1
319189	493	6
14129	2589	2
100504145	2417	0
19844	165	0
19845	165	0
100504171	1749	0
21748	397	2
329716	1159	0
19847	166	0
100038359	2853	1
69585	2021	0
100038464	1673	2
56338	2801	668
69870	1402	312
545554	2586	45
280411	2509	2547
229613	2828	340
60365	2616	1543
18632	2590	495
213119	5044	88
213121	4054	44
229615	3095	1271
78373	1362	27
74414	1796	1356
67845	2265	1346
54215	2642	8
67583	2051	0
59020	2463	184
67549	1765	760
14616	1394	3
14613	3109	14
66659	1756	479
77578	4652	1394
100504261	1538	12
258272	963	1
68058	2989	747
14263	5319	37
108097	4277	496
83679	15208	2279
100504273	464	0
20333	1815	2191
433632	891	1
18129	10506	6686
71078	2362	1
67709	1021	0
15360	3294	4
236539	1871	2097
242109	5164	258
100043461	1851	0
15495	1785	0
100043456	1747	0
545555	635	1
15496	1607	0
15493	1800	0
15494	1769	0
15497	1802	0
15492	1852	0
56185	2042	0
70560	4388	590
21384	3567	221
74362	7862	15
320613	3221	0
269470	3428	2706
14547	2871	654
73806	691	0
74645	2029	53
17156	7944	3863
242122	2622	33
229644	5801	155
74044	4541	1179
630146	3269	0
19221	5786	5626
12481	1144	0
78908	7330	1045
11928	3702	19232
242125	3558	23
242126	6641	297
18072	3353	0
12373	2461	86
229658	3560	1539
319951	1864	1
18049	1187	730
78491	590	1
70747	4362	750
22094	645	6
20957	3437	124
381463	2835	1
66641	2798	875
229663	4201	9299
18176	4470	5020
229665	2342	11
329727	4979	412
68183	1422	2161
94093	8868	2590
54524	4416	1
99543	1736	675
15257	8049	4434
140917	4288	359
100503157	633	3
67489	2910	600
229672	2093	14
19260	2728	12
229675	6727	626
100125931	3781	10
18685	3453	1698
99470	6672	1402
433634	2771	8
269473	7112	767
20501	4426	2504
624251	785	2647
329731	4317	1
71887	1721	13
11853	1056	5222
17454	3772	1314
100504553	859	0
12340	3187	944
229681	5991	448
22414	3573	45
80281	5000	2480
75269	737	0
78635	1090	0
56543	7226	2
53975	2710	1312
109050	4781	97
109905	1294	948
433637	459	0
11542	2752	1
433638	1066	3
11950	1456	4155
70465	3553	3310
12659	2525	134
100503311	1127	0
229687	1509	0
81600	1526	0
12655	1539	0
104183	1510	0
229688	1668	0
69206	1558	1
72121	2345	69
99712	2773	1170
67171	2197	714
321000	3507	1022
12508	2802	97
258482	951	1
16491	1968	38
229694	5544	163
109226	1512	0
16490	11582	0
242151	1826	0
229697	1234	0
319929	666	0
246691	414	3
68576	884	743
229699	2186	141
229700	3270	674
99738	3013	0
229706	6308	84
67591	1376	0
11694	1867	0
229707	3231	2018
229709	3851	9697
12977	4422	14348
280047	662	36
99662	2270	1
100038644	1877	0
329735	5407	196
14866	911	616
68312	1305	134
14867	1152	6
14864	1202	1
14863	1047	626
14862	1294	698
14865	1672	83
109674	3650	3074
14686	1629	46
14679	3211	6090
229714	3686	1
229715	5031	139
72023	4191	251
72522	3011	482
17306	3247	0
26442	1217	676
20661	6755	553
100502732	5241	0
68753	1276	0
100038453	2439	1
56742	1773	140
53883	10543	629
20226	3704	6621
229722	3326	4
75504	592	0
100217438	61	0
67495	2864	1481
99730	1289	465
99512	4223	584
100862093	478	0
229725	3601	1024
76123	3488	1619
329738	2603	20
20912	2406	952
320181	5122	16
66921	3003	3922
66715	2131	7
329739	5702	2710
74686	1538	0
100502813	999	22
229731	3383	5343
57257	5084	985
80883	5481	20
99890	4200	617
625585	1927	0
545562	1413	0
100862117	364	0
109959	1577	0
100043684	3723	0
100862123	364	0
100043686	3723	0
100862131	364	0
100043688	3723	0
100862139	364	0
100043207	790	0
11722	1822	8
67225	3888	760
100502863	628	27
12814	7275	3279
229759	4117	0
13609	3029	366
68161	1406	50
69740	1567	383
66500	9020	2416
58193	3253	921
22329	3398	2542
64378	3450	0
229776	4485	614
66368	1561	1284
13171	3292	918
109245	5230	62
229780	3159	241
72776	4241	555
15247	2782	2408
229782	4027	1378
77559	9625	1857
20321	2576	826
114301	2394	487
74654	1341	1
433646	1962	9
229791	5690	53
75769	4044	0
76561	2171	1024
387155	73	0
791377	1228	0
99586	4437	9
56195	3364	1387
100502997	673	2
66568	1698	56
99887	6224	159
66789	910	602
71994	2003	10516
213603	2560	122
319839	3661	60
100503044	2759	2
619318	1127	0
14066	1876	569
19299	3399	2339
214137	5091	1005
11304	7248	2
14630	1470	1349
100503394	1802	52
99480	2403	2818
791077	119	0
100043726	905	43
29815	3301	1521
214459	5330	4379
242202	6728	184
71647	1156	0
74057	768	1
14079	645	1
100862236	574	0
67704	976	19
99526	4014	602
59006	1153	0
118449	7116	250
69608	3857	6090
210529	2625	967
19142	2607	62
69895	785	636
100306957	130	0
83398	5338	127
668809	468	0
229801	2224	38
71824	1983	0
384775	757	0
64580	3489	780
22239	3599	50
271970	3690	765
100047282	210	444
108058	4461	2027
109676	7547	151
100862268	1766	0
100043364	3484	0
28036	2121	2100
723948	74	1
723835	68	3
723920	69	0
723928	66	0
723911	75	0
71643	7048	909
11924	2217	0
71481	4795	905
211550	2137	179
211556	2391	1857
70617	1603	64
329753	4188	0
100038383	1964	0
402774	2348	0
18741	2748	10
13809	4208	7
435755	1040	0
170439	5951	5310
13645	4757	49
319224	3869	0
242235	1683	0
20132	1394	4
68147	1271	1213
12630	2073	2
66350	1654	395
12368	1455	814
66815	1318	662
99683	4702	3093
77018	7481	106
71760	2718	0
66357	1062	1926
100862291	328	0
68436	595	789
16842	2460	27
15107	1720	1892
71519	2331	107
100503594	2715	5
74442	5791	1619
23971	2600	3675
100862309	561	0
56811	3705	2538
433653	672	0
13722	1122	1272
100862343	411	0
271981	4108	363
114249	3732	364
67553	2620	739
71793	2988	827
77669	1912	0
74776	1211	813
214133	9181	1056
319478	5619	14
100316832	79	0
75208	970	0
21338	3764	4
229841	7813	5177
69772	1172	47
97086	2243	7
74446	2245	2
67006	2869	1829
319587	500	127
66105	2619	6174
110173	3675	887
668745	678	290
18033	4118	4302
791324	1395	0
67547	3707	257
71038	937	2
100039350	489	0
242248	3248	5
70055	985	1
19055	2194	5381
59308	1461	1
229862	957	0
73284	2721	134
51788	957	271
100503440	615	4
70604	1851	360
56692	1263	610
26377	3088	514
100503465	543	0
329763	1665	21
17777	4410	172
108943	3935	705
67741	1715	2
68369	824	2
11529	2079	1472
11522	1334	6
69117	1341	0
100417514	1284	3
639769	2789	0
26876	1312	0
11532	1533	2503
75624	2549	2565
13684	2882	2458
100316706	65	0
74635	1418	0
56224	3172	1012
229877	3663	3616
229879	612	0
381476	2818	0
18598	2352	0
22253	9296	383
12167	5336	21
56376	6812	7027
229898	3021	8
229900	5552	683
55932	2639	771
14468	2820	990
14469	2455	1493
229905	2246	354
229906	1253	1096
109333	6207	4298
320229	3521	27
320072	1652	0
621809	921	0
16911	2049	2120
545572	710	10
23908	4811	2416
93684	1510	9871
54673	3949	4882
12722	3022	18
80797	3654	78
229927	3306	3
622139	709	0
99709	2997	0
100504497	1625	0
99663	2998	0
23844	2935	0
229933	3921	4
52184	2584	850
71355	7137	187
229937	2813	907
16007	2028	22641
100216343	1700	99
69219	3747	824
100504532	648	0
12042	1760	1669
66421	975	413
214804	5495	591
242253	3082	6
171166	1712	0
68279	2666	7
65086	2494	47
100038607	2419	1
99167	3696	1316
74245	2629	172
70951	1920	86
14707	535	590
70285	2614	1103
56629	2299	0
22262	1843	0
100286843	3174	2
75015	1014	0
18749	5081	3169
70892	6075	2136
99633	6052	8764
100038391	4059	0
381482	2424	0
100628568	71	0
100504653	1897	0
170757	4106	2
99899	2909	644
15061	1296	10
19220	4414	72
54120	1264	15
67035	2927	1582
51886	6491	4566
68810	2566	646
215708	5355	226
170822	4194	2328
108946	7668	3246
229949	3103	560
99542	1853	9
329777	4867	1949
26938	2000	1
20447	3885	1
545578	465	5
70594	1834	0
66772	1048	1
72317	495	0
55993	3327	4
19352	1686	2543
100217468	45	15
100217425	61	0
11364	1845	1579
242259	4098	1
16875	1978	0
99686	2164	0
209584	4404	193
12972	2507	637
209601	2009	0
435766	3042	7
75540	3493	643
74435	2650	17
329780	3451	0
329782	4170	18
320840	5922	13
100502679	2293	0
53861	2616	3547
387181	71	22
19218	2018	1
107869	1801	588
433667	2654	2374
69207	3664	5840
67144	4092	1455
242274	5918	1
624759	2832	0
76131	3323	315
19892	1843	0
68151	2769	9024
100312470	921	0
100312471	921	0
100039044	839	5
666513	1056	2
100499523	102	0
72098	2605	484
116940	4328	1544
70143	874	0
17096	3456	286
70720	1850	0
67427	502	4605
17451	1448	0
56711	4635	101
66433	696	380
242285	1379	2
242286	1181	0
18619	1412	17
242291	4636	4918
73872	1205	0
242297	1995	141
100504030	590	0
68053	4735	551
13122	4172	0
53378	2553	7707
18201	3507	1337
252838	2852	1
71510	1077	5
12319	5722	0
100039478	333	2
59021	2057	4608
666752	584	1
320790	9338	1090
74438	3604	24
65973	12295	4013
320152	3969	0
242316	3532	0
74662	1433	0
73624	568	0
100499521	131	0
67157	2120	466
100039746	887	0
71801	2920	431
76947	1082	188
100503518	1368	0
735261	86	2
60599	5430	830
12448	3217	426
72656	4970	2755
381510	2984	1311
100861935	1013	0
207920	3864	858
634834	1197	166
66185	7115	3964
623474	7051	456
100503583	4572	24
14579	2257	269
12557	3462	21
381511	4298	574
100503636	1066	17
100038424	1706	2
329795	3456	486
77604	3426	429
72397	3283	49
68099	1326	1181
208820	1501	76
100039988	632	44
12395	6899	92
208890	2371	1
73314	1210	2
72201	3259	2094
72519	2280	1891
100038514	896	0
69352	4922	2
100201	4681	1841
12307	2867	0
67460	2959	782
27354	2491	1248
209212	2647	602
192656	1901	1209
100415915	1852	11
17389	4576	566
30952	4708	3
70568	5646	3975
66302	1875	177
107568	5070	1850
74087	2134	0
242341	2503	0
74988	1259	0
50500	3053	27
14590	1326	612
269513	2895	1
230025	3174	0
51813	3868	1199
77032	1587	333
77593	6007	1868
67735	2122	20
66625	4545	2964
230027	2613	486
76132	9342	1075
269514	2479	370
18992	6272	0
212377	4467	1251
212390	2386	3
68493	3632	1043
319564	1872	4
81006	2370	58
57756	1105	1
67490	4335	1262
625732	491	6
14348	11990	441
242362	4628	1376
75360	561	0
13841	7967	284
75332	891	0
26409	5763	3925
100038651	2744	6
100504106	1924	0
12014	8493	232
414068	1661	2
14610	1518	0
26885	6804	2219
100019	17959	7829
108755	1344	321
140577	4817	41
52187	5047	62
100504166	3850	65
56228	3522	3435
14409	1820	4
14408	2251	1
242377	5578	21
272009	2939	3
108767	1925	2252
24018	4153	1070
12801	5807	189
67652	1073	0
636187	483	0
433693	1719	1335
50793	6313	1691
109093	1867	731
24060	2039	1321
69329	1716	2
214568	1303	0
66291	927	232
30046	9977	2978
12640	691	0
73696	951	0
214944	6030	284
387510	820	0
73205	3198	863
100504458	1011	1
242384	5067	7
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	7
11428	4319	3859
230073	4943	3706
106021	3842	3133
100504309	325	26
230075	534	1088
75819	1810	0
320500	3226	1
71293	818	0
66408	5740	473
622208	2159	5
15502	5792	1611
387203	79	0
74255	3273	3394
14595	3976	3260
100628614	83	0
20731	393	1
12017	1349	3296
76959	1372	2473
74164	4556	2625
100526501	64	0
11832	2524	1
11828	1763	107
230082	4483	3107
67615	3312	3585
68926	4369	5511
68970	3454	1990
67123	2697	1741
109242	5598	483
66401	848	707
329828	4175	265
100862160	650	0
73721	1290	2
76992	708	61
71901	2109	225
68922	2491	1
69638	1247	6
12804	2267	16
69961	839	423
53598	966	1128
550619	1751	0
18391	1591	1976
14430	2000	156
16157	1961	181
20301	1471	2
100039789	429	0
100861610	6399	0
100862170	974	0
100862177	878	0
100861618	495	0
100041579	375	0
100043920	4068	0
100041549	1870	0
100861635	3613	1
100861647	429	0
100042539	3558	0
100504346	867	0
100039848	495	1
100039863	1044	0
100504376	1171	0
100042555	1953	6
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	0
100862247	375	0
100042519	3613	0
100042524	1870	0
545611	4130	0
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	0
100504407	1171	0
16158	2680	0
73350	485	0
100861715	3192	0
24047	720	0
18829	868	0
100316865	2385	0
100861727	3834	0
277773	1656	0
230085	3393	0
56323	2309	413
67317	3726	7
100862318	717	2
269523	3315	4060
60534	2727	368
56703	4236	957
66592	1548	1574
230088	3495	889
22249	6391	240
320571	4474	17
100213	5402	827
329831	1348	1
21754	3620	913
12517	1503	1
54390	1201	1
19782	275	28
622404	814	503
230098	1624	291
100503819	978	33
230099	1959	82
22004	2098	5906
21894	8560	22215
12913	1582	1098
230101	3535	454
242406	5868	1648
100039672	743	0
230103	3660	231
433700	1247	3
68917	591	150
242408	1763	0
242409	4775	48
56014	2352	0
56015	939	0
100039781	913	5
71406	4086	2
319973	957	3
29849	960	0
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	116
384009	2019	1299
442829	2030	4
12757	1170	4719
50798	5696	626
623796	2231	56
73469	5180	2257
100628618	73	0
17279	2914	1401
100503944	1538	0
18507	1208	0
100628590	78	0
100503954	3058	0
319885	2524	843
76238	1226	404
230119	5606	598
73405	1578	12
64424	2944	679
269529	4634	504
68512	687	651
666060	4812	2
78508	415	0
69934	2023	277
66362	1035	725
242418	7213	1733
230125	4438	1801
230126	2744	771
100040557	996	0
329839	1090	0
100040567	646	0
72535	2302	5
75426	2729	0
74152	3606	1
381522	5081	6
100121	3526	963
21916	2871	5
272027	3726	1006
433702	3112	3766
22590	955	235
110805	1116	0
74753	1558	56
93966	2310	0
67628	1367	5865
100503131	845	1
94181	1904	1343
74735	1432	15
107684	4114	213
381605	4305	121
242425	3998	0
75691	3552	235
230145	2216	85
12819	5319	18
21812	5666	1430
56737	3055	1313
66212	552	1297
18124	1884	55
67727	5777	1116
76299	2647	2356
100316708	97	0
16348	5632	654
100503154	659	15
269536	3203	1998
66665	1841	616
230157	2442	266
100861629	540	0
68016	2044	106
272031	3762	0
209186	1659	0
230161	5048	1
12012	1946	3
28028	2103	1145
230162	2993	160
230163	1953	0
67063	2983	1
109331	4312	3062
242443	3348	2
19059	2985	1
74914	1297	0
329844	3387	0
72648	626	6
14211	5322	5950
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	745
11303	10260	376
78180	452	0
381524	2277	0
100434	3278	1085
100861652	874	558
319636	9193	422
246179	3382	625
21350	1144	3
435784	720	7
52076	2861	396
242466	10496	2115
100503249	1019	4
670211	629	4
19359	3811	10960
100415914	757	0
16600	3044	1296
11471	1421	4
11470	1504	7
230233	6160	3546
230234	4299	1257
54366	3687	3105
242474	6895	1178
723837	70	0
230235	3854	0
54357	2966	258
329851	1759	3
545622	6369	801
73349	2030	0
619973	699	88
242481	8213	792
100038668	2014	33
11641	6869	5576
242484	2896	27
22166	1051	7390
67402	618	0
64817	11275	20
18198	3659	96
14745	3522	1040
100526502	87	0
258922	942	3
230249	5902	6617
100041581	2794	12
67103	2104	1181
72429	1827	638
14700	1120	1410
100155	4550	3
22234	3719	1980
634731	3295	30
230257	6889	6341
72479	2616	564
230259	5044	366
66209	3221	873
209131	7507	586
30936	2060	0
17843	875	0
620807	540	0
100041658	1033	0
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	1
381530	887	0
17842	908	0
381531	755	0
22696	3579	109
20530	1824	189
338355	4342	1571
20529	3744	2418
66440	794	395
70052	5237	1612
76072	1404	19
71354	1325	33
192120	1743	72
72748	1083	295
17025	1350	1812
59001	602	1096
214106	1783	11
50780	7301	106
72701	2868	12
11699	1233	0
16552	2250	0
373864	7635	78
735262	82	0
18405	768	5
18407	773	8
18406	774	2
100182	5476	87
66783	1104	1
73750	4805	376
66290	1093	407
100503980	687	0
230279	3630	267
670833	684	0
75524	671	0
326623	5828	4
21949	2228	0
21923	7100	18388
100504061	2618	33
18491	11027	141
56079	4831	4
69807	3196	1317
21898	3847	659
56710	3354	1
214444	5603	3167
230316	3062	529
21885	4369	2062
68285	2687	343
353204	2052	1690
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	108
667768	759	0
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	0
76804	4401	952
66928	722	450
19266	8504	103
100046763	2065	2
22178	2720	0
52829	1699	2097
17475	7515	3463
545641	1078	1
18028	8770	10517
76455	3330	7
68268	8751	1983
12622	1742	1
329872	9581	3
69863	8764	4302
790913	1461	5
77634	1385	694
101739	3182	3110
100862057	3297	374
320226	4525	74
242509	6453	756
338349	6929	757
20404	2807	8
329876	2053	0
77739	7839	58
75811	1835	0
68441	1613	2735
230376	3696	1641
100217448	118	3
11520	1887	3181
329877	8441	1813
100504343	2913	15
20104	1394	318
230379	4204	8
76376	10780	0
70122	6216	2280
230393	5796	1661
735282	86	0
66775	2089	597
15977	770	1
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	1
230396	819	1
230398	570	0
15965	573	0
15974	670	0
242521	4217	2231
435791	549	3
100041062	549	1
545645	811	0
545646	968	0
545647	968	0
545648	811	0
319146	1462	3
545649	1462	0
545650	1462	1
545651	1462	0
545652	1556	0
545653	968	0
545654	549	0
545655	549	0
668208	2850	3
15970	576	0
15964	647	0
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	2
723895	106	46
100040617	718	12
66902	2558	6628
12578	1136	6460
12579	1393	1855
242523	4073	5
236537	2261	3
619842	1690	0
15569	4557	21
620016	1006	2272
69314	1263	0
69136	1364	185
67770	2109	542
100862232	413	0
18786	6815	4226
667250	978	89
67694	2114	1464
100061	2773	15
100124456	81	0
21687	4654	13
67753	1228	5
100039252	661	874
320713	7419	1672
665029	580	3
16476	3187	8167
100042411	3534	0
75578	2713	49
319247	1729	1
77963	4242	452
230459	4374	0
242546	1944	0
100066	1935	0
665095	1520	0
13110	3595	329
74519	1944	13
13109	3651	0
620779	1638	0
620883	905	1833
319865	1231	0
18027	9643	89
100502875	963	0
100502857	1263	0
78687	924	0
94043	986	178
12695	8809	830
381591	2942	0
242553	4801	22
399570	2388	2
545660	2264	0
230484	3567	4051
67299	7043	14981
30924	1604	7
100861936	1156	73
242557	3178	503
100038722	2475	1
15221	2373	0
320438	3114	723
67733	2738	131
230500	1847	449
72157	2334	1995
26563	3542	158
381534	1517	0
320508	4966	1181
242570	3990	43
16451	5299	6312
77866	748	16
387143	83	0
68400	618	0
11639	5162	751
72685	5596	13
230514	1827	1705
16847	6634	130
545662	1975	2
242574	907	3
381535	1597	10
332923	1452	22
381536	847	0
18578	6034	3524
73094	3712	83
100504717	1912	0
67344	2262	0
100473	3655	0
23919	686	3
242584	3793	149
71148	4878	2518
242585	2893	511
70941	2448	0
71650	1185	0
67013	1866	310
622167	808	0
100862081	1718	4859
100038724	2300	0
13131	5580	0
110382	2239	0
230558	3636	0
242594	3136	134
108079	8201	128
67916	3162	1966
100502629	663	2
329908	10601	5136
100102	3512	1417
140475	2716	0
74754	4028	9622
242602	1970	2
230576	2535	10
230577	3077	210
72354	2762	1042
381538	4346	1
230579	1897	0
329910	5668	21
72475	3195	3371
56280	1496	1503
230582	1605	169
242603	2611	0
66526	6243	488
56374	1544	3519
100862108	611	0
546840	947	0
77809	1756	1313
72938	559	171
13370	1664	0
230584	1322	773
72787	2576	1876
230587	2904	55
56296	1795	0
16975	7677	2952
619295	3078	1
17149	608	1684
74098	1551	714
12896	2350	541
242607	3005	3
242608	3168	12
20280	2664	1397
52430	1307	543
230590	2289	0
414872	10654	2640
69893	2876	315
545667	593	0
67305	1214	27
230594	6054	876
100040110	490	1
230596	1519	1334
18392	3014	605
319965	3286	2102
230597	2170	535
73133	1812	99
70533	3111	287
66073	1275	1385
100087	1556	1012
69908	3320	3
77173	903	0
230598	4155	6891
791075	76	14
100273	3523	2770
108802	1606	6
13858	5411	2990
230603	2444	53
29864	2132	3804
67646	968	0
319743	3122	174
12580	1106	921
14084	4429	1989
242620	2947	49
15572	4488	2
78933	1864	1
67621	1908	26
67946	2435	486
230612	4360	91
639774	1280	5
328505	2327	0
639781	1260	1
320640	3997	0
195564	3843	0
329918	1372	0
630887	936	0
329919	1678	5
230613	1729	0
230622	3824	9
433745	1212	105
242627	4497	7
230623	1393	0
666048	6617	752
433746	2308	0
17301	2619	17
100040736	2876	212
30923	867	0
66588	1880	2107
20460	5333	1048
21349	4161	0
67182	1129	1
81906	1524	0
230639	1530	0
277753	2422	0
13118	2395	0
435802	1527	0
13119	2495	0
13117	2086	0
666168	2509	0
631037	564	0
100040843	1914	0
13120	1871	8
230648	4300	2023
75173	818	2
230649	2330	102
100465	2882	247
17346	2493	840
654462	951	0
140477	4033	13
14073	3816	290
72181	3511	716
100502897	778	3359
66576	546	2298
230654	2869	2252
19366	3076	808
68075	1427	40
68273	2719	1910
66805	1971	17
67323	392	0
433748	390	44
18710	5004	2192
17776	5727	5077
16351	2118	490
230657	2409	396
77110	3519	1165
654318	2436	12
622665	2003	40
50927	3155	4223
58810	1414	13033
100502959	627	18
18477	1417	9484
67096	1930	408
68394	1214	218
230661	3032	354
68276	2008	837
70603	1736	144
242642	1602	61
100502973	733	0
74464	5397	6
22275	1199	952
76608	4552	818
108067	4022	900
19207	3549	6
78611	2579	567
242646	982	32
12795	2367	2189
20116	740	2773
100217424	59	8
100216533	78	9
73804	2832	1883
381544	2013	3
100862255	770	0
68777	953	140
66743	2891	779
100503023	705	1
140546	1574	1735
66233	1513	674
75753	3595	0
14664	3272	2197
381546	1281	127
53418	2522	1385
114143	996	2507
67728	2526	685
230673	3588	4710
11876	2177	1273
20441	2574	709
230674	4956	4024
19268	7648	6165
68180	843	93
230676	10958	2337
80509	1893	931
54325	1904	2220
107995	1784	2919
17480	2938	0
21846	3879	0
66451	915	24
230678	1862	24
68625	3750	0
69072	2960	2809
100041290	805	7
18363	948	0
258708	948	0
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	0
100038571	535	0
100470	1958	3
20525	2573	3168
100316707	66	8
100503370	636	1
195522	2396	139
27028	4551	2
69216	980	503
75180	1504	4
230696	1867	296
56401	3343	2684
242653	4236	2
22608	2191	12210
66101	2495	150
73332	2536	6
100862319	1382	1
106564	1440	261
332934	1505	3
194237	4067	1
433752	1909	49
230700	4762	1889
14915	560	3
14916	602	0
16656	9021	275
13615	1244	38
329934	2528	134
29871	3394	1515
194219	1762	2
51797	2705	4678
667063	420	0
56222	1258	338
60613	2512	4
18046	1944	579
387227	89	0
723836	92	0
242662	977	1
73172	1990	545
381549	2364	77
69780	2905	1126
12840	2746	34
230709	3430	3532
69469	719	0
109263	6585	1732
545677	1181	0
666914	351	0
666921	1149	0
100504652	351	0
666927	649	0
100862019	351	0
666931	351	0
77432	825	0
19063	2493	2298
12331	2393	12189
100504506	240	2
76574	2151	543
16918	3501	202
66966	2059	549
12164	2940	4
353371	1753	1
56031	1168	1095
170638	4652	0
230718	1103	0
56198	4532	11
622334	604	0
230721	3019	2045
12163	2405	17
64059	1805	1
11426	23495	16301
442834	8311	3011
595136	509	379
68050	2370	1376
230726	1217	108
100038647	1328	15
56309	1485	741
54170	2606	2995
78460	980	0
108809	1873	2
18991	3010	18
67205	953	1335
14201	1685	2141
75062	1698	2316
735277	109	9
16330	3781	1367
735263	109	0
17764	7631	1089
68920	762	186
230734	1554	1243
215090	2727	2
230735	5482	0
73628	519	0
52276	1626	1847
194268	2942	470
192199	1834	2
230737	2350	2731
75563	2086	3
76793	2325	737
70088	876	384
230738	2805	484
14807	8842	46
72395	3543	0
12986	4047	0
66407	938	1190
230751	2152	374
116748	913	285
74178	3861	1069
230752	1363	836
66938	2328	186
230753	4328	4329
245877	3387	6574
27096	1256	1603
329941	4331	47
100206	1368	641
100048926	3116	10
24084	1494	12
214150	7635	1032
236511	7065	2890
76850	6523	28
269582	4982	1873
230757	2855	428
26445	847	2914
332937	2117	1
26562	3701	1469
100317	4982	1666
67785	7010	2248
71514	3705	12824
68310	3832	1005
100177	4134	642
100039968	1120	47
242667	3817	1
80284	1022	480
14612	1624	35
14620	1922	1587
14621	1445	983
14622	1704	9
667296	581	0
635169	2209	0
329942	13731	1
74989	643	0
69317	684	0
269585	5372	266
384059	3174	0
54383	4357	7420
215493	3390	66
230761	2882	501
67525	3198	199
242669	1917	462
11637	1909	3547
67349	1018	4
75234	2532	2312
66260	1168	111
15444	1697	3
384061	2702	14
74648	1546	421
107271	2874	3414
97130	5187	3577
68828	2038	140
19646	4407	7930
67106	660	139
73680	2229	231
215627	3288	10
100383	2662	1096
58864	1034	3
68233	558	0
17357	1601	3378
433759	1971	645
16818	2298	44
230766	944	0
54709	1109	4351
76799	772	1254
100504491	864	179
230767	2142	311
66264	840	103
109658	4948	4364
100861795	1058	0
100861783	590	0
16650	5711	4081
230770	1810	482
20218	4783	6604
19244	3505	7284
319894	830	0
622480	2562	5
72225	2315	7
230775	5289	73
107581	5206	10941
67898	1551	1755
230777	2316	4
94242	2175	4164
332942	2208	0
230779	2010	1347
14077	640	7
619605	1411	1147
66585	1591	1888
67149	2552	1126
80912	5351	4040
100217460	65	2
20970	4972	2311
16792	2398	0
17180	2002	0
19273	5504	238
26922	1337	678
57317	2254	2599
545681	1453	2
623230	1370	99
269587	6923	2389
18386	4021	0
664894	471	12
213541	4078	2503
664903	697	622
56809	6581	1375
353373	108	1
66464	1350	759
242681	735	2
100039864	606	415
100310813	136	11
100217418	117	9
100217440	62	21
100217437	56	12
71787	1130	742
100862259	716	3
100088	2327	2012
399101	437	5
100306945	205	0
100306944	205	34
