A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
4.41	0.942	1.47	0.16103	0.639722	2.15	0.16103	0	ILMN_1665107	ILMN_1665107	ITGB1BP1
0.13	-0.267	-1.2	0.24748	0.731594	1.44	0.24748	0	ILMN_1665115	ILMN_1665115	NA
5.06	-0.146	-0.76	0.45564	0.829485	0.58	0.45564	0	ILMN_1665117	ILMN_1665117	C6orf89
1.55	-0.766	-1.39	0.18188	0.67122	1.94	0.18188	0	ILMN_1665123	ILMN_1665123	NMNAT3
4.83	-0.998	-0.89	0.38654	0.801198	0.79	0.38654	0	ILMN_1665132	ILMN_1665132	CD36
5.69	0.987	2.38	0.02958	0.341775	5.66	0.02958	0	ILMN_1665135	ILMN_1665135	RBBP6
0.87	-1.364	-2.59	0.0193	0.286565	6.7	0.0193	0	ILMN_1665144	ILMN_1665144	BMS1P4
0.66	-0.657	-1.31	0.20787	0.686503	1.72	0.20787	0	ILMN_1665147	ILMN_1665147	KRTAP4-11
10.37	0	0	0.99928	0.999276	0	0.99928	0	ILMN_1665148	ILMN_1665148	NA
1.35	1.098	2.06	0.0548	0.455284	4.26	0.0548	0	ILMN_1665150	ILMN_1665150	NA
0.95	-0.267	-0.52	0.60761	0.892514	0.27	0.60761	0	ILMN_1665152	ILMN_1665152	FCRL2
5.8	0.148	0.4	0.69138	0.927884	0.16	0.69138	0	ILMN_1665164	ILMN_1665164	CTR9
0.95	0.494	1.02	0.3209	0.786513	1.05	0.3209	0	ILMN_1665168	ILMN_1665168	NA
0.99	-0.289	-0.47	0.64709	0.908772	0.22	0.64709	0	ILMN_1665180	ILMN_1665180	OPN5
0.31	-0.437	-1.23	0.23505	0.714986	1.52	0.23505	0	ILMN_1665183	ILMN_1665183	NA
4.18	0.082	0.25	0.80517	0.954852	0.06	0.80517	0	ILMN_1665192	ILMN_1665192	NUDT6
0.72	0.161	0.28	0.78083	0.950026	0.08	0.78083	0	ILMN_1665201	ILMN_1665201	NA
1.65	0.087	0.13	0.9009	0.981741	0.02	0.9009	0	ILMN_1665203	ILMN_1665203	SUMO4
6.21	-0.04	-0.16	0.8716	0.97223	0.03	0.8716	0	ILMN_1665205	ILMN_1665205	ZNF260
0.94	-0.463	-0.93	0.36653	0.798432	0.86	0.36653	0	ILMN_1665207	ILMN_1665207	NA
1.13	0.68	1.36	0.19199	0.677737	1.85	0.19199	0	ILMN_1665208	ILMN_1665208	NA
1.03	0.402	0.61	0.54996	0.871715	0.37	0.54996	0	ILMN_1665210	ILMN_1665210	NA
7.61	0.07	0.28	0.78144	0.950027	0.08	0.78144	0	ILMN_1665212	ILMN_1665212	EDC4
3.68	-0.262	-0.47	0.64132	0.907062	0.23	0.64132	0	ILMN_1665217	ILMN_1665217	CEP19
7.03	-1.19	-4.8	0.00017	0.048649	23.05	0.00017	-1	ILMN_1665219	ILMN_1665219	LTBP4
7.66	-0.223	-0.36	0.72152	0.934364	0.13	0.72152	0	ILMN_1665235	ILMN_1665235	CRTAP
6.5	-0.132	-0.55	0.58958	0.886571	0.3	0.58958	0	ILMN_1665243	ILMN_1665243	FKBP14
0.66	0.396	1.15	0.26483	0.743865	1.33	0.26483	0	ILMN_1665244	ILMN_1665244	NA
0.95	0.609	1.48	0.15734	0.634332	2.19	0.15734	0	ILMN_1665246	ILMN_1665246	UMODL1
1.51	-0.273	-0.58	0.57263	0.880922	0.33	0.57263	0	ILMN_1665250	ILMN_1665250	NA
0.8	-0.659	-1.48	0.15843	0.636547	2.18	0.15843	0	ILMN_1665257	ILMN_1665257	RIMS2
2.81	1.269	2.58	0.01975	0.290806	6.64	0.01975	0	ILMN_1665260	ILMN_1665260	LINC00885
10.13	-0.004	-0.01	0.98965	0.997158	0	0.98965	0	ILMN_1665280	ILMN_1665280	SPCS1
1.16	-0.365	-0.64	0.52991	0.860956	0.41	0.52991	0	ILMN_1665282	ILMN_1665282	NA
1.53	-0.828	-1.42	0.17311	0.657905	2.02	0.17311	0	ILMN_1665285	ILMN_1665285	NA
4.28	-0.052	-0.21	0.83369	0.964077	0.05	0.83369	0	ILMN_1665289	ILMN_1665289	OGFOD3
2.86	0.338	0.69	0.49803	0.846393	0.48	0.49803	0	ILMN_1665290	ILMN_1665290	NA
8.04	-0.079	-0.5	0.62286	0.897514	0.25	0.62286	0	ILMN_1665291	ILMN_1665291	NUB1
0.59	-0.62	-1.38	0.18649	0.674921	1.9	0.18649	0	ILMN_1665293	ILMN_1665293	NA
1.55	0.757	1.31	0.20821	0.686503	1.71	0.20821	0	ILMN_1665294	ILMN_1665294	HMGN2
5.61	0.387	1.64	0.11904	0.5735	2.7	0.11904	0	ILMN_1665300	ILMN_1665300	TRMT1L
0.1	-0.208	-0.9	0.38062	0.801028	0.81	0.38062	0	ILMN_1665302	ILMN_1665302	WDR38
0.19	-0.064	-0.23	0.8239	0.960502	0.05	0.8239	0	ILMN_1665304	ILMN_1665304	FOXN3
0.27	-0.067	-0.18	0.86044	0.971814	0.03	0.86044	0	ILMN_1665315	ILMN_1665315	NA
0.08	0.166	0.83	0.4196	0.818915	0.68	0.4196	0	ILMN_1665319	ILMN_1665319	NRTN
1.44	-0.439	-0.84	0.41106	0.81314	0.71	0.41106	0	ILMN_1665323	ILMN_1665323	SGK494
1.89	0.912	1.67	0.11284	0.562818	2.8	0.11284	0	ILMN_1665327	ILMN_1665327	ZNF92
6.74	-0.174	-0.75	0.46417	0.83253	0.56	0.46417	0	ILMN_1665331	ILMN_1665331	AMT
2.06	1.379	2.35	0.03159	0.351027	5.5	0.03159	0	ILMN_1665332	ILMN_1665332	NA
2.54	-0.482	-1.16	0.2635	0.743865	1.34	0.2635	0	ILMN_1665333	ILMN_1665333	SUMO2
0.98	0.669	1.33	0.20246	0.680587	1.76	0.20246	0	ILMN_1665334	ILMN_1665334	NA
4.6	0.169	0.41	0.69054	0.927884	0.16	0.69054	0	ILMN_1665335	ILMN_1665335	NA
0.97	-0.718	-1.19	0.25137	0.733603	1.41	0.25137	0	ILMN_1665343	ILMN_1665343	NA
7.06	-0.168	-0.92	0.37131	0.798635	0.84	0.37131	0	ILMN_1665357	ILMN_1665357	EPS15
2.04	-0.564	-0.94	0.36105	0.79802	0.88	0.36105	0	ILMN_1665365	ILMN_1665365	MATR3
3.13	0.213	0.24	0.81215	0.958741	0.06	0.81215	0	ILMN_1665372	ILMN_1665372	FXYD3
0.19	-0.162	-0.55	0.59234	0.886927	0.3	0.59234	0	ILMN_1665374	ILMN_1665374	COL9A1
5.9	-0.312	-0.86	0.39993	0.805711	0.75	0.39993	0	ILMN_1665384	ILMN_1665384	SH3BP5L
0.53	-0.045	-0.1	0.92112	0.985825	0.01	0.92112	0	ILMN_1665388	ILMN_1665388	NA
0.51	0.269	0.71	0.48654	0.840718	0.51	0.48654	0	ILMN_1665390	ILMN_1665390	SPDYE7P
2.24	0.881	2.01	0.06045	0.468145	4.05	0.06045	0	ILMN_1665417	ILMN_1665417	NA
9.27	0.053	0.31	0.75694	0.946965	0.1	0.75694	0	ILMN_1665423	ILMN_1665423	ZFP91
2.2	-0.997	-1.45	0.1646	0.644667	2.11	0.1646	0	ILMN_1665425	ILMN_1665425	RPRM
8.67	-0.022	-0.14	0.88924	0.979143	0.02	0.88924	0	ILMN_1665428	ILMN_1665428	GSDMD
4.14	0.893	2.46	0.0253	0.316612	6.03	0.0253	0	ILMN_1665435	ILMN_1665435	GPER1
3.89	-0.351	-0.78	0.44624	0.825926	0.61	0.44624	0	ILMN_1665437	ILMN_1665437	CYP2E1
1.49	-0.413	-0.68	0.50765	0.850818	0.46	0.50765	0	ILMN_1665442	ILMN_1665442	NOL6
5.95	0.372	1.11	0.28107	0.757392	1.24	0.28107	0	ILMN_1665449	ILMN_1665449	ROBO4
7.32	-0.483	-2.97	0.00864	0.202823	8.84	0.00864	0	ILMN_1665455	ILMN_1665455	DCUN1D3
0.59	-0.791	-2.07	0.05439	0.454478	4.28	0.05439	0	ILMN_1665457	ILMN_1665457	CLEC4C
1.43	-1.161	-2.34	0.03217	0.355965	5.46	0.03217	0	ILMN_1665458	ILMN_1665458	PDHA2
1.22	-0.111	-0.19	0.85181	0.969109	0.04	0.85181	0	ILMN_1665471	ILMN_1665471	C2orf54
7.31	0.186	1.15	0.26489	0.743865	1.33	0.26489	0	ILMN_1665483	ILMN_1665483	PUM3
0.1	-0.207	-1.1	0.28543	0.760688	1.22	0.28543	0	ILMN_1665492	ILMN_1665492	SORCS1
1.03	-1.208	-2.89	0.01022	0.212761	8.37	0.01022	0	ILMN_1665501	ILMN_1665501	NA
3.55	0.291	1.13	0.2755	0.75184	1.27	0.2755	0	ILMN_1665508	ILMN_1665508	NA
9.8	1.013	3.8	0.00146	0.097749	14.46	0.00146	0	ILMN_1665510	ILMN_1665510	ERRFI1
0.32	0.07	0.17	0.86521	0.972076	0.03	0.86521	0	ILMN_1665515	ILMN_1665515	NA
2.36	-0.507	-1.09	0.29222	0.765512	1.18	0.29222	0	ILMN_1665520	ILMN_1665520	NA
0.13	0.259	0.96	0.35252	0.79802	0.91	0.35252	0	ILMN_1665521	ILMN_1665521	STAMBP
7.86	-0.42	-2.05	0.05597	0.458501	4.22	0.05597	0	ILMN_1665526	ILMN_1665526	TCEA2
1.63	-0.288	-0.51	0.61522	0.893642	0.26	0.61522	0	ILMN_1665535	ILMN_1665535	NA
0.65	-0.003	-0.01	0.99544	0.99844	0	0.99544	0	ILMN_1665537	ILMN_1665537	INTS6L
10.55	0.15	0.75	0.46507	0.832734	0.56	0.46507	0	ILMN_1665538	ILMN_1665538	SKP2
3.82	-0.25	-1	0.3305	0.793913	1	0.3305	0	ILMN_1665540	ILMN_1665540	NA
3.11	-0.174	-0.39	0.70377	0.931277	0.15	0.70377	0	ILMN_1665547	ILMN_1665547	CADPS
1.08	0.163	0.32	0.75077	0.946176	0.1	0.75077	0	ILMN_1665550	ILMN_1665550	ZNF528
6.37	-0.033	-0.18	0.86063	0.971814	0.03	0.86063	0	ILMN_1665554	ILMN_1665554	BRF2
6.44	0.279	1.33	0.20035	0.679098	1.78	0.20035	0	ILMN_1665557	ILMN_1665557	USP15
9.22	-0.305	-1.45	0.16509	0.645604	2.11	0.16509	0	ILMN_1665559	ILMN_1665559	CDK2
0.48	0.058	0.13	0.89867	0.981741	0.02	0.89867	0	ILMN_1665562	ILMN_1665562	PLIN1
0.27	0.176	0.5	0.62568	0.899443	0.25	0.62568	0	ILMN_1665563	ILMN_1665563	NA
4.16	0.067	0.13	0.89588	0.981591	0.02	0.89588	0	ILMN_1665571	ILMN_1665571	LINC01184
0.22	-0.333	-1.21	0.24128	0.724241	1.48	0.24128	0	ILMN_1665574	ILMN_1665574	NA
1.45	0.99	1.98	0.06401	0.476531	3.93	0.06401	0	ILMN_1665581	ILMN_1665581	HAUS6
8.54	0.333	1.08	0.29359	0.76659	1.18	0.29359	0	ILMN_1665583	ILMN_1665583	TUBB
0.5	-0.342	-0.66	0.52004	0.857945	0.43	0.52004	0	ILMN_1665585	ILMN_1665585	NA
1.01	0.501	0.97	0.34565	0.79699	0.94	0.34565	0	ILMN_1665592	ILMN_1665592	NA
4.93	-0.055	-0.26	0.79922	0.954193	0.07	0.79922	0	ILMN_1665601	ILMN_1665601	THAP4
0.77	-0.381	-0.64	0.52796	0.860632	0.42	0.52796	0	ILMN_1665603	ILMN_1665603	NA
2.29	0.212	0.44	0.66873	0.918291	0.19	0.66873	0	ILMN_1665621	ILMN_1665621	HSF1
3.11	0.731	1.54	0.14232	0.619531	2.37	0.14232	0	ILMN_1665622	ILMN_1665622	WDR5B
2.63	-0.191	-0.43	0.67432	0.92153	0.18	0.67432	0	ILMN_1665630	ILMN_1665630	HMGN2
2.11	0.79	1.35	0.19577	0.679098	1.82	0.19577	0	ILMN_1665632	ILMN_1665632	POU5F1
0.57	0.611	1.36	0.19191	0.677737	1.85	0.19191	0	ILMN_1665639	ILMN_1665639	NA
2.12	-1.003	-2.01	0.06085	0.468269	4.04	0.06085	0	ILMN_1665647	ILMN_1665647	CD180
6.27	0.31	1.35	0.19575	0.679098	1.82	0.19575	0	ILMN_1665655	ILMN_1665655	CTDSPL2
1.03	-0.867	-1.59	0.12967	0.601418	2.54	0.12967	0	ILMN_1665657	ILMN_1665657	LCA5L
1.66	0.3	0.47	0.64223	0.907062	0.22	0.64223	0	ILMN_1665660	ILMN_1665660	AKIP1
3.92	0.466	0.71	0.48918	0.842974	0.5	0.48918	0	ILMN_1665682	ILMN_1665682	IL15RA
2.58	-0.69	-1.56	0.13691	0.618563	2.44	0.13691	0	ILMN_1665686	ILMN_1665686	PIEZO2
0.14	-0.282	-1.1	0.28515	0.760688	1.22	0.28515	0	ILMN_1665691	ILMN_1665691	ACTN3
4.92	-0.195	-1.11	0.28448	0.760551	1.22	0.28448	0	ILMN_1665696	ILMN_1665696	EFNA4
2.44	0.414	1.05	0.31046	0.780204	1.09	0.31046	0	ILMN_1665700	ILMN_1665700	DRGX
0.96	-0.174	-0.3	0.76603	0.947579	0.09	0.76603	0	ILMN_1665714	ILMN_1665714	C4orf22
1.64	-1.379	-2.1	0.05126	0.442326	4.41	0.05126	0	ILMN_1665715	ILMN_1665715	NA
8.59	0	0	0.99889	0.999272	0	0.99889	0	ILMN_1665717	ILMN_1665717	EIF2S3
0.6	-0.125	-0.29	0.77509	0.949691	0.08	0.77509	0	ILMN_1665723	ILMN_1665723	NA
7.13	0.455	1.89	0.07671	0.501463	3.56	0.07671	0	ILMN_1665730	ILMN_1665730	ABCB10
2.58	-0.863	-1.73	0.1015	0.544018	3	0.1015	0	ILMN_1665732	ILMN_1665732	CT45A5
2.19	-1.58	-2.14	0.04708	0.42614	4.59	0.04708	0	ILMN_1665733	ILMN_1665733	NA
8.19	0.04	0.09	0.93093	0.985894	0.01	0.93093	0	ILMN_1665736	ILMN_1665736	NA
3.05	0.481	1.06	0.30625	0.779105	1.11	0.30625	0	ILMN_1665737	ILMN_1665737	UFD1
8.24	0.023	0.09	0.92637	0.985894	0.01	0.92637	0	ILMN_1665738	ILMN_1665738	FLI1
0.35	-0.07	-0.15	0.88484	0.978481	0.02	0.88484	0	ILMN_1665740	ILMN_1665740	LOC149950
1.05	-0.066	-0.11	0.91253	0.98335	0.01	0.91253	0	ILMN_1665743	ILMN_1665743	NA
0.67	-0.896	-1.95	0.06875	0.485404	3.78	0.06875	0	ILMN_1665748	ILMN_1665748	DCC
0.41	-0.275	-0.78	0.44779	0.8263	0.6	0.44779	0	ILMN_1665751	ILMN_1665751	NA
1.06	-0.448	-0.84	0.41466	0.814877	0.7	0.41466	0	ILMN_1665760	ILMN_1665760	NA
0.46	0.93	2.09	0.05196	0.443342	4.38	0.05196	0	ILMN_1665761	ILMN_1665761	BCL11B
5.18	-0.055	-0.08	0.93994	0.988398	0.01	0.93994	0	ILMN_1665775	ILMN_1665775	MARC2
1.09	-0.125	-0.29	0.77398	0.949691	0.09	0.77398	0	ILMN_1665778	ILMN_1665778	NA
7.56	-0.022	-0.07	0.94317	0.989081	0.01	0.94317	0	ILMN_1665781	ILMN_1665781	SUMO2
4.62	1.641	3.88	0.00122	0.09437	15.09	0.00122	0	ILMN_1665792	ILMN_1665792	ITGA2
2.67	-0.897	-2.05	0.0559	0.458501	4.22	0.0559	0	ILMN_1665795	ILMN_1665795	NA
8.73	0.4	2.38	0.02933	0.341775	5.68	0.02933	0	ILMN_1665797	ILMN_1665797	CSE1L
1.07	0.652	1.22	0.23809	0.719016	1.5	0.23809	0	ILMN_1665806	ILMN_1665806	OR13C2
1.01	0.184	0.31	0.75755	0.946965	0.1	0.75755	0	ILMN_1665819	ILMN_1665819	NA
1.1	-0.664	-1.24	0.23385	0.714191	1.53	0.23385	0	ILMN_1665821	ILMN_1665821	DHFR
12.14	0.107	0.54	0.59295	0.886927	0.3	0.59295	0	ILMN_1665823	ILMN_1665823	TPT1
2.51	0.043	0.07	0.94291	0.989081	0.01	0.94291	0	ILMN_1665824	ILMN_1665824	LINC00518
7.62	-0.413	-2.22	0.0409	0.403317	4.91	0.0409	0	ILMN_1665831	ILMN_1665831	CLPTM1
3.89	1.757	3.19	0.00545	0.160106	10.17	0.00545	0	ILMN_1665832	ILMN_1665832	ID1
1.82	-0.053	-0.11	0.91276	0.98335	0.01	0.91276	0	ILMN_1665838	ILMN_1665838	SLC25A24
0.17	0.034	0.13	0.89615	0.981591	0.02	0.89615	0	ILMN_1665855	ILMN_1665855	CFHR4
1.32	-0.216	-0.35	0.73221	0.938655	0.12	0.73221	0	ILMN_1665856	ILMN_1665856	CA10
4.42	0.749	1.37	0.18991	0.674921	1.87	0.18991	0	ILMN_1665859	ILMN_1665859	RAB27A
0.74	-0.05	-0.1	0.92497	0.985894	0.01	0.92497	0	ILMN_1665862	ILMN_1665862	UBE2V1
9.01	0.712	3.35	0.00384	0.142022	11.24	0.00384	0	ILMN_1665865	ILMN_1665865	IGFBP4
0.25	-0.048	-0.17	0.86704	0.97223	0.03	0.86704	0	ILMN_1665870	ILMN_1665870	NA
5.21	0.264	1.34	0.19972	0.679098	1.78	0.19972	0	ILMN_1665871	ILMN_1665871	ANGEL1
0.22	0.126	0.43	0.67263	0.920311	0.18	0.67263	0	ILMN_1665873	ILMN_1665873	NA
2.87	-0.114	-0.24	0.81541	0.959957	0.06	0.81541	0	ILMN_1665876	ILMN_1665876	EWSAT1
9.56	-0.013	-0.08	0.93446	0.987374	0.01	0.93446	0	ILMN_1665877	ILMN_1665877	RNF149
3.06	-0.363	-0.76	0.45647	0.830047	0.58	0.45647	0	ILMN_1665884	ILMN_1665884	REP15
8.64	-0.01	-0.03	0.97263	0.994996	0	0.97263	0	ILMN_1665887	ILMN_1665887	WDR61
0.27	-0.187	-0.58	0.57136	0.880922	0.33	0.57136	0	ILMN_1665895	ILMN_1665895	LOC653160
0.92	0.614	1.21	0.24446	0.728537	1.46	0.24446	0	ILMN_1665902	ILMN_1665902	IZUMO1R
2.42	-0.182	-0.32	0.75479	0.946965	0.1	0.75479	0	ILMN_1665903	ILMN_1665903	KIF25
10.75	-0.226	-1.29	0.21511	0.693389	1.66	0.21511	0	ILMN_1665909	ILMN_1665909	LASP1
0.45	0.193	0.57	0.57478	0.880922	0.33	0.57478	0	ILMN_1665916	ILMN_1665916	HYAL2
0.98	-0.298	-0.69	0.49833	0.846393	0.48	0.49833	0	ILMN_1665920	ILMN_1665920	NA
0.58	-0.422	-0.99	0.33609	0.79458	0.98	0.33609	0	ILMN_1665923	ILMN_1665923	NA
0.68	-0.508	-1.16	0.26181	0.743865	1.35	0.26181	0	ILMN_1665932	ILMN_1665932	ASIC2
6.2	0.203	0.63	0.53763	0.865473	0.4	0.53763	0	ILMN_1665943	ILMN_1665943	MAP4K1
8.76	0.166	1.16	0.2641	0.743865	1.34	0.2641	0	ILMN_1665945	ILMN_1665945	ACBD3
2.17	-1.401	-2.33	0.03285	0.359829	5.41	0.03285	0	ILMN_1665948	ILMN_1665948	NA
0.83	-0.306	-0.5	0.62217	0.897514	0.25	0.62217	0	ILMN_1665952	ILMN_1665952	NA
0.96	-0.346	-0.65	0.52172	0.859442	0.43	0.52172	0	ILMN_1665960	ILMN_1665960	NA
7.76	-0.122	-0.71	0.48796	0.842212	0.5	0.48796	0	ILMN_1665964	ILMN_1665964	GAB2
2.75	-0.646	-2.16	0.04526	0.422544	4.68	0.04526	0	ILMN_1665970	ILMN_1665970	NA
7.23	0.349	1.92	0.07169	0.491158	3.7	0.07169	0	ILMN_1665982	ILMN_1665982	AKTIP
1.03	-1.128	-2.69	0.01575	0.257735	7.22	0.01575	0	ILMN_1665985	ILMN_1665985	NA
4.44	0.479	1.51	0.15018	0.628973	2.27	0.15018	0	ILMN_1665994	ILMN_1665994	PMEL
0.13	0.236	1.17	0.25696	0.740091	1.38	0.25696	0	ILMN_1665996	ILMN_1665996	BCL7A
9.11	0.225	1.21	0.24182	0.724663	1.47	0.24182	0	ILMN_1666004	ILMN_1666004	WASL
4.68	0.248	1.03	0.31609	0.783229	1.07	0.31609	0	ILMN_1666007	ILMN_1666007	TRAPPC6B
3.76	0.187	0.78	0.44401	0.825192	0.61	0.44401	0	ILMN_1666019	ILMN_1666019	ADNP
2.77	0.662	1.06	0.30389	0.776885	1.13	0.30389	0	ILMN_1666022	ILMN_1666022	TNFRSF10D
1.52	-0.198	-0.3	0.7672	0.947579	0.09	0.7672	0	ILMN_1666024	ILMN_1666024	NA
7.54	-0.307	-1.67	0.1128	0.562818	2.8	0.1128	0	ILMN_1666049	ILMN_1666049	NUP214
7.72	-0.166	-0.68	0.50387	0.850365	0.47	0.50387	0	ILMN_1666050	ILMN_1666050	TMUB1
2	0.438	0.8	0.43246	0.824218	0.65	0.43246	0	ILMN_1666055	ILMN_1666055	NA
0.19	0.381	1.02	0.32065	0.786513	1.05	0.32065	0	ILMN_1666057	ILMN_1666057	REEP2
0.61	-0.075	-0.17	0.86408	0.972076	0.03	0.86408	0	ILMN_1666074	ILMN_1666074	NA
1.16	2.312	2.39	0.02867	0.340722	5.73	0.02867	0	ILMN_1666076	ILMN_1666076	ARHGEF4
7.97	-0.389	-0.83	0.41975	0.818915	0.68	0.41975	0	ILMN_1666078	ILMN_1666078	HLA-H
2.6	-0.421	-0.72	0.48261	0.840494	0.52	0.48261	0	ILMN_1666082	ILMN_1666082	HEATR3
0.6	0.446	0.96	0.35186	0.79802	0.92	0.35186	0	ILMN_1666087	ILMN_1666087	LINC00693
0.64	-0.139	-0.31	0.75987	0.947579	0.1	0.75987	0	ILMN_1666089	ILMN_1666089	OLIG1
0.74	0.697	1.48	0.15731	0.634332	2.19	0.15731	0	ILMN_1666090	ILMN_1666090	OPALIN
6.55	0.296	1.33	0.20252	0.680587	1.76	0.20252	0	ILMN_1666096	ILMN_1666096	ACSL3
1.84	0.504	0.82	0.42369	0.820076	0.67	0.42369	0	ILMN_1666111	ILMN_1666111	YTHDC1
0.87	-0.082	-0.18	0.86213	0.971978	0.03	0.86213	0	ILMN_1666118	ILMN_1666118	FAF2
1.43	0.942	1.83	0.08483	0.512115	3.36	0.08483	0	ILMN_1666121	ILMN_1666121	FKBP9
7.86	0.102	0.47	0.64371	0.907062	0.22	0.64371	0	ILMN_1666122	ILMN_1666122	HEG1
1.33	0.414	0.79	0.43796	0.824353	0.63	0.43796	0	ILMN_1666137	ILMN_1666137	NA
1.62	-1.63	-3.21	0.00522	0.155818	10.3	0.00522	0	ILMN_1666140	ILMN_1666140	NA
0.49	0.316	0.86	0.40409	0.807699	0.73	0.40409	0	ILMN_1666148	ILMN_1666148	OR8A1
9.62	0.506	1.55	0.14052	0.618563	2.39	0.14052	0	ILMN_1666156	ILMN_1666156	MORF4L2
0.64	-0.205	-0.47	0.64625	0.908695	0.22	0.64625	0	ILMN_1666165	ILMN_1666165	CASC16
0.23	-0.463	-1.38	0.18519	0.674921	1.91	0.18519	0	ILMN_1666167	ILMN_1666167	NA
2.64	1.258	2.24	0.0387	0.389827	5.03	0.0387	0	ILMN_1666169	ILMN_1666169	NBR2
1.91	0.86	1.79	0.09195	0.525493	3.2	0.09195	0	ILMN_1666173	ILMN_1666173	TCF20
1.14	0.09	0.13	0.89428	0.981591	0.02	0.89428	0	ILMN_1666174	ILMN_1666174	ADA2
8.78	-0.032	-0.19	0.85531	0.969515	0.03	0.85531	0	ILMN_1666178	ILMN_1666178	TP53I13
1.15	-1.041	-1.71	0.10533	0.545336	2.93	0.10533	0	ILMN_1666190	ILMN_1666190	NA
0.71	-1.179	-3.73	0.00171	0.103426	13.89	0.00171	0	ILMN_1666191	ILMN_1666191	KLK13
8.32	-0.157	-0.81	0.4301	0.822403	0.65	0.4301	0	ILMN_1666192	ILMN_1666192	DCTN5
1.03	-0.792	-1.56	0.13841	0.618563	2.42	0.13841	0	ILMN_1666193	ILMN_1666193	NA
0.91	-0.87	-1.38	0.18619	0.674921	1.9	0.18619	0	ILMN_1666200	ILMN_1666200	NA
0.84	0.222	0.42	0.67867	0.923158	0.18	0.67867	0	ILMN_1666203	ILMN_1666203	VDR
5.89	-0.205	-0.71	0.48508	0.840718	0.51	0.48508	0	ILMN_1666206	ILMN_1666206	GSDMB
8.61	-0.014	-0.06	0.95368	0.99206	0	0.95368	0	ILMN_1666208	ILMN_1666208	MIS18BP1
2.12	-1.169	-2.36	0.03048	0.347712	5.59	0.03048	0	ILMN_1666212	ILMN_1666212	SNX19
2.22	-0.788	-1.31	0.20904	0.686685	1.71	0.20904	0	ILMN_1666214	ILMN_1666214	NA
0.28	0.029	0.09	0.92985	0.985894	0.01	0.92985	0	ILMN_1666215	ILMN_1666215	NA
1.54	0.149	0.24	0.81636	0.959957	0.06	0.81636	0	ILMN_1666220	ILMN_1666220	ARHGAP42
0.06	0.112	0.67	0.5099	0.851745	0.45	0.5099	0	ILMN_1666221	ILMN_1666221	ANKRD19P
2	0.648	0.99	0.33399	0.79458	0.99	0.33399	0	ILMN_1666222	ILMN_1666222	PHACTR3
1.18	-0.549	-0.88	0.39108	0.803219	0.78	0.39108	0	ILMN_1666226	ILMN_1666226	IL17RC
1.73	0.231	0.37	0.71662	0.933776	0.14	0.71662	0	ILMN_1666236	ILMN_1666236	HMGA2
0.95	-0.634	-1.24	0.23269	0.713537	1.53	0.23269	0	ILMN_1666257	ILMN_1666257	NA
4.23	0.373	0.99	0.33845	0.796006	0.97	0.33845	0	ILMN_1666258	ILMN_1666258	AMFR
0.6	0.511	1.14	0.27038	0.748735	1.3	0.27038	0	ILMN_1666263	ILMN_1666263	NA
1.81	0.175	0.32	0.75086	0.946176	0.1	0.75086	0	ILMN_1666268	ILMN_1666268	NA
8.61	-0.636	-1.77	0.09492	0.532927	3.13	0.09492	0	ILMN_1666269	ILMN_1666269	CTSZ
2.05	-1.118	-2.62	0.0181	0.278655	6.86	0.0181	0	ILMN_1666276	ILMN_1666276	NA
1.21	-0.556	-0.87	0.39917	0.805711	0.75	0.39917	0	ILMN_1666278	ILMN_1666278	NA
2.63	0.11	0.22	0.82744	0.962257	0.05	0.82744	0	ILMN_1666280	ILMN_1666280	COX11
0.59	0.065	0.13	0.89946	0.981741	0.02	0.89946	0	ILMN_1666282	ILMN_1666282	NA
5.01	1.504	1.67	0.1145	0.564199	2.77	0.1145	0	ILMN_1666305	ILMN_1666305	CDKN3
5.79	-0.008	-0.05	0.96161	0.994996	0	0.96161	0	ILMN_1666306	ILMN_1666306	SRRD
1.51	-1.281	-2.06	0.05503	0.456192	4.25	0.05503	0	ILMN_1666310	ILMN_1666310	BSX
0.36	-0.718	-2.02	0.05977	0.468145	4.08	0.05977	0	ILMN_1666315	ILMN_1666315	NA
1.46	-1.157	-2.27	0.03696	0.382349	5.14	0.03696	0	ILMN_1666316	ILMN_1666316	ADGB
6.1	-1.11	-3.44	0.00319	0.136693	11.83	0.00319	0	ILMN_1666323	ILMN_1666323	MEG3
1.31	-0.277	-0.49	0.63377	0.903622	0.24	0.63377	0	ILMN_1666324	ILMN_1666324	NA
3.86	0.275	0.51	0.61569	0.893642	0.26	0.61569	0	ILMN_1666325	ILMN_1666325	ALG10B
4.09	0.177	0.52	0.60821	0.892514	0.27	0.60821	0	ILMN_1666332	ILMN_1666332	BMS1P5
0.91	0.367	0.72	0.48364	0.840702	0.51	0.48364	0	ILMN_1666357	ILMN_1666357	ZPBP2
0.56	-0.049	-0.11	0.91677	0.984589	0.01	0.91677	0	ILMN_1666363	ILMN_1666363	FOXN1
4.83	-0.234	-1	0.32952	0.793013	1.01	0.32952	0	ILMN_1666364	ILMN_1666364	COQ10A
1.92	-1.286	-2.26	0.03762	0.384675	5.1	0.03762	0	ILMN_1666371	ILMN_1666371	LL22NC03-63E9.3
