A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
4.48	0.233	1.8	0.07947	0.406242	3.25	0.07947	0	16948572	54800	KLHL24
4.89	0.342	1.97	0.05588	0.36242	3.89	0.05588	0	16948589	55689	YEATS2
2.58	0.133	1.41	0.16769	0.527226	1.98	0.16769	0	16948628	100873982	ABCC5-AS1
2.82	-0.162	-1.34	0.18867	0.552004	1.79	0.18867	0	16948632	200909	HTR3D
3.45	0.007	0.07	0.94357	0.982176	0.01	0.94357	0	16948648	170572	HTR3C
2.83	-0.086	-1.02	0.31366	0.664709	1.04	0.31366	0	16948659	285242	HTR3E
5.01	-0.051	-0.62	0.54045	0.813637	0.38	0.54045	0	16948675	8893	EIF2B5
5.42	-0.145	-1.07	0.29272	0.647113	1.14	0.29272	0	16948712	1857	DVL3
5.89	-0.132	-1.58	0.12193	0.472313	2.5	0.12193	0	16948738	1173	AP2M1
5.94	-0.211	-2.74	0.00931	0.228453	7.51	0.00931	0	16948773	55324	ABCF3
4.24	-0.067	-0.72	0.47772	0.778195	0.51	0.47772	0	16948805	90113	VWA5B2
2.67	-0.326	-1.34	0.18694	0.549808	1.81	0.18694	0	16948835	100187716	MIR1224
3.81	0.082	1.19	0.24209	0.602842	1.41	0.24209	0	16948837	9718	ECE2
5.4	-0.144	-1.55	0.12837	0.479882	2.42	0.12837	0	16948871	5708	PSMD2
4.92	0.048	0.61	0.54312	0.815339	0.38	0.54312	0	16948909	1981	EIF4G1
7.73	0.373	1.58	0.12268	0.472437	2.49	0.12268	0	16948967	692107	SNORD66
4.04	-0.088	-1.11	0.27422	0.631917	1.23	0.27422	0	16948969	131408	FAM131A
5.5	0.169	2.33	0.0254	0.287306	5.41	0.0254	0	16948989	5437	POLR2H
4.63	-0.073	-0.9	0.37452	0.711279	0.81	0.37452	0	NA	NA	NA
4.34	-0.078	-0.87	0.38724	0.720571	0.77	0.38724	0	16949011	8646	CHRD
2.35	-0.272	-2.61	0.01284	0.241733	6.82	0.01284	0	16949051	105374250	LINC02054
3.17	-0.028	-0.27	0.79207	0.929195	0.07	0.79207	0	NA	NA	NA
3.93	0.028	0.24	0.80951	0.935719	0.06	0.80951	0	16949062	2049	EPHB3
3.38	0.156	1.53	0.13509	0.490059	2.33	0.13509	0	NA	NA	NA
3.25	0.067	0.8	0.43123	0.749718	0.63	0.43123	0	NA	NA	NA
3.35	-0.064	-0.5	0.61776	0.85256	0.25	0.61776	0	16949095	105374253	LOC105374253
3.98	0.061	0.5	0.62184	0.854272	0.25	0.62184	0	16949099	23355	VPS8
3.4	-0.043	-0.34	0.73342	0.904038	0.12	0.73342	0	16949172	339926	EHHADH-AS1
3.67	-0.263	-2.48	0.01765	0.260934	6.15	0.01765	0	16949180	9175	MAP3K13
4.65	0.057	0.41	0.68295	0.882209	0.17	0.68295	0	NA	NA	NA
4.33	0.059	0.72	0.47842	0.778307	0.51	0.47842	0	16949214	59343	SENP2
3.06	-0.087	-0.8	0.43103	0.749646	0.63	0.43103	0	16949245	646600	IGF2BP2-AS1
3.06	-0.06	-0.49	0.6268	0.856727	0.24	0.6268	0	NA	NA	NA
2.87	-0.016	-0.16	0.87737	0.959457	0.02	0.87737	0	16949264	344887	NMRAL2P
2.52	-0.127	-1.11	0.2733	0.631038	1.24	0.2733	0	NA	NA	NA
4.34	0.241	2.64	0.01194	0.239277	6.97	0.01194	0	NA	NA	NA
3.36	0.007	0.08	0.93424	0.979026	0.01	0.93424	0	NA	NA	NA
4.91	0.053	0.51	0.61371	0.850881	0.26	0.61371	0	16949292	51726	DNAJB11
3.71	-0.11	-1.41	0.16535	0.525035	2	0.16535	0	16949311	197	AHSG
3.69	0.012	0.16	0.87285	0.957721	0.03	0.87285	0	16949322	26998	FETUB
2.36	-0.066	-0.63	0.52944	0.806949	0.4	0.52944	0	16949334	3273	HRG
3.49	0.087	0.89	0.37739	0.713772	0.8	0.37739	0	16949348	3827	KNG1
5.71	0.299	1.49	0.1436	0.501491	2.23	0.1436	0	16949365	1974	EIF4A2
2.78	0.157	1.79	0.08199	0.410027	3.19	0.08199	0	NA	NA	NA
2.96	-0.134	-1.18	0.24384	0.60447	1.4	0.24384	0	16949397	9370	ADIPOQ
3.56	0.025	0.27	0.78499	0.92624	0.08	0.78499	0	16949403	6480	ST6GAL1
3.01	-0.193	-2.03	0.04909	0.34815	4.13	0.04909	0	16949434	132112	RTP1
2.67	-0.013	-0.15	0.87844	0.95961	0.02	0.87844	0	16949439	101929130	LOC101929130
5.01	-0.105	-1.15	0.25641	0.615113	1.33	0.25641	0	16949442	64108	RTP4
4.04	0.546	2.03	0.04918	0.348328	4.13	0.04918	0	NA	NA	NA
3.09	0.275	2.09	0.04372	0.336203	4.35	0.04372	0	16949449	105374261	LINC02041
2.55	-0.047	-0.51	0.61471	0.851344	0.26	0.61471	0	16949452	100131635	LOC100131635
5.37	-0.03	-0.31	0.7614	0.915492	0.09	0.7614	0	NA	NA	NA
2.72	-0.03	-0.31	0.75521	0.91297	0.1	0.75521	0	NA	NA	NA
3.61	-0.091	-0.84	0.40526	0.731895	0.71	0.40526	0	NA	NA	NA
3.59	0.125	1.33	0.19071	0.553946	1.77	0.19071	0	16949467	4026	LPP
4.44	0.04	0.52	0.60465	0.846149	0.27	0.60465	0	16949499	401105	FLJ42393
3.11	-0.064	-0.63	0.53544	0.810723	0.39	0.53544	0	16949503	407020	MIR28
3.67	-0.012	-0.17	0.86449	0.95562	0.03	0.86449	0	16949505	285386	TPRG1
3.97	0.042	0.45	0.65176	0.86832	0.21	0.65176	0	16949537	8626	TP63
4.34	-0.388	-3.32	0.00199	0.165608	11.03	0.00199	0	16949564	101929152	P3H2-AS1
2.85	-0.159	-1.53	0.13342	0.488049	2.35	0.13342	0	16949572	10686	CLDN16
5.12	0.49	2.31	0.02616	0.289	5.36	0.02616	0	16949584	3556	IL1RAP
4.94	0.635	2.83	0.00744	0.215468	7.99	0.00744	0	NA	NA	NA
2.76	0.087	1.06	0.29528	0.649572	1.13	0.29528	0	NA	NA	NA
5.88	-0.197	-1.79	0.08172	0.409461	3.2	0.08172	0	16949617	100170222	SNAR-I
2.08	0.078	0.83	0.41221	0.737722	0.69	0.41221	0	16949619	344901	OSTN
6.49	-0.254	-2.05	0.04722	0.344316	4.21	0.04722	0	16949625	152137	CCDC50
3.34	0.069	0.79	0.43421	0.751187	0.62	0.43421	0	16949640	152138	PYDC2
4.45	0.009	0.13	0.89459	0.9646	0.02	0.89459	0	16949642	103344926	LINCR-0002
1.85	0.027	0.15	0.88314	0.960462	0.02	0.88314	0	NA	NA	NA
1.83	-0.142	-1.18	0.24689	0.606111	1.38	0.24689	0	NA	NA	NA
3.22	-0.032	-0.38	0.70826	0.893483	0.14	0.70826	0	NA	NA	NA
4.22	0.814	4.26	0.00013	0.128771	18.11	0.00013	0	NA	NA	NA
1.94	-0.149	-1.44	0.15853	0.517749	2.07	0.15853	0	16949665	100873986	FGF12-AS1
3.81	-0.211	-1.76	0.08624	0.417043	3.1	0.08624	0	16949673	100873988	FGF12-AS3
2.49	-0.032	-0.32	0.74938	0.910218	0.1	0.74938	0	16949687	84789	MGC2889
3.17	-0.179	-1.26	0.2165	0.579626	1.58	0.2165	0	16949689	100874218	ATP13A5-AS1
4.51	0.044	0.36	0.72182	0.899323	0.13	0.72182	0	16949698	4976	OPA1
1.92	0.215	1.49	0.14348	0.501355	2.23	0.14348	0	NA	NA	NA
3.06	-0.345	-2.96	0.00525	0.201768	8.77	0.00525	0	NA	NA	NA
3.23	-0.035	-0.46	0.6495	0.867508	0.21	0.6495	0	NA	NA	NA
4.99	0.066	0.67	0.50924	0.796085	0.44	0.50924	0	16949750	102724877	LOC102724877
5.01	-0.308	-2.15	0.0383	0.325842	4.61	0.0383	0	16949759	3280	HES1
3.33	-0.016	-0.17	0.8681	0.956574	0.03	0.8681	0	NA	NA	NA
4.68	-0.53	-3.92	0.00036	0.129484	15.33	0.00036	0	16949771	101929337	LINC02037
4.62	-0.127	-1.9	0.06499	0.380501	3.61	0.06499	0	16949776	105374289	LINC02048
4.17	-0.056	-0.88	0.38228	0.717362	0.78	0.38228	0	16949780	401106	LINC00884
3.85	-0.257	-3.03	0.00433	0.195017	9.21	0.00433	0	16949785	100507297	TMEM44-AS1
4.03	-0.066	-0.93	0.35912	0.699522	0.86	0.35912	0	NA	NA	NA
4.54	0.137	1.53	0.13552	0.490562	2.33	0.13552	0	16949792	131583	FAM43A
4.59	-0.017	-0.2	0.84633	0.949017	0.04	0.84633	0	NA	NA	NA
2.84	0.015	0.15	0.87798	0.959602	0.02	0.87798	0	16949799	100507391	LINC01968
4.16	0.019	0.24	0.81066	0.936233	0.06	0.81066	0	NA	NA	NA
7.63	-0.714	-2.04	0.04827	0.346006	4.16	0.04827	0	NA	NA	NA
2.45	-0.083	-0.66	0.5124	0.797639	0.44	0.5124	0	NA	NA	NA
2.32	-0.078	-0.97	0.3382	0.683668	0.94	0.3382	0	NA	NA	NA
3.31	0.05	0.36	0.72082	0.898905	0.13	0.72082	0	16949822	100874528	XXYLT1-AS1
4.23	-0.197	-1.75	0.08882	0.420533	3.05	0.08882	0	16949827	101410543	XXYLT1-AS2
3.03	0.088	0.92	0.36222	0.701796	0.85	0.36222	0	NA	NA	NA
2.65	-0.134	-1.1	0.27959	0.636041	1.2	0.27959	0	NA	NA	NA
5	-0.194	-1.75	0.0877	0.418571	3.07	0.0877	0	16949839	200958	MUC20
4.62	0.129	1.16	0.25413	0.612791	1.34	0.25413	0	NA	NA	NA
3.01	0.045	0.31	0.75819	0.914281	0.1	0.75819	0	NA	NA	NA
1.71	0.294	1.44	0.15744	0.51671	2.08	0.15744	0	NA	NA	NA
5.09	-0.018	-0.13	0.89646	0.965381	0.02	0.89646	0	16949882	727956 /// 440993	SDHAP2 /// LINC00969
8.72	-0.241	-0.65	0.52002	0.802451	0.42	0.52002	0	NA	NA	NA
5.83	-0.346	-1.23	0.22725	0.58862	1.51	0.22725	0	NA	NA	NA
5.31	0.161	1.13	0.2639	0.622599	1.29	0.2639	0	16949909	693155	MIR570
3.55	0.015	0.13	0.89362	0.964346	0.02	0.89362	0	16949911	440993	LINC00969
3.73	0.16	1.14	0.25937	0.618445	1.31	0.25937	0	16949914	440993	LINC00969
3.38	-0.181	-1.46	0.15303	0.511175	2.13	0.15303	0	16949922	440993	LINC00969
4.45	-0.057	-0.58	0.56691	0.827687	0.33	0.56691	0	16949924	100128262	TNK2-AS1
4.76	0.079	0.82	0.41988	0.7421	0.67	0.41988	0	16949927	100128262	TNK2-AS1
4.84	-0.318	-2.38	0.02251	0.277763	5.66	0.02251	0	16949933	401109	LINC00885
4.11	0.04	0.24	0.81155	0.936481	0.06	0.81155	0	NA	NA	NA
3.87	-0.077	-0.68	0.50172	0.791517	0.46	0.50172	0	16949942	200931	SLC51A
2.56	0.07	0.65	0.51819	0.801441	0.43	0.51819	0	NA	NA	NA
4.19	-0.088	-0.87	0.38826	0.721231	0.76	0.38826	0	16949972	100874214	TM4SF19-AS1
4	-0.014	-0.18	0.8578	0.953187	0.03	0.8578	0	16949977	100874034	UBXN7-AS1
4.62	-0.25	-2.41	0.02104	0.273531	5.79	0.02104	0	16949980	200933	FBXO45
2.26	0.062	0.62	0.53997	0.813496	0.38	0.53997	0	NA	NA	NA
2.67	0.028	0.43	0.66917	0.876578	0.19	0.66917	0	16949991	375387	NRROS
2.72	0.042	0.39	0.69554	0.887359	0.16	0.69554	0	NA	NA	NA
2.66	0.07	0.79	0.43171	0.749802	0.63	0.43171	0	16950000	54965	PIGX
3.21	0.378	1.68	0.10183	0.441355	2.81	0.10183	0	16950017	5062	PAK2
4.87	0.08	0.64	0.5266	0.805598	0.41	0.5266	0	16950035	205564	SENP5
4.82	-0.03	-0.32	0.75122	0.911254	0.1	0.75122	0	NA	NA	NA
3.26	-0.006	-0.06	0.95327	0.984834	0	0.95327	0	16950056	152217	NCBP2-AS2
4.39	0.034	0.32	0.75177	0.911445	0.1	0.75177	0	16950058	100507057	MELTF-AS1
3.89	0.005	0.05	0.96262	0.988359	0	0.96262	0	16950064	100507086	DLG1-AS1
4.42	-0.094	-1.42	0.16352	0.523578	2.02	0.16352	0	16950069	105378166 /// 105379576	LOC105378166 /// LOC105379576
4.48	0.024	0.22	0.83089	0.943635	0.05	0.83089	0	16950072	84248	FYTTD1
5.29	0.073	0.95	0.35057	0.693559	0.89	0.35057	0	16950094	84859	LRCH3
6.72	-0.239	-1.85	0.07283	0.395859	3.4	0.07283	0	NA	NA	NA
3.63	0.311	2.39	0.02195	0.275772	5.71	0.02195	0	16950133	6165	RPL35A
3.53	0.062	0.87	0.38796	0.720907	0.76	0.38796	0	16950146	89782	LMLN
4.15	0.469	1.65	0.10715	0.451055	2.72	0.10715	0	NA	NA	NA
4.47	0.066	0.62	0.53787	0.812328	0.39	0.53787	0	16950173	728262 /// 101929823	FAM157A /// LOC101929823
4.5	0.513	2.52	0.01602	0.254338	6.35	0.01602	0	NA	NA	NA
2.31	0.08	0.88	0.3869	0.720254	0.77	0.3869	0	NA	NA	NA
2.23	-0.228	-2.73	0.00949	0.228453	7.47	0.00949	0	NA	NA	NA
2.59	0.382	1.95	0.05856	0.366687	3.8	0.05856	0	NA	NA	NA
2.83	0.082	1	0.32416	0.672893	1	0.32416	0	16950196	101927193	CHL1-AS1
2.41	0.002	0.02	0.98418	0.994049	0	0.98418	0	NA	NA	NA
2.29	0.007	0.09	0.9311	0.97791	0.01	0.9311	0	16950207	100873976	CNTN4-AS2
3.34	0.035	0.36	0.7204	0.898755	0.13	0.7204	0	16950211	100873975	CNTN4-AS1
2.25	-0.119	-1.51	0.14028	0.497442	2.27	0.14028	0	16950216	3568	IL5RA
4.68	0.066	0.54	0.58947	0.83841	0.3	0.58947	0	16950238	51185	CRBN
3.64	-0.178	-2.02	0.04996	0.349763	4.1	0.04996	0	16950269	285362 /// 100130207	SUMF1 /// LOC100130207
3.91	-0.204	-2.41	0.02111	0.273762	5.79	0.02111	0	16950301	100996539	ITPR1-AS1
2.58	0.037	0.47	0.64133	0.863287	0.22	0.64133	0	16950304	100126791	EGOT
4.23	0.064	0.78	0.43733	0.753103	0.62	0.43733	0	NA	NA	NA
3.94	0.135	0.81	0.42426	0.74489	0.65	0.42426	0	NA	NA	NA
3.27	-0.298	-1.89	0.06595	0.382168	3.58	0.06595	0	NA	NA	NA
1.93	-0.097	-1.11	0.27277	0.630714	1.24	0.27277	0	NA	NA	NA
2.88	0.156	1.12	0.26966	0.627738	1.25	0.26966	0	NA	NA	NA
5.67	0.054	0.56	0.58112	0.834627	0.31	0.58112	0	16950343	105376938	LOC105376938
2.08	-0.116	-1.79	0.08073	0.408425	3.22	0.08073	0	16950346	101927347	GRM7-AS3
4.48	-0.118	-1.04	0.30667	0.659265	1.07	0.30667	0	16950366	100873937	GRM7-AS1
1.9	0.291	3.05	0.00415	0.195017	9.3	0.00415	0	NA	NA	NA
3.02	-0.242	-2.08	0.0445	0.337995	4.32	0.0445	0	16950375	100288428 /// 101927394	LMCD1-AS1 /// LOC101927394
2.25	0.154	1.13	0.26698	0.625635	1.27	0.26698	0	NA	NA	NA
3.6	-0.026	-0.25	0.80082	0.933169	0.06	0.80082	0	NA	NA	NA
3.24	-0.218	-2.22	0.03213	0.308394	4.95	0.03213	0	16950399	51066	SSUH2
4.28	-0.116	-1.21	0.23312	0.594804	1.47	0.23312	0	16950440	5021	OXTR
3.72	0.066	0.59	0.56111	0.825025	0.34	0.56111	0	16950448	56852	RAD18
3.39	-0.116	-1.58	0.12324	0.473211	2.48	0.12324	0	16950470	9901	SRGAP3
3.79	0.021	0.27	0.79238	0.929238	0.07	0.79238	0	NA	NA	NA
6.31	0.16	1.77	0.0854	0.415735	3.12	0.0854	0	NA	NA	NA
2.7	0.285	1.43	0.16119	0.520559	2.04	0.16119	0	NA	NA	NA
2.71	-0.012	-0.16	0.87436	0.958217	0.03	0.87436	0	16950519	440944	THUMPD3-AS1
5.92	0.011	0.07	0.94592	0.982459	0	0.94592	0	NA	NA	NA
4.35	-0.071	-0.91	0.37	0.707732	0.82	0.37	0	16950541	375323	LHFPL4
3.55	-0.049	-0.56	0.58195	0.83483	0.31	0.58195	0	16950548	105376949	LOC105376949
5.22	0.128	1.48	0.14677	0.504824	2.19	0.14677	0	16950551	8536	CAMK1
4.88	0.005	0.06	0.95239	0.984402	0	0.95239	0	16950569	10474	TADA3
4.47	0.053	0.69	0.49716	0.789218	0.47	0.49716	0	16950584	285367	RPUSD3
3.57	-0.349	-2.62	0.01249	0.240465	6.88	0.01249	0	16950609	63924	CIDEC
4.39	-0.082	-0.49	0.62765	0.857105	0.24	0.62765	0	NA	NA	NA
3.49	0.25	2.23	0.03166	0.306919	4.98	0.03166	0	16950622	285368	PRRT3
5.34	0.045	0.35	0.72564	0.90104	0.12	0.72564	0	16950632	55831	EMC3
3.49	0.07	0.78	0.43769	0.753399	0.62	0.43769	0	16950647	55831 /// 401052	EMC3 /// LOC401052
5.38	-0.052	-0.39	0.70148	0.890023	0.15	0.70148	0	16950655	152302	CIDECP
2.81	0.053	0.71	0.48354	0.781628	0.5	0.48354	0	16950659	115795	FANCD2OS
4.88	-0.091	-1.23	0.22661	0.588422	1.51	0.22661	0	16950672	51738	GHRL
5.33	0.038	0.37	0.71698	0.897294	0.13	0.71698	0	16950686	6396	SEC13
4.53	-0.167	-2.16	0.03746	0.324257	4.65	0.03746	0	16950713	491	ATP2B2
4.7	-0.403	-2.38	0.02262	0.277781	5.65	0.02262	0	16950750	100126334	MIR885
3.56	0.01	0.11	0.91329	0.971427	0.01	0.91329	0	NA	NA	NA
2.91	0.076	0.86	0.39268	0.723953	0.75	0.39268	0	16950755	100874325	ATP2B2-IT2
4.3	-0.094	-0.92	0.3615	0.70122	0.85	0.3615	0	NA	NA	NA
3.89	-0.087	-0.9	0.37392	0.710822	0.81	0.37392	0	16950761	285370	LINC00606
1.79	-0.12	-1.38	0.1761	0.537521	1.9	0.1761	0	16950766	100874090	SLC6A1-AS1
4.35	0.009	0.1	0.91785	0.97309	0.01	0.91785	0	16950770	9686	VGLL4
4.36	-0.122	-1.16	0.25445	0.613006	1.34	0.25445	0	16950797	132001	TAMM41
3.29	-0.034	-0.31	0.7549	0.912931	0.1	0.7549	0	16950825	7079	TIMP4
2.69	-0.021	-0.21	0.83748	0.945911	0.04	0.83748	0	NA	NA	NA
2.32	-0.111	-0.61	0.54646	0.816708	0.37	0.54646	0	NA	NA	NA
4.59	-0.198	-2.32	0.02576	0.287401	5.39	0.02576	0	16950840	100129480	MKRN2OS
2.66	-0.191	-2.28	0.0285	0.298105	5.18	0.0285	0	16950845	100129480	MKRN2OS
5.68	0.058	0.54	0.59365	0.84066	0.29	0.59365	0	16950848	5894	RAF1
5.54	-0.165	-1.4	0.16974	0.529449	1.96	0.16974	0	16950877	55287	TMEM40
2.8	0.001	0.01	0.99234	0.997158	0	0.99234	0	16950895	6161	RPL32
6.35	0.135	1.16	0.25255	0.611385	1.35	0.25255	0	16950912	9922	IQSEC1
4.4	-0.025	-0.33	0.7418	0.906739	0.11	0.7418	0	16950932	23225	NUP210
4.19	-0.065	-0.76	0.45402	0.763233	0.57	0.45402	0	16950978	100874101	HDAC11-AS1
3.48	-0.201	-1.82	0.07642	0.402398	3.32	0.07642	0	16950981	100293612	LOC100293612
5.01	0.119	0.99	0.32702	0.67521	0.99	0.32702	0	NA	NA	NA
2.04	-0.283	-1.17	0.24936	0.608465	1.37	0.24936	0	NA	NA	NA
5.37	0.028	0.32	0.74771	0.909424	0.1	0.74771	0	16950989	7476	WNT7A
4.06	-0.106	-1.41	0.1656	0.525279	2	0.1656	0	16950999	131474	CHCHD4
5.33	-0.225	-2.21	0.03356	0.31355	4.86	0.03356	0	16951007	7508	XPC
2.97	0.046	0.52	0.60829	0.847945	0.27	0.60829	0	NA	NA	NA
4.38	-0.102	-0.98	0.33412	0.680209	0.96	0.33412	0	NA	NA	NA
4.25	-0.155	-1.79	0.08099	0.408702	3.21	0.08099	0	16951039	101927565	LINC01267
4.49	-0.107	-1.25	0.21761	0.580656	1.57	0.21761	0	16951046	80852	GRIP2
1.33	0.263	2.02	0.05032	0.35022	4.09	0.05032	0	NA	NA	NA
3.28	0.087	0.81	0.42581	0.746018	0.65	0.42581	0	NA	NA	NA
5.33	0.142	1.59	0.11948	0.469584	2.54	0.11948	0	NA	NA	NA
4.67	0.213	2.59	0.01349	0.24438	6.71	0.01349	0	16951085	100505641 /// 105376963	FGD5-AS1 /// LOC105376963
4.75	-0.075	-0.74	0.46529	0.770635	0.54	0.46529	0	16951097	64432	MRPS25
4.48	0.076	0.81	0.42172	0.742938	0.66	0.42172	0	16951111	64145	RBSN
2.03	0.211	1.15	0.25726	0.61617	1.32	0.25726	0	16951140	100302277 /// 100302204 /// 100302186	MIR548I2 /// MIR548I1 /// MIR548I3
2.81	0.094	0.79	0.43443	0.751204	0.62	0.43443	0	16951142	344875	COL6A4P1
2.98	0.003	0.01	0.98816	0.99531	0	0.98816	0	NA	NA	NA
6.18	0.312	1.89	0.06595	0.382168	3.58	0.06595	0	16951150	9467	SH3BP5
3.92	-0.038	-0.34	0.7335	0.904038	0.12	0.7335	0	16951169	131965	METTL6
3.84	0.938	2.85	0.00708	0.21426	8.11	0.00708	0	NA	NA	NA
2.75	0.138	1.19	0.24294	0.603315	1.41	0.24294	0	NA	NA	NA
4.63	-0.14	-1.28	0.20959	0.573241	1.63	0.20959	0	16951191	8292	COLQ
4.69	-0.108	-1.35	0.18554	0.548446	1.82	0.18554	0	16951220	26061	HACL1
4.29	-0.083	-0.91	0.36939	0.707643	0.83	0.36939	0	NA	NA	NA
4.25	0.53	2.61	0.013	0.241733	6.79	0.013	0	16951247	23243	ANKRD28
1.53	-0.309	-2.8	0.00798	0.219431	7.84	0.00798	0	16951293	100422990	MIR3134
2.63	-0.092	-0.9	0.37147	0.708458	0.82	0.37147	0	NA	NA	NA
4.12	-0.105	-0.98	0.33274	0.679534	0.96	0.33274	0	16951298	285381	DPH3
4.73	0.001	0.01	0.99261	0.997307	0	0.99261	0	16951306	23180	RFTN1
3.48	0.087	1.18	0.24402	0.604612	1.4	0.24402	0	NA	NA	NA
3.72	0.112	0.94	0.352	0.694434	0.89	0.352	0	16951332	1618	DAZL
3.38	0.373	1.83	0.07476	0.398951	3.36	0.07476	0	NA	NA	NA
4.34	0.125	1.09	0.28411	0.640416	1.18	0.28411	0	16951357	9779	TBC1D5
2.74	-0.103	-1.04	0.30366	0.657244	1.09	0.30366	0	NA	NA	NA
2.69	0.025	0.28	0.78053	0.924142	0.08	0.78053	0	16951409	6304	SATB1
3.04	-0.081	-0.64	0.52521	0.804877	0.41	0.52521	0	16951446	105376981	LOC105376981
1.8	0.559	3.09	0.00371	0.191567	9.56	0.00371	0	16951450	100616291	MIR4791
3.84	-0.14	-1.05	0.29826	0.65219	1.11	0.29826	0	NA	NA	NA
2.25	-0.085	-1.09	0.28194	0.638293	1.19	0.28194	0	16951455	151651	EFHB
1.97	0.035	0.36	0.71989	0.898706	0.13	0.71989	0	16951478	151649	PP2D1
2.9	-0.014	-0.15	0.88311	0.960462	0.02	0.88311	0	16951485	151648	SGO1
3.46	0.43	1.78	0.0835	0.412395	3.16	0.0835	0	NA	NA	NA
4.56	0.108	1.12	0.27048	0.628591	1.25	0.27048	0	NA	NA	NA
3.95	0.199	1.1	0.27679	0.634099	1.22	0.27679	0	NA	NA	NA
2.04	-0.034	-0.46	0.64471	0.865398	0.22	0.64471	0	16951508	79750	ZNF385D
4.52	-0.219	-2.23	0.03142	0.306415	4.99	0.03142	0	NA	NA	NA
4.63	0.27	1.49	0.14333	0.501136	2.23	0.14333	0	NA	NA	NA
2.05	-0.231	-1.36	0.18211	0.544735	1.85	0.18211	0	NA	NA	NA
2.07	0.228	2.42	0.02037	0.272307	5.86	0.02037	0	16951546	100874092	UBE2E1-AS1
2.59	-0.038	-0.37	0.71352	0.895911	0.14	0.71352	0	16951548	28512	NKIRAS1
3.31	0.046	0.32	0.74813	0.909678	0.1	0.74813	0	NA	NA	NA
2.44	-0.022	-0.21	0.83711	0.945801	0.04	0.83711	0	16951560	152024	LINC00691
5.44	0.197	1.85	0.07163	0.393591	3.43	0.07163	0	16951567	7068	THRB
2.67	0.197	1.18	0.24565	0.605333	1.39	0.24565	0	NA	NA	NA
4.81	-0.161	-0.81	0.42219	0.743111	0.66	0.42219	0	NA	NA	NA
2.44	-0.137	-1.03	0.30916	0.661308	1.06	0.30916	0	16951596	105376997	LOC105376997
3.23	0.33	1.17	0.24779	0.606833	1.38	0.24779	0	NA	NA	NA
5.5	0.157	0.93	0.36016	0.70035	0.86	0.36016	0	16951601	7155	TOP2B
10.11	0.261	1.74	0.09074	0.424123	3.01	0.09074	0	16951644	100616477	MIR4442
4.83	0.328	2.66	0.0115	0.236643	7.05	0.0115	0	16951646	55768	NGLY1
2.13	0.046	0.45	0.65414	0.869296	0.2	0.65414	0	16951675	285326	LINC00692
2.84	0.121	1.36	0.18177	0.544142	1.85	0.18177	0	16951689	105377003	LOC105377003
2.39	0.082	0.74	0.46253	0.768929	0.55	0.46253	0	NA	NA	NA
2.75	0.013	0.18	0.85766	0.953156	0.03	0.85766	0	16951696	152110	NEK10
1.5	-0.152	-1.18	0.24631	0.605731	1.39	0.24631	0	NA	NA	NA
4.76	0.513	2.84	0.00717	0.214958	8.08	0.00717	0	16951756	9497	SLC4A7
7.76	0.443	2.21	0.03326	0.312283	4.88	0.03326	0	NA	NA	NA
3.69	-0.073	-0.66	0.51276	0.797977	0.44	0.51276	0	16951797	8320	EOMES
3.57	-0.014	-0.16	0.87757	0.959505	0.02	0.87757	0	16951810	100996624	LINC01981
3.65	-0.022	-0.28	0.7802	0.924017	0.08	0.7802	0	NA	NA	NA
2.72	-0.222	-2.07	0.04575	0.341157	4.27	0.04575	0	NA	NA	NA
3.8	0.05	0.72	0.47786	0.778208	0.51	0.47786	0	16951820	64343	AZI2
5.48	-0.087	-1.05	0.29821	0.65219	1.11	0.29821	0	NA	NA	NA
4.55	-0.049	-0.54	0.59227	0.839898	0.29	0.59227	0	NA	NA	NA
4.45	0.009	0.07	0.94067	0.980906	0.01	0.94067	0	NA	NA	NA
3.76	-0.064	-0.72	0.47343	0.775446	0.52	0.47343	0	16951863	339896	GADL1
4.33	0.161	1.21	0.23441	0.595714	1.46	0.23441	0	16951883	114884	OSBPL10
3.58	0.344	2.06	0.0466	0.343342	4.23	0.0466	0	16951917	54918	CMTM6
4.36	0.023	0.22	0.82497	0.94093	0.05	0.82497	0	16951926	51143	DYNC1LI1
2.72	-0.148	-2.05	0.04743	0.344794	4.2	0.04743	0	NA	NA	NA
2.4	-0.036	-0.47	0.64058	0.862678	0.22	0.64058	0	NA	NA	NA
3.11	0.085	0.92	0.36107	0.700964	0.85	0.36107	0	16951955	2720 /// 643853	GLB1 /// TMPPE
3.5	0.044	0.47	0.64186	0.863529	0.22	0.64186	0	16951990	26032	SUSD5
3.94	0.091	1.14	0.26106	0.619767	1.3	0.26106	0	16951997	7342	UBP1
3.13	-0.056	-0.25	0.80371	0.93412	0.06	0.80371	0	NA	NA	NA
4.01	0.204	1.82	0.07654	0.402501	3.31	0.07654	0	16952031	23122	CLASP2
4.43	-0.067	-0.55	0.58747	0.837472	0.3	0.58747	0	16952095	105377023	LOC105377023
2.37	-0.14	-1.49	0.14489	0.503025	2.22	0.14489	0	NA	NA	NA
2.4	0.016	0.11	0.91457	0.971909	0.01	0.91457	0	NA	NA	NA
2.25	0.031	0.43	0.67301	0.878103	0.18	0.67301	0	NA	NA	NA
