A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
6.57	-0.089	-1.13	0.26796	1	1.28	0.26796	0	234922_s_at	57224	NHSL1
8.1	-0.012	-0.14	0.89225	1	0.02	0.89225	0	234924_s_at	57592	ZNF687
5.93	0.107	1.51	0.14324	1	2.28	0.14324	0	234925_at	732275	LINC00917
8.91	-0.054	-0.38	0.70843	1	0.14	0.70843	0	234926_s_at	51507	RTFDC1
6.29	-0.039	-0.48	0.63529	1	0.23	0.63529	0	234927_s_at	79917	MAGIX
6.12	-0.007	-0.04	0.96905	1	0	0.96905	0	234928_x_at	864	RUNX3
6.21	-0.043	-0.57	0.57526	1	0.32	0.57526	0	234929_s_at	55812	SPATA7
5.01	0.023	0.28	0.78447	1	0.08	0.78447	0	234930_at	56063	TMEM234
6.75	-0.03	-0.39	0.69624	1	0.16	0.69624	0	NA	NA	NA
5.5	0.074	0.73	0.47337	1	0.53	0.47337	0	234932_s_at	64866	CDCP1
6.27	0.021	0.24	0.8112	1	0.06	0.8112	0	234933_at	57545	CC2D2A
5.59	0.036	0.4	0.69453	1	0.16	0.69453	0	NA	NA	NA
5.26	0.078	0.51	0.61159	1	0.26	0.61159	0	234935_at	27158	NDOR1
6.93	0.071	0.82	0.42147	1	0.67	0.42147	0	234936_s_at	57545	CC2D2A
7.02	0.019	0.25	0.80641	1	0.06	0.80641	0	234937_x_at	140612	ZFP28
7.53	0.072	0.67	0.51029	1	0.45	0.51029	0	234938_at	571	BACH1
6.31	0.08	0.92	0.36636	1	0.85	0.36636	0	234939_s_at	57649	PHF12
6.3	0.017	0.2	0.84058	1	0.04	0.84058	0	234940_s_at	79674	VEPH1
7.19	0.014	0.24	0.81595	1	0.06	0.81595	0	234941_s_at	10243	GPHN
6.11	-0.034	-0.34	0.7388	1	0.11	0.7388	0	234942_s_at	9967 /// 116092	THRAP3 /// DNTTIP1
5.88	-0.057	-0.85	0.40369	1	0.72	0.40369	0	234943_at	1454 /// 400927 /// 102800317	CSNK1E /// LOC400927 /// LOC400927-CSNK1E
5.89	0.045	0.79	0.43749	1	0.62	0.43749	0	234944_s_at	113115	MTFR2
4.66	-0.096	-1.07	0.29359	1	1.15	0.29359	0	234946_at	955	ENTPD6
6.47	0.035	0.39	0.70041	1	0.15	0.70041	0	234948_at	10998	SLC27A5
6.53	0.127	1.16	0.25619	1	1.35	0.25619	0	234949_at	284802	FRG1BP
7.35	-0.05	-0.58	0.56653	1	0.34	0.56653	0	234950_s_at	64326	RFWD2
6.05	0.08	1.32	0.1999	1	1.73	0.1999	0	234951_s_at	1303	COL12A1
6.37	0.006	0.03	0.9735	1	0	0.9735	0	234952_s_at	57661	PHRF1
5.16	0.059	0.95	0.35266	1	0.9	0.35266	0	234953_x_at	7567	ZNF19
7.36	0.035	0.27	0.79281	1	0.07	0.79281	0	NA	NA	NA
7.24	0.033	0.56	0.5834	1	0.31	0.5834	0	NA	NA	NA
7.75	0.011	0.15	0.88044	1	0.02	0.88044	0	234956_at	93444	LOC93444
5.24	-0.061	-0.83	0.41216	1	0.7	0.41216	0	NA	NA	NA
6.92	0.082	0.9	0.37758	1	0.81	0.37758	0	NA	NA	NA
6.2	-0.018	-0.34	0.73737	1	0.11	0.73737	0	NA	NA	NA
6.04	-0.037	-0.33	0.74383	1	0.11	0.74383	0	NA	NA	NA
5.08	0.02	0.36	0.72297	1	0.13	0.72297	0	NA	NA	NA
6.39	0.008	0.1	0.92476	1	0.01	0.92476	0	234963_s_at	79152	FA2H
5.56	-0.043	-0.7	0.48998	1	0.49	0.48998	0	234964_at	10730	YME1L1
7.3	0.045	0.84	0.40703	1	0.71	0.40703	0	NA	NA	NA
5.74	0.058	0.69	0.49356	1	0.48	0.49356	0	234966_at	55554	KLK15
4.8	0.075	1.17	0.25254	1	1.37	0.25254	0	234968_at	55667	DENND4C
9.07	-0.055	-0.41	0.68165	1	0.17	0.68165	0	234969_s_at	80314	EPC1
4.58	-0.068	-0.45	0.65744	1	0.2	0.65744	0	234970_at	123036	TC2N
6.8	-0.196	-1.56	0.13142	1	2.43	0.13142	0	234971_x_at	113026	PLCD3
6.64	-0.078	-0.68	0.50141	1	0.47	0.50141	0	234972_at	339231	ARL16
5.98	0.024	0.27	0.78872	1	0.07	0.78872	0	234973_at	92745	SLC38A5
7.35	-0.094	-1.3	0.2038	1	1.7	0.2038	0	234974_at	130589	GALM
5.94	0.016	0.25	0.80562	1	0.06	0.80562	0	234975_at	2935	GSPT1
6.2	0.015	0.18	0.85558	1	0.03	0.85558	0	234976_x_at	57835 /// 10797	SLC4A5 /// MTHFD2
5.66	-0.034	-0.35	0.72851	1	0.12	0.72851	0	234977_at	284273	ZADH2
7.67	0.069	0.8	0.43329	1	0.63	0.43329	0	234978_at	120103	SLC36A4
7.34	0.029	0.57	0.57497	1	0.32	0.57497	0	234979_at	144233	BCDIN3D
6.26	0.056	0.76	0.45489	1	0.58	0.45489	0	234980_at	148534	TMEM56
10.18	0.045	0.25	0.80687	1	0.06	0.80687	0	234981_x_at	134147	CMBL
7.6	-0.231	-2.16	0.04058	1	4.65	0.04058	0	234983_at	79794	C12orf49
5.55	0.077	1.51	0.14246	1	2.29	0.14246	0	234984_at	121441	NEDD1
5.73	0.073	1.07	0.29257	1	1.15	0.29257	0	234985_at	143458	LDLRAD3
4.5	-0.344	-3.29	0.00294	0.80809	10.8	0.00294	0	234986_at	2730	GCLM
6.28	-0.21	-0.9	0.37738	1	0.81	0.37738	0	234987_at	25939	SAMHD1
11.21	0.316	1.77	0.08903	1	3.12	0.08903	0	234989_at	283131 /// 693197	NEAT1 /// MIR612
5.8	-0.102	-0.87	0.39003	1	0.76	0.39003	0	234990_at	23468	CBX5
6.24	0.078	1.19	0.24668	1	1.41	0.24668	0	234991_at	79364	ZXDC
6.08	-0.013	-0.17	0.86881	1	0.03	0.86881	0	234992_x_at	1894	ECT2
5.39	0.093	0.86	0.40018	1	0.73	0.40018	0	234995_at	152185	SPICE1
4.43	0.015	0.1	0.91843	1	0.01	0.91843	0	NA	NA	NA
6.98	0.055	0.43	0.66767	1	0.19	0.66767	0	234998_at	8766	RAB11A
7.46	0.011	0.13	0.89718	1	0.02	0.89718	0	234999_at	126526	C19orf47
5.62	-0.057	-0.61	0.54745	1	0.37	0.54745	0	235000_at	4026	LPP
6.37	-0.042	-0.59	0.55943	1	0.35	0.55943	0	235001_at	134218	DNAJC21
5	-0.073	-0.86	0.40045	1	0.73	0.40045	0	235002_at	131870	NUDT16
5.06	0.21	2.05	0.0512	1	4.18	0.0512	0	235003_at	127933	UHMK1
7.04	-0.2	-2.81	0.00932	1	7.91	0.00932	0	235005_at	115752	DIS3L
4.92	0	0	1	1	0	1	0	235006_at	91368	CDKN2AIPNL
6.94	0.098	1	0.32757	1	1	0.32757	0	NA	NA	NA
5.44	-0.069	-1.01	0.3219	1	1.02	0.3219	0	235009_at	259282	BOD1L1
6.52	-0.103	-1.34	0.19315	1	1.79	0.19315	0	235010_at	729013	ZBED5-AS1
7.05	-0.076	-0.56	0.58122	1	0.31	0.58122	0	235012_at	23143	LRCH1
7.13	0.011	0.12	0.90368	1	0.01	0.90368	0	235013_at	1317	SLC31A1
5.84	0.152	2.06	0.04958	1	4.25	0.04958	0	235014_at	147727	ILF3-AS1
6.53	-0.166	-2.48	0.02	1	6.16	0.02	0	235015_at	51114	ZDHHC9
6.4	0.282	1.7	0.10068	1	2.9	0.10068	0	235016_at	221035	REEP3
7.64	-0.044	-0.37	0.71607	1	0.14	0.71607	0	235017_s_at	80034	CSRNP3
7.49	-0.079	-0.56	0.58279	1	0.31	0.58279	0	235019_at	1368	CPM
6.39	0.029	0.2	0.83925	1	0.04	0.83925	0	235020_at	6875	TAF4B
6.18	0.138	1.27	0.21528	1	1.61	0.21528	0	235022_at	125228	FAM210A
6.26	-0.027	-0.28	0.78136	1	0.08	0.78136	0	235023_at	54832	VPS13C
6.12	0.026	0.38	0.7094	1	0.14	0.7094	0	235024_at	79960	JADE1
5.89	0.022	0.34	0.73381	1	0.12	0.73381	0	235026_at	144577	C12orf66
7.45	-0.088	-0.63	0.53658	1	0.39	0.53658	0	NA	NA	NA
6.57	-0.034	-0.34	0.73659	1	0.12	0.73659	0	235029_at	84296	GINS4
4.96	0.031	0.41	0.68429	1	0.17	0.68429	0	235030_at	91775	NXPE3
6.32	-0.156	-0.92	0.36496	1	0.85	0.36496	0	235032_at	134218	DNAJC21
5.15	-0.051	-0.67	0.51199	1	0.44	0.51199	0	235033_at	79716	NPEPL1
7.1	-0.062	-0.72	0.4755	1	0.52	0.4755	0	235034_at	143187	VTI1A
5.94	0.007	0.03	0.97439	1	0	0.97439	0	235035_at	79939	SLC35E1
6.3	-0.032	-0.38	0.70776	1	0.14	0.70776	0	235036_at	128077	LIX1L
8.23	-0.111	-1.5	0.14608	1	2.25	0.14608	0	235037_at	90407	TMEM41A
5.79	0.009	0.12	0.90686	1	0.01	0.90686	0	235040_at	146923	RUNDC1
7.09	0.126	1.03	0.31229	1	1.06	0.31229	0	235041_at	9570	GOSR2
7.86	0.052	0.64	0.53106	1	0.4	0.53106	0	235042_at	165904	XIRP1
7.36	-0.045	-0.56	0.58307	1	0.31	0.58307	0	235043_at	116224	FAM122A
6.74	0.18	1.31	0.20059	1	1.73	0.20059	0	235044_at	116159	CYYR1
6.18	-0.05	-0.55	0.58414	1	0.31	0.58414	0	235045_at	10179	RBM7
6.4	-0.076	-0.41	0.68513	1	0.17	0.68513	0	235047_x_at	112939	NACC1
6.68	0.054	0.68	0.5019	1	0.46	0.5019	0	235048_at	26049	FAM169A
6.19	0.06	0.53	0.60046	1	0.28	0.60046	0	235049_at	107	ADCY1
5.07	-0.064	-0.98	0.33525	1	0.96	0.33525	0	235050_at	154091	SLC2A12
6.4	-0.005	-0.05	0.95857	1	0	0.95857	0	235051_at	152137	CCDC50
5.97	-0.036	-0.53	0.59861	1	0.28	0.59861	0	NA	NA	NA
6.96	-0.12	-1.94	0.06381	1	3.75	0.06381	0	235054_at	131870	NUDT16
6.59	-0.155	-0.91	0.37124	1	0.83	0.37124	0	235055_x_at	4585	MUC4
5.77	-0.105	-0.72	0.47938	1	0.52	0.47938	0	235056_at	2120	ETV6
5.55	-0.086	-0.59	0.5626	1	0.34	0.5626	0	235058_at	54707	GPN2
5.71	0.075	0.56	0.58137	1	0.31	0.58137	0	235059_at	201475	RAB12
7.35	0.168	1.49	0.14882	1	2.22	0.14882	0	235060_at	100190986	LOC100190986
5.56	0.057	0.71	0.48693	1	0.5	0.48693	0	235063_at	149840	C20orf196
6.77	0.013	0.21	0.8328	1	0.05	0.8328	0	235064_s_at	149840	C20orf196
5.25	-0.106	-1.18	0.25011	1	1.38	0.25011	0	235065_at	64762	GAREM1
5.55	-0.016	-0.34	0.7336	1	0.12	0.7336	0	235066_at	4134	MAP4
7.28	-0.035	-0.2	0.83944	1	0.04	0.83944	0	235067_at	4289	MKLN1
7.15	-0.031	-0.39	0.7004	1	0.15	0.7004	0	235069_at	128387	TATDN3
6.96	0.059	0.86	0.39871	1	0.74	0.39871	0	235070_at	54715	RBFOX1
6	-0.066	-1.36	0.18634	1	1.84	0.18634	0	235071_at	116143	WDR92
8	0.044	0.29	0.77449	1	0.08	0.77449	0	235072_s_at	63971	KIF13A
6.34	0.042	0.5	0.62146	1	0.25	0.62146	0	235073_at	113178	SCAMP4
7.02	0.01	0.17	0.86861	1	0.03	0.86861	0	235076_at	10241	CALCOCO2
5.93	-0.038	-0.54	0.59097	1	0.3	0.59097	0	235077_at	55384	MEG3
6.43	0.246	1.12	0.27138	1	1.26	0.27138	0	NA	NA	NA
5.8	-0.11	-1.18	0.2497	1	1.39	0.2497	0	235079_at	619279	ZNF704
6.34	0.033	0.42	0.67557	1	0.18	0.67557	0	235080_at	197358 /// 23059	NLRC3 /// CLUAP1
7.17	0.001	0.01	0.99414	1	0	0.99414	0	235081_x_at	201292	TRIM65
4.89	-0.078	-1.1	0.28294	1	1.2	0.28294	0	235082_at	22990	PCNX1
5.29	0.087	0.95	0.35224	1	0.9	0.35224	0	235083_at	151009 /// 440894	LINC01106 /// LINC01123
6.37	0.049	0.28	0.77965	1	0.08	0.77965	0	235084_x_at	10475	TRIM38
7.38	-0.125	-1.23	0.23108	1	1.5	0.23108	0	235085_at	157285	PRAG1
6.31	-0.023	-0.24	0.81043	1	0.06	0.81043	0	235086_at	7057	THBS1
5.83	0.017	0.24	0.81576	1	0.06	0.81576	0	235087_at	64718	UNKL
5.34	0.048	0.39	0.69871	1	0.15	0.69871	0	235088_at	201725	C4orf46
6.28	0.041	0.47	0.64264	1	0.22	0.64264	0	235089_at	84961	FBXL20
6.67	0.007	0.1	0.92249	1	0.01	0.92249	0	235090_at	374655	ZNF710
6.4	-0.007	-0.06	0.95032	1	0	0.95032	0	235091_at	201626	PDE12
5.29	-0.063	-0.45	0.65823	1	0.2	0.65823	0	235093_at	5194	PEX13
8.12	0.151	1.04	0.30766	1	1.08	0.30766	0	NA	NA	NA
6.4	0.088	1.12	0.27475	1	1.25	0.27475	0	235095_at	146439	BICDL2
5.91	-0.09	-0.97	0.34163	1	0.94	0.34163	0	235096_at	123169	LEO1
7.73	0.007	0.09	0.93082	1	0.01	0.93082	0	235097_at	152992	TRMT44
5.51	0.053	0.88	0.38709	1	0.77	0.38709	0	235098_at	55670	PEX26
7.26	-0.08	-0.85	0.40137	1	0.73	0.40137	0	235099_at	152189	CMTM8
10.81	-0.004	-0.02	0.98657	1	0	0.98657	0	NA	NA	NA
5.95	0.111	1.97	0.05961	1	3.89	0.05961	0	235101_at	23360	FNBP4
6.91	0.02	0.23	0.82304	1	0.05	0.82304	0	235102_x_at	26851 /// 780851 /// 780852 /// 780853 /// 780854	SNORD3B-1 /// SNORD3A /// SNORD3B-2 /// SNORD3C /// SNORD3D
7.01	-0.197	-0.86	0.39739	1	0.74	0.39739	0	235103_at	4124	MAN2A1
4.61	0.065	0.46	0.65071	1	0.21	0.65071	0	235104_at	64167	ERAP2
5.34	-0.037	-0.43	0.67118	1	0.18	0.67118	0	235105_at	80306	MED28
6.2	0.141	1.42	0.16735	1	2.02	0.16735	0	235106_at	84441	MAML2
6.13	0.017	0.33	0.74192	1	0.11	0.74192	0	235107_at	9063	PIAS2
6.64	-0.411	-3.13	0.0043	0.862431	9.82	0.0043	0	235108_at	3777	KCNK3
6.87	-0.094	-1.34	0.19292	1	1.79	0.19292	0	235109_at	84327	ZBED3
6.94	-0.029	-0.3	0.76854	1	0.09	0.76854	0	235110_at	11145	PLA2G16
5.98	0.017	0.23	0.82071	1	0.05	0.82071	0	235111_at	4045	LSAMP
6.03	0.062	0.81	0.42639	1	0.65	0.42639	0	NA	NA	NA
6	0.052	0.7	0.49038	1	0.49	0.49038	0	235113_at	122769	LRR1
5.97	0.027	0.23	0.81946	1	0.05	0.81946	0	235114_x_at	84376	HOOK3
4.72	-0.064	-0.45	0.65615	1	0.2	0.65615	0	235115_at	8622	PDE8B
4.9	-0.024	-0.3	0.77029	1	0.09	0.77029	0	235116_at	7185	TRAF1
5.84	0.138	1.65	0.11083	1	2.73	0.11083	0	235119_at	83860	TAF3
6.44	0.017	0.26	0.79793	1	0.07	0.79793	0	235120_at	9117	SEC22C
7.25	-0.09	-0.93	0.36345	1	0.86	0.36345	0	NA	NA	NA
6.37	-0.067	-0.93	0.36333	1	0.86	0.36333	0	235124_at	645212	EIF3J-AS1
5.59	-0.077	-0.53	0.60164	1	0.28	0.60164	0	235125_x_at	374986	MIGA1
5.62	0.022	0.29	0.77377	1	0.08	0.77377	0	235126_at	642946	FLVCR1-AS1
8.2	-0.026	-0.42	0.6787	1	0.18	0.6787	0	235128_at	11346	SYNPO
5.44	-0.003	-0.04	0.96789	1	0	0.96789	0	235129_at	5502	PPP1R1A
6.81	0.039	0.57	0.57119	1	0.33	0.57119	0	235130_at	80025	PANK2
7.33	-0.102	-1.23	0.23133	1	1.5	0.23133	0	235131_at	57381	RHOJ
5.97	-0.044	-0.82	0.41892	1	0.67	0.41892	0	235132_at	254128	NIFK-AS1
5.02	0.016	0.21	0.83473	1	0.04	0.83473	0	235133_at	79683	ZDHHC14
4.74	-0.173	-1.48	0.15093	1	2.19	0.15093	0	NA	NA	NA
6.41	-0.032	-0.51	0.61491	1	0.26	0.61491	0	235135_at	6881	TAF10
7.06	0.025	0.18	0.85539	1	0.03	0.85539	0	235136_at	94103	ORMDL3
5.7	-0.064	-0.99	0.33243	1	0.98	0.33243	0	235137_at	400960	PCBP1-AS1
7.05	-0.029	-0.21	0.83915	1	0.04	0.83915	0	NA	NA	NA
6.79	0.124	1.63	0.11614	1	2.64	0.11614	0	235139_at	2793	GNGT2
7.31	-0.009	-0.1	0.91936	1	0.01	0.91936	0	235140_at	134549	SHROOM1
8.07	0.139	1.81	0.08235	1	3.27	0.08235	0	235141_at	153562	MARVELD2
5.92	-0.182	-1.29	0.2087	1	1.66	0.2087	0	235142_at	653121	ZBTB8A
6.04	-0.163	-1.81	0.08164	1	3.29	0.08164	0	235143_at	84068	SLC10A7
6.28	0.877	3.51	0.00166	0.660726	12.35	0.00166	0	235144_at	158158	RASEF
8.73	-0.051	-0.64	0.52795	1	0.41	0.52795	0	235145_at	51043	ZBTB7B
5.13	0.034	0.18	0.86177	1	0.03	0.86177	0	235146_at	57458	TMCC3
5.88	-0.059	-1.02	0.31635	1	1.04	0.31635	0	235148_at	200634	KRTCAP3
6.22	-0.03	-0.37	0.71326	1	0.14	0.71326	0	235150_at	143686	SESN3
4.71	-0.051	-0.5	0.62475	1	0.25	0.62475	0	235151_at	283357	LOC283357
7.17	0.022	0.21	0.83234	1	0.05	0.83234	0	235152_at	101927204	LOC101927204
6.61	0.001	0.02	0.98595	1	0	0.98595	0	235153_at	138065	RNF183
5.33	-0.04	-0.41	0.68203	1	0.17	0.68203	0	NA	NA	NA
5.17	0.012	0.11	0.9129	1	0.01	0.9129	0	235158_at	84928	TMEM209
7.52	0.051	0.32	0.75279	1	0.1	0.75279	0	235160_at	11016	ATF7
6.02	0.058	0.54	0.59522	1	0.29	0.59522	0	235161_at	100506451	RASSF8-AS1
8.02	0.087	1.18	0.25045	1	1.38	0.25045	0	235162_at	4194	MDM4
6.85	-0.028	-0.32	0.75061	1	0.1	0.75061	0	235163_at	126308	MOB3A
5.84	0.136	0.73	0.4705	1	0.54	0.4705	0	235165_at	84612	PARD6B
5.6	0.004	0.08	0.93464	1	0.01	0.93464	0	235166_at	7707	ZNF148
5.4	0.072	0.79	0.43502	1	0.63	0.43502	0	235167_at	100190986	LOC100190986
5.99	-0.001	-0.01	0.99457	1	0	0.99457	0	235168_at	93183	PIGM
7.49	-0.046	-0.58	0.57004	1	0.33	0.57004	0	235169_at	126433	FBXO27
5.63	0.086	0.6	0.55667	1	0.35	0.55667	0	235171_at	100505501	LOC100505501
7.71	0.041	0.66	0.51776	1	0.43	0.51776	0	235173_at	401093	MBNL1-AS1
7.28	0.43	1.74	0.09417	1	3.02	0.09417	0	235174_s_at	100128822	LINC01003
5.48	0.04	0.63	0.53559	1	0.39	0.53559	0	235175_at	115361	GBP4
5	-0.057	-0.7	0.49164	1	0.49	0.49164	0	235176_at	284406	ZFP82
5.39	-0.069	-0.8	0.43098	1	0.64	0.43098	0	235177_at	151194	METTL21A
6.74	0.002	0.03	0.974	1	0	0.974	0	235179_at	121274	ZNF641
6.39	-0.004	-0.05	0.96116	1	0	0.96116	0	235181_at	129450	TYW5
7.81	-0.489	-2.55	0.01693	1	6.53	0.01693	0	235182_at	140862	ISM1
5.25	0.124	1.37	0.18266	1	1.88	0.18266	0	235185_s_at	388692 /// 57234 /// 644634	LOC388692 /// LINC00869 /// FAM231D
6.81	-0.143	-0.88	0.38688	1	0.77	0.38688	0	235186_at	388692 /// 644634	LOC388692 /// FAM231D
4.84	0.079	1.01	0.32408	1	1.01	0.32408	0	235188_at	64430	PCNX4
6.99	0.076	0.86	0.39756	1	0.74	0.39756	0	235189_at	79664	ICE2
7.3	-0.18	-2.04	0.05191	1	4.16	0.05191	0	NA	NA	NA
6.44	0.039	0.5	0.62416	1	0.25	0.62416	0	235191_at	148189	LINC00662
7.06	-0.072	-0.9	0.37829	1	0.8	0.37829	0	235192_at	112858	TP53RK
6.33	-0.002	-0.03	0.97526	1	0	0.97526	0	235193_at	56204	FAM214A
7.07	0.142	2.02	0.05391	1	4.08	0.05391	0	235194_at	219931	TPCN2
7.62	-0.043	-0.38	0.7051	1	0.15	0.7051	0	235196_at	79577	CDC73
5.38	0.008	0.07	0.94861	1	0	0.94861	0	235197_s_at	28962	OSTM1
7.23	0.142	1.54	0.13481	1	2.38	0.13481	0	235198_at	28962	OSTM1
6.54	-0.028	-0.4	0.6951	1	0.16	0.6951	0	235200_at	93134 /// 54811	ZNF561 /// ZNF562
6.46	-0.08	-1.05	0.30451	1	1.1	0.30451	0	235201_at	93986	FOXP2
4.98	-0.003	-0.03	0.97848	1	0	0.97848	0	235202_x_at	121457	IKBIP
5.24	0.015	0.14	0.88587	1	0.02	0.88587	0	235204_at	1355 /// 57089	COX15 /// ENTPD7
6.95	-0.011	-0.17	0.86456	1	0.03	0.86456	0	235205_at	55074	OXR1
6.56	-0.016	-0.18	0.85764	1	0.03	0.85764	0	NA	NA	NA
4.27	-0.131	-1.04	0.30772	1	1.08	0.30772	0	NA	NA	NA
6.6	-0.035	-0.35	0.73179	1	0.12	0.73179	0	235209_at	157869	SBSPON
6.06	0.019	0.13	0.89722	1	0.02	0.89722	0	235210_s_at	157869	SBSPON
7.07	0.021	0.32	0.74995	1	0.1	0.74995	0	NA	NA	NA
4.9	-0.049	-0.52	0.60571	1	0.27	0.60571	0	235213_at	3707	ITPKB
7.09	-0.005	-0.08	0.93517	1	0.01	0.93517	0	235214_at	541468	LURAP1
5.58	-0.009	-0.1	0.92155	1	0.01	0.92155	0	235215_at	2072	ERCC4
5.21	-0.069	-0.76	0.45576	1	0.57	0.45576	0	235216_at	114799	ESCO1
6.18	0.218	1.66	0.10894	1	2.76	0.10894	0	235217_at	100216546	LINC01004
5.2	-0.004	-0.05	0.96276	1	0	0.96276	0	235218_x_at	152815	THAP6
7.73	0.073	1.17	0.25343	1	1.36	0.25343	0	235221_at	643866	CBLN3
7.75	-0.052	-0.43	0.67263	1	0.18	0.67263	0	235222_x_at	331	XIAP
5.82	0.088	1.26	0.21905	1	1.59	0.21905	0	235223_at	88745	RRP36
6.02	-0.002	-0.02	0.98525	1	0	0.98525	0	235224_s_at	55832	CAND1
5.63	0.01	0.09	0.92647	1	0.01	0.92647	0	235225_at	6327	SCN2B
4.8	0.132	1.64	0.11274	1	2.7	0.11274	0	235226_at	23097	CDK19
5.05	0.062	0.94	0.35847	1	0.87	0.35847	0	235227_at	134957	STXBP5
5.52	-0.022	-0.28	0.78549	1	0.08	0.78549	0	NA	NA	NA
6.52	-0.319	-1.63	0.11446	1	2.67	0.11446	0	235230_at	257068	PLCXD2
5.31	0.01	0.11	0.91183	1	0.01	0.91183	0	235231_at	285989	ZNF789
6.49	-0.211	-1.69	0.10254	1	2.87	0.10254	0	235232_at	10691	GMEB1
7.44	-0.011	-0.16	0.8725	1	0.03	0.8725	0	235233_s_at	10691	GMEB1
7.26	0.115	1.04	0.30696	1	1.09	0.30696	0	235234_at	219988	PATL1
5.94	0.052	0.49	0.62674	1	0.24	0.62674	0	235235_s_at	219988	PATL1
5.93	-0.035	-0.53	0.60014	1	0.28	0.60014	0	235237_at	203547	VMA21
6.39	-0.032	-0.55	0.5856	1	0.3	0.5856	0	235239_at	169714	QSOX2
5.63	-0.007	-0.11	0.91605	1	0.01	0.91605	0	235240_at	4287	ATXN3
8.32	-0.242	-1.62	0.11799	1	2.62	0.11799	0	235241_at	153129	SLC38A9
7.24	-0.045	-0.39	0.69972	1	0.15	0.69972	0	235242_at	5966	REL
5.51	-0.144	-2.06	0.04938	1	4.26	0.04938	0	235243_at	25999	CLIP3
6.01	-0.071	-0.58	0.56567	1	0.34	0.56567	0	235244_at	131076	CCDC58
6.65	0.029	0.48	0.63198	1	0.23	0.63198	0	235245_at	162461	TMEM92
6.46	0.022	0.3	0.76772	1	0.09	0.76772	0	235246_at	349136	WDR86
7.5	0.171	1.01	0.324	1	1.01	0.324	0	NA	NA	NA
7.73	-0.021	-0.39	0.70021	1	0.15	0.70021	0	235248_at	114781	BTBD9
8.26	0.132	1.2	0.23961	1	1.45	0.23961	0	235249_at	112724	RDH13
6.69	-0.14	-2.13	0.0428	1	4.54	0.0428	0	235250_at	201163	FLCN
6.22	-0.005	-0.05	0.96226	1	0	0.96226	0	NA	NA	NA
8.66	-0.112	-0.86	0.39644	1	0.74	0.39644	0	235252_at	8844	KSR1
6.54	-0.137	-1.16	0.25847	1	1.34	0.25847	0	235253_at	5810	RAD1
5.69	-0.108	-1.43	0.16442	1	2.05	0.16442	0	235254_at	100506922	LOC100506922
5.97	0.032	0.51	0.6113	1	0.26	0.6113	0	235255_at	23545	ATP6V0A2
6.66	-0.15	-1.81	0.08166	1	3.28	0.08166	0	235256_s_at	130589	GALM
6.66	-0.037	-0.45	0.65372	1	0.21	0.65372	0	235257_at	440836	ODF3B
7.55	0.37	1.83	0.07839	1	3.36	0.07839	0	235258_at	167227	DCP2
5.24	0.028	0.33	0.74067	1	0.11	0.74067	0	235259_at	133015	PACRGL
6.82	-0.114	-1.54	0.13621	1	2.37	0.13621	0	235260_s_at	133015	PACRGL
4.98	0.089	1.11	0.27616	1	1.24	0.27616	0	235261_at	146862	UNC45B
5.08	-0.023	-0.37	0.7152	1	0.14	0.7152	0	235263_at	442582 /// 54441 /// 442578	STAG3L2 /// STAG3L1 /// STAG3L3
6.03	-0.043	-0.71	0.48584	1	0.5	0.48584	0	235265_at	130507	UBR3
6.01	0.011	0.11	0.91413	1	0.01	0.91413	0	235269_at	113828	FAM83F
6.53	-0.066	-0.73	0.47351	1	0.53	0.47351	0	235272_at	374897	SBSN
5.97	-0.053	-0.22	0.82538	1	0.05	0.82538	0	235274_at	100129387	GABPB1-AS1
5.97	-0.026	-0.36	0.72472	1	0.13	0.72472	0	235275_at	656	BMP8B
5.67	0.023	0.26	0.79999	1	0.07	0.79999	0	235276_at	94240	EPSTI1
5.65	0.075	0.64	0.52942	1	0.41	0.52942	0	235277_at	154810	AMOTL1
6.23	-0.01	-0.12	0.90574	1	0.01	0.90574	0	235278_at	140733	MACROD2
5.85	-0.119	-1.36	0.18676	1	1.84	0.18676	0	235279_at	55742	PARVA
6.17	-0.088	-0.78	0.44447	1	0.6	0.44447	0	235280_at	25885	POLR1A
6.53	-0.028	-0.2	0.84371	1	0.04	0.84371	0	235281_x_at	79026	AHNAK
7.72	0.004	0.04	0.9648	1	0	0.9648	0	235282_at	100506325 /// 102724532	SP2-AS1 /// LOC102724532
6.15	0.013	0.21	0.83688	1	0.04	0.83688	0	235283_at	26512	INTS6
6.81	0.1	1.32	0.19829	1	1.74	0.19829	0	235285_at	10765	KDM5B
5.43	0.005	0.06	0.9501	1	0	0.9501	0	NA	NA	NA
4.79	-0.015	-0.22	0.82986	1	0.05	0.82986	0	235290_at	158431	ZNF782
6.3	0.042	0.72	0.47655	1	0.52	0.47655	0	235291_s_at	643977	FLJ32255
5.61	-0.01	-0.14	0.89364	1	0.02	0.89364	0	235292_at	643977	FLJ32255
5.72	0.007	0.07	0.94161	1	0.01	0.94161	0	NA	NA	NA
6.82	-0.005	-0.08	0.93968	1	0.01	0.93968	0	235294_at	80143	SIKE1
7.28	-0.076	-0.83	0.41613	1	0.68	0.41613	0	235295_at	24145	PANX1
6.45	0.007	0.08	0.9367	1	0.01	0.9367	0	235297_at	10658	CELF1
