A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
0.29	-0.589	-1.05	0.31435	0.845981	1.11	0.31435	0	ILMN_1665304	ILMN_1665304	FOXN3
6.04	-0.688	-3.28	0.00692	0.740435	10.78	0.00692	0	ILMN_1665311	ILMN_1665311	STH
4.07	0.146	0.18	0.86239	0.991888	0.03	0.86239	0	ILMN_1665315	ILMN_1665315	NA
3.88	0.433	0.49	0.63617	0.937326	0.24	0.63617	0	ILMN_1665323	ILMN_1665323	SGK494
1.62	0.563	0.6	0.56056	0.921806	0.36	0.56056	0	ILMN_1665327	ILMN_1665327	ZNF92
8.9	0.154	0.61	0.55635	0.921467	0.37	0.55635	0	ILMN_1665331	ILMN_1665331	AMT
7.42	-0.247	-1.66	0.12439	0.845981	2.75	0.12439	0	ILMN_1665332	ILMN_1665332	NA
5.57	0.096	0.39	0.7017	0.954481	0.15	0.7017	0	ILMN_1665333	ILMN_1665333	SUMO2
3.88	0.804	1.07	0.30816	0.845981	1.14	0.30816	0	ILMN_1665334	ILMN_1665334	NA
8.11	0.035	0.25	0.80901	0.978338	0.06	0.80901	0	ILMN_1665335	ILMN_1665335	NA
3.66	0.933	1.1	0.29183	0.845981	1.22	0.29183	0	ILMN_1665343	ILMN_1665343	NA
9.44	0.02	0.13	0.89519	0.991888	0.02	0.89519	0	ILMN_1665357	ILMN_1665357	EPS15
5.26	-0.434	-0.7	0.4976	0.898511	0.49	0.4976	0	ILMN_1665365	ILMN_1665365	MATR3
4.22	1.176	0.74	0.47685	0.891256	0.54	0.47685	0	ILMN_1665372	ILMN_1665372	FXYD3
0.46	-0.91	-1.63	0.13042	0.845981	2.65	0.13042	0	ILMN_1665374	ILMN_1665374	COL9A1
8.76	-0.141	-0.96	0.3577	0.853732	0.92	0.3577	0	ILMN_1665384	ILMN_1665384	SH3BP5L
1.45	0.213	0.19	0.85354	0.990687	0.04	0.85354	0	ILMN_1665388	ILMN_1665388	NA
2.26	0.943	0.8	0.44105	0.87898	0.64	0.44105	0	ILMN_1665390	ILMN_1665390	SPDYE7P
5.79	-0.093	-0.32	0.75213	0.971049	0.1	0.75213	0	ILMN_1665417	ILMN_1665417	NA
12.1	-0.223	-1.52	0.15548	0.845981	2.31	0.15548	0	ILMN_1665423	ILMN_1665423	ZFP91
4.31	-2.644	-2.77	0.0175	0.824109	7.69	0.0175	0	ILMN_1665425	ILMN_1665425	RPRM
9.88	0.09	0.53	0.60947	0.933557	0.28	0.60947	0	ILMN_1665428	ILMN_1665428	GSDMD
6.79	0.371	0.9	0.38715	0.860303	0.81	0.38715	0	ILMN_1665435	ILMN_1665435	GPER1
5.76	0.694	1.29	0.22081	0.845981	1.68	0.22081	0	ILMN_1665437	ILMN_1665437	CYP2E1
5.63	-0.646	-1.52	0.15664	0.845981	2.3	0.15664	0	ILMN_1665442	ILMN_1665442	NOL6
8.87	0.278	0.91	0.3817	0.859019	0.83	0.3817	0	ILMN_1665449	ILMN_1665449	ROBO4
9.14	0.101	0.7	0.4985	0.899294	0.49	0.4985	0	ILMN_1665455	ILMN_1665455	DCUN1D3
4.22	-0.132	-0.31	0.76258	0.973249	0.1	0.76258	0	ILMN_1665457	ILMN_1665457	CLEC4C
1.7	0.226	0.18	0.85895	0.991888	0.03	0.85895	0	ILMN_1665458	ILMN_1665458	PDHA2
0.59	-0.243	-0.34	0.73951	0.967357	0.12	0.73951	0	ILMN_1665471	ILMN_1665471	C2orf54
10.15	0.187	1.37	0.19811	0.845981	1.87	0.19811	0	ILMN_1665483	ILMN_1665483	PUM3
0.29	-0.59	-1.05	0.31433	0.845981	1.11	0.31433	0	ILMN_1665492	ILMN_1665492	SORCS1
5.62	-0.151	-0.34	0.73988	0.967357	0.12	0.73988	0	ILMN_1665501	ILMN_1665501	NA
7.66	0.027	0.15	0.8854	0.991888	0.02	0.8854	0	ILMN_1665508	ILMN_1665508	NA
13.19	0.581	1.7	0.11602	0.845981	2.89	0.11602	0	ILMN_1665510	ILMN_1665510	ERRFI1
5.43	-0.173	-0.55	0.58962	0.930664	0.31	0.58962	0	ILMN_1665520	ILMN_1665520	NA
9.41	0.005	0.04	0.96718	0.995518	0	0.96718	0	ILMN_1665526	ILMN_1665526	TCEA2
3.76	0.491	0.63	0.54262	0.919176	0.39	0.54262	0	ILMN_1665535	ILMN_1665535	NA
1.27	1.688	2.2	0.04955	0.840944	4.82	0.04955	0	ILMN_1665537	ILMN_1665537	INTS6L
12.37	0.536	2.01	0.06868	0.845981	4.04	0.06868	0	ILMN_1665538	ILMN_1665538	SKP2
7.59	0.031	0.12	0.90985	0.994067	0.01	0.90985	0	ILMN_1665540	ILMN_1665540	NA
6.23	-0.016	-0.05	0.95721	0.99441	0	0.95721	0	ILMN_1665547	ILMN_1665547	CADPS
6.61	-0.746	-1.23	0.2424	0.845981	1.52	0.2424	0	ILMN_1665550	ILMN_1665550	ZNF528
9.5	-0.017	-0.15	0.88384	0.991888	0.02	0.88384	0	ILMN_1665554	ILMN_1665554	BRF2
8.83	-0.092	-0.52	0.61032	0.933737	0.27	0.61032	0	ILMN_1665557	ILMN_1665557	USP15
11.79	0.149	0.89	0.38979	0.861752	0.8	0.38979	0	ILMN_1665559	ILMN_1665559	CDK2
5.32	-0.26	-0.72	0.48587	0.896005	0.52	0.48587	0	ILMN_1665562	ILMN_1665562	PLIN1
1.25	0.231	0.26	0.80303	0.977007	0.07	0.80303	0	ILMN_1665563	ILMN_1665563	NA
5.62	0.877	1.5	0.16056	0.845981	2.25	0.16056	0	ILMN_1665571	ILMN_1665571	LINC01184
1.19	1.331	1.55	0.14736	0.845981	2.41	0.14736	0	ILMN_1665574	ILMN_1665574	NA
5.65	-0.414	-1.29	0.22408	0.845981	1.65	0.22408	0	ILMN_1665581	ILMN_1665581	HAUS6
11.35	0.232	1.04	0.3219	0.845981	1.07	0.3219	0	ILMN_1665583	ILMN_1665583	TUBB
2.85	-0.457	-0.38	0.71445	0.954556	0.14	0.71445	0	ILMN_1665585	ILMN_1665585	NA
4.14	-1.591	-1.97	0.07328	0.845981	3.89	0.07328	0	ILMN_1665592	ILMN_1665592	NA
8.87	0.253	1.49	0.16347	0.845981	2.22	0.16347	0	ILMN_1665601	ILMN_1665601	THAP4
3.11	0.814	0.75	0.46586	0.887471	0.57	0.46586	0	ILMN_1665603	ILMN_1665603	NA
6.54	0.282	1	0.33711	0.849181	1	0.33711	0	ILMN_1665621	ILMN_1665621	HSF1
5.15	0.052	0.14	0.89008	0.991888	0.02	0.89008	0	ILMN_1665622	ILMN_1665622	WDR5B
5.78	0.067	0.28	0.78149	0.976773	0.08	0.78149	0	ILMN_1665630	ILMN_1665630	HMGN2
5.82	0.23	1.33	0.20926	0.845981	1.77	0.20926	0	ILMN_1665632	ILMN_1665632	POU5F1
2.83	0.262	0.27	0.79056	0.976773	0.07	0.79056	0	ILMN_1665639	ILMN_1665639	NA
6.27	-0.141	-0.88	0.39571	0.865055	0.78	0.39571	0	ILMN_1665647	ILMN_1665647	CD180
9.03	-0.097	-0.68	0.51287	0.908291	0.46	0.51287	0	ILMN_1665655	ILMN_1665655	CTDSPL2
5.09	-0.041	-0.11	0.91384	0.994161	0.01	0.91384	0	ILMN_1665657	ILMN_1665657	LCA5L
2.47	-0.324	-0.26	0.8019	0.977007	0.07	0.8019	0	ILMN_1665660	ILMN_1665660	AKIP1
1.71	-0.772	-0.74	0.47537	0.891256	0.54	0.47537	0	ILMN_1665679	ILMN_1665679	PEX10
3.35	1.272	1.01	0.33407	0.847784	1.02	0.33407	0	ILMN_1665682	ILMN_1665682	IL15RA
6.13	0.37	2.22	0.0472	0.840944	4.94	0.0472	0	ILMN_1665686	ILMN_1665686	PIEZO2
7.61	-0.012	-0.06	0.95224	0.994161	0	0.95224	0	ILMN_1665696	ILMN_1665696	EFNA4
3.99	1.282	1.59	0.13952	0.845981	2.52	0.13952	0	ILMN_1665700	ILMN_1665700	DRGX
4.77	0.478	1.13	0.27993	0.845981	1.29	0.27993	0	ILMN_1665714	ILMN_1665714	C4orf22
4.58	0.062	0.12	0.90739	0.992612	0.01	0.90739	0	ILMN_1665715	ILMN_1665715	NA
11.17	0.148	0.93	0.36995	0.854549	0.87	0.36995	0	ILMN_1665717	ILMN_1665717	EIF2S3
2.29	0.328	0.31	0.76225	0.973249	0.1	0.76225	0	ILMN_1665723	ILMN_1665723	NA
9.13	0.049	0.17	0.86572	0.991888	0.03	0.86572	0	ILMN_1665730	ILMN_1665730	ABCB10
3.77	0.299	0.81	0.43447	0.877232	0.66	0.43447	0	ILMN_1665732	ILMN_1665732	CT45A5
6.51	-0.243	-1.09	0.29609	0.845981	1.2	0.29609	0	ILMN_1665733	ILMN_1665733	NA
11.59	0.394	2.51	0.02801	0.840944	6.32	0.02801	0	ILMN_1665736	ILMN_1665736	NA
6.5	-0.593	-1.68	0.12071	0.845981	2.81	0.12071	0	ILMN_1665737	ILMN_1665737	UFD1
6.85	0.002	0.01	0.99444	0.99902	0	0.99444	0	ILMN_1665738	ILMN_1665738	FLI1
1.25	1.169	1.31	0.2162	0.845981	1.71	0.2162	0	ILMN_1665740	ILMN_1665740	LOC149950
2.04	0.121	0.11	0.91371	0.994161	0.01	0.91371	0	ILMN_1665743	ILMN_1665743	NA
2.36	0.493	0.41	0.69059	0.951807	0.17	0.69059	0	ILMN_1665751	ILMN_1665751	NA
1.13	0.113	0.11	0.91044	0.994161	0.01	0.91044	0	ILMN_1665760	ILMN_1665760	NA
8.63	-0.837	-2.16	0.05271	0.840944	4.67	0.05271	0	ILMN_1665775	ILMN_1665775	MARC2
0.75	1.508	2.29	0.04165	0.840944	5.26	0.04165	0	ILMN_1665778	ILMN_1665778	NA
10.42	0.306	2.51	0.02806	0.840944	6.32	0.02806	0	ILMN_1665781	ILMN_1665781	SUMO2
7.84	0.398	1.46	0.17194	0.845981	2.12	0.17194	0	ILMN_1665792	ILMN_1665792	ITGA2
5.28	-0.168	-0.46	0.65231	0.939982	0.21	0.65231	0	ILMN_1665795	ILMN_1665795	NA
11.86	0.217	1.69	0.11895	0.845981	2.84	0.11895	0	ILMN_1665797	ILMN_1665797	CSE1L
2.26	1.955	2.14	0.05441	0.840944	4.59	0.05441	0	ILMN_1665806	ILMN_1665806	OR13C2
5.4	0.511	1.28	0.22486	0.845981	1.65	0.22486	0	ILMN_1665819	ILMN_1665819	NA
4.26	-0.2	-0.25	0.80632	0.977007	0.06	0.80632	0	ILMN_1665821	ILMN_1665821	DHFR
11.06	0.019	0.11	0.91235	0.994161	0.01	0.91235	0	ILMN_1665823	ILMN_1665823	TPT1
4.5	-0.481	-0.48	0.64098	0.937573	0.23	0.64098	0	ILMN_1665824	ILMN_1665824	LINC00518
11.8	-0.09	-0.53	0.60538	0.933128	0.28	0.60538	0	ILMN_1665831	ILMN_1665831	CLPTM1
6.81	0.153	0.28	0.78721	0.976773	0.08	0.78721	0	ILMN_1665832	ILMN_1665832	ID1
3.94	-0.079	-0.07	0.94651	0.994161	0	0.94651	0	ILMN_1665838	ILMN_1665838	SLC25A24
8.59	-1.472	-2.49	0.02937	0.840944	6.19	0.02937	0	ILMN_1665856	ILMN_1665856	CA10
8.6	0.231	1.02	0.32732	0.845981	1.05	0.32732	0	ILMN_1665859	ILMN_1665859	RAB27A
4.12	0.12	0.21	0.83533	0.983914	0.05	0.83533	0	ILMN_1665862	ILMN_1665862	UBE2V1
12.78	0.425	1.29	0.22099	0.845981	1.68	0.22099	0	ILMN_1665865	ILMN_1665865	IGFBP4
0.88	0.4	0.52	0.61501	0.934105	0.27	0.61501	0	ILMN_1665870	ILMN_1665870	NA
8.56	-0.057	-0.26	0.80173	0.977007	0.07	0.80173	0	ILMN_1665871	ILMN_1665871	ANGEL1
0.19	-0.383	-1.03	0.32487	0.845981	1.06	0.32487	0	ILMN_1665873	ILMN_1665873	NA
5.87	0.207	0.89	0.39121	0.863261	0.79	0.39121	0	ILMN_1665876	ILMN_1665876	EWSAT1
11.91	-0.058	-0.39	0.70601	0.954481	0.15	0.70601	0	ILMN_1665877	ILMN_1665877	RNF149
5.66	-0.101	-0.14	0.89462	0.991888	0.02	0.89462	0	ILMN_1665884	ILMN_1665884	REP15
11.42	-0.034	-0.24	0.81694	0.980482	0.06	0.81694	0	ILMN_1665887	ILMN_1665887	WDR61
2.54	1.051	0.99	0.3422	0.851865	0.98	0.3422	0	ILMN_1665895	ILMN_1665895	LOC653160
0.78	0.784	0.99	0.34481	0.8521	0.97	0.34481	0	ILMN_1665902	ILMN_1665902	IZUMO1R
4.93	-0.218	-0.48	0.64004	0.937573	0.23	0.64004	0	ILMN_1665903	ILMN_1665903	KIF25
12.33	0.054	0.3	0.77324	0.975951	0.09	0.77324	0	ILMN_1665909	ILMN_1665909	LASP1
0.18	0.354	1.02	0.32794	0.845981	1.04	0.32794	0	ILMN_1665916	ILMN_1665916	HYAL2
0.32	-0.632	-1.05	0.3133	0.845981	1.11	0.3133	0	ILMN_1665920	ILMN_1665920	NA
0.28	-0.554	-1.05	0.31538	0.845981	1.1	0.31538	0	ILMN_1665923	ILMN_1665923	NA
2.83	-0.234	-0.21	0.84095	0.98706	0.04	0.84095	0	ILMN_1665932	ILMN_1665932	ASIC2
8.43	0.519	2.03	0.06617	0.841472	4.12	0.06617	0	ILMN_1665943	ILMN_1665943	MAP4K1
10.87	-0.061	-0.31	0.7593	0.973249	0.1	0.7593	0	ILMN_1665945	ILMN_1665945	ACBD3
5.99	0.105	0.53	0.60776	0.933557	0.28	0.60776	0	ILMN_1665948	ILMN_1665948	NA
3.19	1.154	1.35	0.20243	0.845981	1.83	0.20243	0	ILMN_1665960	ILMN_1665960	NA
11.13	0.059	0.22	0.82911	0.983781	0.05	0.82911	0	ILMN_1665964	ILMN_1665964	GAB2
5.24	0.085	0.22	0.82839	0.983781	0.05	0.82839	0	ILMN_1665970	ILMN_1665970	NA
9.44	-0.43	-1.76	0.10431	0.845981	3.11	0.10431	0	ILMN_1665982	ILMN_1665982	AKTIP
2.63	3.522	3.28	0.00696	0.740435	10.76	0.00696	0	ILMN_1665985	ILMN_1665985	NA
7.24	0.423	1.96	0.0747	0.845981	3.84	0.0747	0	ILMN_1665994	ILMN_1665994	PMEL
0.71	-0.678	-0.94	0.36902	0.854465	0.87	0.36902	0	ILMN_1665996	ILMN_1665996	BCL7A
12.38	-0.031	-0.24	0.81688	0.980482	0.06	0.81688	0	ILMN_1666004	ILMN_1666004	WASL
0.18	-0.352	-1.02	0.32821	0.845981	1.04	0.32821	0	ILMN_1666007	ILMN_1666007	TRAPPC6B
7.81	-0.151	-0.88	0.3987	0.868558	0.77	0.3987	0	ILMN_1666019	ILMN_1666019	ADNP
5.79	0.229	0.7	0.49675	0.898511	0.49	0.49675	0	ILMN_1666022	ILMN_1666022	TNFRSF10D
4.78	0.058	0.12	0.90399	0.991989	0.02	0.90399	0	ILMN_1666024	ILMN_1666024	NA
10.46	0.186	1.3	0.22021	0.845981	1.68	0.22021	0	ILMN_1666049	ILMN_1666049	NUP214
10.74	-0.198	-1.3	0.21912	0.845981	1.69	0.21912	0	ILMN_1666050	ILMN_1666050	TMUB1
5.43	-0.052	-0.21	0.83912	0.986032	0.04	0.83912	0	ILMN_1666055	ILMN_1666055	NA
2.62	-0.011	-0.01	0.99331	0.99902	0	0.99331	0	ILMN_1666074	ILMN_1666074	NA
1.55	-1.511	-0.96	0.35564	0.853732	0.93	0.35564	0	ILMN_1666076	ILMN_1666076	ARHGEF4
8.73	-0.072	-0.24	0.81367	0.98021	0.06	0.81367	0	ILMN_1666078	ILMN_1666078	HLA-H
1.44	-0.033	-0.03	0.97764	0.997207	0	0.97764	0	ILMN_1666087	ILMN_1666087	LINC00693
1.4	0.193	0.17	0.86549	0.991888	0.03	0.86549	0	ILMN_1666089	ILMN_1666089	OLIG1
1.8	-0.885	-0.79	0.44286	0.87898	0.63	0.44286	0	ILMN_1666090	ILMN_1666090	OPALIN
9.19	0.427	2.39	0.03474	0.840944	5.73	0.03474	0	ILMN_1666096	ILMN_1666096	ACSL3
0.27	-0.545	-1.05	0.31569	0.845981	1.1	0.31569	0	ILMN_1666111	ILMN_1666111	YTHDC1
3.03	-0.879	-0.68	0.51139	0.907631	0.46	0.51139	0	ILMN_1666118	ILMN_1666118	FAF2
5.81	-0.042	-0.2	0.84739	0.987189	0.04	0.84739	0	ILMN_1666121	ILMN_1666121	FKBP9
10.69	-0.369	-1.57	0.14401	0.845981	2.46	0.14401	0	ILMN_1666122	ILMN_1666122	HEG1
2.78	-0.92	-0.91	0.37908	0.858761	0.84	0.37908	0	ILMN_1666137	ILMN_1666137	NA
6.84	-0.161	-1.03	0.32351	0.845981	1.06	0.32351	0	ILMN_1666140	ILMN_1666140	NA
12.78	0.092	0.68	0.50983	0.906856	0.46	0.50983	0	ILMN_1666156	ILMN_1666156	MORF4L2
4.29	-0.926	-1.67	0.12132	0.845981	2.8	0.12132	0	ILMN_1666165	ILMN_1666165	CASC16
0.36	0.727	1.06	0.31162	0.845981	1.12	0.31162	0	ILMN_1666167	ILMN_1666167	NA
0.68	-1.359	-2.01	0.06869	0.845981	4.04	0.06869	0	ILMN_1666169	ILMN_1666169	NBR2
4.17	-1.738	-2.34	0.03808	0.840944	5.49	0.03808	0	ILMN_1666173	ILMN_1666173	TCF20
1.17	-0.546	-0.57	0.57777	0.930548	0.33	0.57777	0	ILMN_1666174	ILMN_1666174	ADA2
0.2	-0.4	-1.03	0.32341	0.845981	1.06	0.32341	0	ILMN_1666175	ILMN_1666175	IL22RA1
11.09	-0.174	-0.91	0.38357	0.859019	0.82	0.38357	0	ILMN_1666178	ILMN_1666178	TP53I13
2.76	0.668	0.67	0.51668	0.910656	0.45	0.51668	0	ILMN_1666190	ILMN_1666190	NA
10.95	0.118	0.8	0.43983	0.87898	0.64	0.43983	0	ILMN_1666192	ILMN_1666192	DCTN5
5.28	0.404	0.73	0.47927	0.891256	0.53	0.47927	0	ILMN_1666193	ILMN_1666193	NA
4.57	0.446	1.33	0.21093	0.845981	1.76	0.21093	0	ILMN_1666200	ILMN_1666200	NA
3.89	-0.741	-0.94	0.36614	0.853732	0.89	0.36614	0	ILMN_1666203	ILMN_1666203	VDR
9.4	-0.307	-1.85	0.09019	0.845981	3.42	0.09019	0	ILMN_1666206	ILMN_1666206	GSDMB
10.02	0.076	0.37	0.71451	0.954556	0.14	0.71451	0	ILMN_1666208	ILMN_1666208	MIS18BP1
6.72	-0.176	-0.97	0.34989	0.853732	0.95	0.34989	0	ILMN_1666212	ILMN_1666212	SNX19
5.55	-0.377	-1.11	0.29028	0.845981	1.23	0.29028	0	ILMN_1666214	ILMN_1666214	NA
1.15	1.127	1.14	0.27742	0.845981	1.3	0.27742	0	ILMN_1666215	ILMN_1666215	NA
7.21	-0.631	-1.61	0.13508	0.845981	2.58	0.13508	0	ILMN_1666220	ILMN_1666220	ARHGAP42
4.77	0.636	1.06	0.31162	0.845981	1.12	0.31162	0	ILMN_1666222	ILMN_1666222	PHACTR3
4.27	0.521	0.55	0.59082	0.930664	0.31	0.59082	0	ILMN_1666226	ILMN_1666226	IL17RC
4.92	-0.578	-0.92	0.37864	0.858761	0.84	0.37864	0	ILMN_1666236	ILMN_1666236	HMGA2
6.06	-0.353	-1.87	0.0879	0.845981	3.48	0.0879	0	ILMN_1666257	ILMN_1666257	NA
9.33	-0.387	-1.05	0.31602	0.845981	1.1	0.31602	0	ILMN_1666258	ILMN_1666258	AMFR
0.28	-0.564	-1.05	0.31505	0.845981	1.1	0.31505	0	ILMN_1666263	ILMN_1666263	NA
4.42	0.886	0.95	0.3598	0.853732	0.91	0.3598	0	ILMN_1666268	ILMN_1666268	NA
9.14	-0.166	-0.56	0.58726	0.930664	0.31	0.58726	0	ILMN_1666269	ILMN_1666269	CTSZ
3.51	2.104	2.27	0.04366	0.840944	5.14	0.04366	0	ILMN_1666276	ILMN_1666276	NA
0.7	-1.177	-1.52	0.15662	0.845981	2.3	0.15662	0	ILMN_1666278	ILMN_1666278	NA
4.42	-0.489	-0.93	0.37318	0.854814	0.86	0.37318	0	ILMN_1666282	ILMN_1666282	NA
6.79	0.856	0.98	0.34751	0.853583	0.96	0.34751	0	ILMN_1666305	ILMN_1666305	CDKN3
8.35	0.269	1.74	0.10804	0.845981	3.04	0.10804	0	ILMN_1666306	ILMN_1666306	SRRD
4.39	-0.685	-0.78	0.44847	0.87898	0.62	0.44847	0	ILMN_1666310	ILMN_1666310	BSX
1.74	1.05	0.95	0.35928	0.853732	0.91	0.35928	0	ILMN_1666315	ILMN_1666315	NA
6.15	0.346	1.53	0.15402	0.845981	2.33	0.15402	0	ILMN_1666316	ILMN_1666316	ADGB
7.28	-0.041	-0.17	0.87083	0.991888	0.03	0.87083	0	ILMN_1666323	ILMN_1666323	MEG3
5.59	-0.03	-0.09	0.93054	0.994161	0.01	0.93054	0	ILMN_1666324	ILMN_1666324	NA
7.21	0.037	0.23	0.8193	0.980938	0.05	0.8193	0	ILMN_1666325	ILMN_1666325	ALG10B
8.16	-0.273	-1.75	0.10652	0.845981	3.07	0.10652	0	ILMN_1666332	ILMN_1666332	BMS1P5
2.48	0.738	0.69	0.50414	0.902546	0.48	0.50414	0	ILMN_1666357	ILMN_1666357	ZPBP2
1.99	-2.25	-2.24	0.04581	0.840944	5.02	0.04581	0	ILMN_1666361	ILMN_1666361	SLC23A2
7.43	-0.072	-0.45	0.66047	0.94299	0.2	0.66047	0	ILMN_1666364	ILMN_1666364	COQ10A
2.06	-0.734	-0.78	0.45331	0.880674	0.6	0.45331	0	ILMN_1666371	ILMN_1666371	LL22NC03-63E9.3
13.29	0.184	1.4	0.18771	0.845981	1.96	0.18771	0	ILMN_1666372	ILMN_1666372	ATP5H
9.16	-0.319	-1.48	0.16466	0.845981	2.2	0.16466	0	ILMN_1666376	ILMN_1666376	TRIM56
5.35	-0.142	-0.47	0.64988	0.93935	0.22	0.64988	0	ILMN_1666380	ILMN_1666380	STARD13
10.85	-0.007	-0.04	0.96978	0.996303	0	0.96978	0	ILMN_1666384	ILMN_1666384	BZW1
12.94	0.122	0.62	0.54582	0.919176	0.39	0.54582	0	ILMN_1666385	ILMN_1666385	CALM3
3.55	0.914	0.57	0.58264	0.930664	0.32	0.58264	0	ILMN_1666392	ILMN_1666392	WNT4
11.73	0.05	0.38	0.7094	0.954481	0.15	0.7094	0	ILMN_1666399	ILMN_1666399	RING1
5.35	0.108	0.25	0.80445	0.977007	0.06	0.80445	0	ILMN_1666403	ILMN_1666403	GCSH
5.26	-0.005	-0.01	0.98873	0.998704	0	0.98873	0	ILMN_1666408	ILMN_1666408	GLTP
13.46	-0.036	-0.29	0.77498	0.975951	0.09	0.77498	0	ILMN_1666409	ILMN_1666409	PSMB6
2.98	0.411	0.3	0.76853	0.974938	0.09	0.76853	0	ILMN_1666417	ILMN_1666417	NA
3.11	0.229	0.23	0.82198	0.981368	0.05	0.82198	0	ILMN_1666418	ILMN_1666418	TCERG1L
4.35	-0.564	-0.7	0.49524	0.898511	0.5	0.49524	0	ILMN_1666420	ILMN_1666420	ZNF679
13.43	-0.158	-0.76	0.46161	0.884127	0.58	0.46161	0	ILMN_1666444	ILMN_1666444	RBMS1
3.45	-1.228	-0.98	0.34557	0.8521	0.97	0.34557	0	ILMN_1666445	ILMN_1666445	CAMK2A
6.99	-0.199	-0.92	0.37809	0.858494	0.84	0.37809	0	ILMN_1666449	ILMN_1666449	RETREG3
12.65	-0.436	-1.59	0.14007	0.845981	2.51	0.14007	0	ILMN_1666453	ILMN_1666453	STK3
3.39	-0.228	-0.33	0.75038	0.970928	0.11	0.75038	0	ILMN_1666464	ILMN_1666464	NA
6.22	-0.282	-1.02	0.32743	0.845981	1.05	0.32743	0	ILMN_1666469	ILMN_1666469	NA
13.01	0.305	1.67	0.12284	0.845981	2.77	0.12284	0	ILMN_1666471	ILMN_1666471	UQCRQ
6.76	0.275	1.79	0.09989	0.845981	3.2	0.09989	0	ILMN_1666477	ILMN_1666477	RPL35
10.11	0.067	0.41	0.69142	0.95186	0.17	0.69142	0	ILMN_1666482	ILMN_1666482	SP2
6.29	-0.221	-1.17	0.26534	0.845981	1.37	0.26534	0	ILMN_1666485	ILMN_1666485	NA
2.07	0.264	0.25	0.80603	0.977007	0.06	0.80603	0	ILMN_1666490	ILMN_1666490	NA
6.12	0.247	1.52	0.15549	0.845981	2.31	0.15549	0	ILMN_1666493	ILMN_1666493	CCR10
9.42	-0.131	-0.73	0.48158	0.893272	0.53	0.48158	0	ILMN_1666494	ILMN_1666494	CRK
6.05	-0.297	-0.55	0.59195	0.930691	0.3	0.59195	0	ILMN_1666502	ILMN_1666502	SOBP
12.37	-0.456	-0.79	0.44341	0.87898	0.63	0.44341	0	ILMN_1666503	ILMN_1666503	DENND2A
10.2	-0.05	-0.38	0.71439	0.954556	0.14	0.71439	0	ILMN_1666512	ILMN_1666512	SKIV2L
6.25	0.49	1.05	0.31715	0.845981	1.09	0.31715	0	ILMN_1666522	ILMN_1666522	ZDHHC14
4.33	1.492	1.79	0.10031	0.845981	3.19	0.10031	0	ILMN_1666523	ILMN_1666523	COL25A1
1.48	1.749	1.5	0.16095	0.845981	2.25	0.16095	0	ILMN_1666526	ILMN_1666526	PITX3
7.7	-0.522	-1.75	0.10619	0.845981	3.07	0.10619	0	ILMN_1666536	ILMN_1666536	VSIG2
7.78	0.227	0.51	0.61765	0.934105	0.26	0.61765	0	ILMN_1666545	ILMN_1666545	GCNT1
10.81	0.352	1	0.33799	0.850021	1	0.33799	0	ILMN_1666546	ILMN_1666546	DUSP14
6.81	0.197	0.68	0.51188	0.907631	0.46	0.51188	0	ILMN_1666552	ILMN_1666552	ZNF75A
7.81	0.146	0.55	0.59527	0.93239	0.3	0.59527	0	ILMN_1666553	ILMN_1666553	SLC25A19
10.61	-0.079	-0.57	0.57932	0.930664	0.33	0.57932	0	ILMN_1666564	ILMN_1666564	SUMO2
3.45	-1.158	-1.21	0.249	0.845981	1.47	0.249	0	ILMN_1666593	ILMN_1666593	NA
8.97	-0.478	-2.47	0.03031	0.840944	6.1	0.03031	0	ILMN_1666594	ILMN_1666594	IRF8
0.73	-1.001	-1.3	0.22026	0.845981	1.68	0.22026	0	ILMN_1666596	ILMN_1666596	HSPB9
9.34	-0.111	-0.82	0.42882	0.876772	0.67	0.42882	0	ILMN_1666597	ILMN_1666597	PI4KB
5.38	0.029	0.1	0.92557	0.994161	0.01	0.92557	0	ILMN_1666599	ILMN_1666599	SNORD30
8.85	-0.061	-0.32	0.75796	0.973249	0.1	0.75796	0	ILMN_1666609	ILMN_1666609	USP22
6.43	0.186	0.94	0.36599	0.853732	0.89	0.36599	0	ILMN_1666610	ILMN_1666610	ICE2
7.55	-0.066	-0.3	0.76726	0.974938	0.09	0.76726	0	ILMN_1666615	ILMN_1666615	PREPL
4.98	0.293	0.95	0.36	0.853732	0.91	0.36	0	ILMN_1666617	ILMN_1666617	LINC00472
5.71	0.279	0.63	0.54022	0.917976	0.4	0.54022	0	ILMN_1666624	ILMN_1666624	RABL2A
7.11	0.007	0.02	0.98529	0.998653	0	0.98529	0	ILMN_1666625	ILMN_1666625	KIF17
2.75	0.416	0.36	0.72473	0.960214	0.13	0.72473	0	ILMN_1666631	ILMN_1666631	NA
10.27	-0.03	-0.24	0.81149	0.978953	0.06	0.81149	0	ILMN_1666632	ILMN_1666632	VPS52
7.99	-0.354	-1.51	0.15774	0.845981	2.28	0.15774	0	ILMN_1666633	ILMN_1666633	NA
8.93	-0.057	-0.37	0.7146	0.954556	0.14	0.7146	0	ILMN_1666634	ILMN_1666634	FAF1
