A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
5.86	0.021	0.19	0.85371	0.999759	0.03	0.85371	0	207951_at	207951_at	CSN2
5.47	-0.032	-0.24	0.81225	0.999759	0.06	0.81225	0	207953_at	207953_at	NA
7.54	0.033	0.37	0.71288	0.999759	0.14	0.71288	0	207954_at	207954_at	GATA2
7.26	0.102	1	0.32685	0.999759	1	0.32685	0	207956_x_at	207956_x_at	PDS5B
6.68	-0.094	-0.75	0.46003	0.999759	0.56	0.46003	0	207960_at	207960_at	NA
7.33	0.064	0.64	0.52576	0.999759	0.41	0.52576	0	207961_x_at	207961_x_at	MYH11
5.42	-0.01	-0.15	0.88102	0.999759	0.02	0.88102	0	207962_at	207962_at	CAPN11
5.91	0.09	0.78	0.44551	0.999759	0.6	0.44551	0	207964_x_at	207964_x_at	IFNA4
9.24	0.154	1.3	0.20635	0.999759	1.68	0.20635	0	207966_s_at	207966_s_at	GLG1
5.88	0.007	0.08	0.93783	0.999759	0.01	0.93783	0	207967_at	207967_at	VPS45
6.92	0.067	0.9	0.37621	0.999759	0.81	0.37621	0	207968_s_at	207968_s_at	MEF2C
6.71	0.205	1.27	0.21618	0.999759	1.61	0.21618	0	207969_x_at	207969_x_at	ACRV1
5.69	0.101	1.07	0.29479	0.999759	1.14	0.29479	0	207971_s_at	207971_s_at	CEP68
5.76	-0.022	-0.29	0.77046	0.999759	0.09	0.77046	0	207972_at	207972_at	GLRA1
6.44	0.165	1.25	0.22185	0.999759	1.57	0.22185	0	207973_x_at	207973_x_at	ACRV1
9.72	-0.01	-0.07	0.94776	0.999759	0	0.94776	0	207974_s_at	207974_s_at	SKP1
5.52	0.073	1.12	0.27314	0.999759	1.25	0.27314	0	207976_at	207976_at	KLHL18
5.79	-0.218	-1.72	0.09699	0.953086	2.97	0.09699	0	207977_s_at	207977_s_at	DPT
6.23	-0.07	-0.75	0.45722	0.999759	0.57	0.45722	0	207978_s_at	207978_s_at	NR4A3
6.08	0.021	0.25	0.80431	0.999759	0.06	0.80431	0	207979_s_at	207979_s_at	CD8B
8.05	-0.234	-0.9	0.37843	0.999759	0.8	0.37843	0	207980_s_at	207980_s_at	CITED2
8.64	-0.145	-0.82	0.41882	0.999759	0.68	0.41882	0	207981_s_at	207981_s_at	ESRRG
5.75	-0.066	-0.99	0.3299	0.999759	0.99	0.3299	0	207982_at	207982_at	HIST1H1T
7.06	0.341	1.77	0.08916	0.945739	3.12	0.08916	0	207983_s_at	207983_s_at	STAG2
7.48	0.087	0.84	0.40847	0.999759	0.71	0.40847	0	207984_s_at	207984_s_at	MPP2
5.48	-0.052	-0.53	0.59925	0.999759	0.28	0.59925	0	207985_at	207985_at	NA
8.11	0.08	1	0.32823	0.999759	0.99	0.32823	0	207986_x_at	207986_x_at	CYB561
9.74	-0.143	-0.58	0.56858	0.999759	0.33	0.56858	0	207988_s_at	207988_s_at	ARPC2
6.41	0.066	0.47	0.63919	0.999759	0.23	0.63919	0	207990_x_at	207990_x_at	ACRV1
6.77	0.135	0.98	0.33765	0.999759	0.96	0.33765	0	207991_x_at	207991_x_at	ACRV1
7.17	-0.117	-1.47	0.15492	0.999759	2.15	0.15492	0	207992_s_at	207992_s_at	AMPD3
6.18	0.03	0.29	0.77095	0.999759	0.09	0.77095	0	207993_s_at	207993_s_at	CHP1
6.34	0.067	0.7	0.48766	0.999759	0.5	0.48766	0	207995_s_at	207995_s_at	CLEC4M
6.17	0.019	0.29	0.77462	0.999759	0.08	0.77462	0	207998_s_at	207998_s_at	CACNA1D
6.72	0.04	0.54	0.59681	0.999759	0.29	0.59681	0	207999_s_at	207999_s_at	ADARB1
7.1	0.028	0.18	0.85646	0.999759	0.03	0.85646	0	208000_at	208000_at	GML
6.95	0.02	0.16	0.87045	0.999759	0.03	0.87045	0	208002_s_at	208002_s_at	ACOT7
5.69	0.062	0.58	0.56907	0.999759	0.33	0.56907	0	208003_s_at	208003_s_at	NFAT5
6.14	0.035	0.24	0.81018	0.999759	0.06	0.81018	0	208004_at	208004_at	PROL1
5.46	-0.088	-0.88	0.38848	0.999759	0.77	0.38848	0	208005_at	208005_at	NTN1
5.85	-0.006	-0.06	0.95381	0.999759	0	0.95381	0	208007_at	208007_at	NA
6.31	-0.017	-0.16	0.87259	0.999759	0.03	0.87259	0	208008_at	208008_at	TBC1D29
7.72	0.069	0.53	0.60352	0.999759	0.28	0.60352	0	208009_s_at	208009_s_at	ARHGEF16
7.21	-0.151	-1.82	0.07996	0.913651	3.33	0.07996	0	208012_x_at	208012_x_at	SP110
6.75	0.107	1.06	0.29953	0.999759	1.12	0.29953	0	208013_s_at	208013_s_at	ACRV1
6.13	0.088	0.6	0.55547	0.999759	0.36	0.55547	0	208014_x_at	208014_x_at	NA
6.92	-0.285	-2.29	0.0304	0.694658	5.26	0.0304	0	208016_s_at	208016_s_at	AGTR1
6.49	-0.001	-0.01	0.98944	0.999759	0	0.98944	0	208018_s_at	208018_s_at	HCK
7.24	-0.073	-1.02	0.31822	0.999759	1.04	0.31822	0	208021_s_at	208021_s_at	RFC1
5.76	-0.064	-1.15	0.26075	0.999759	1.32	0.26075	0	208022_s_at	208022_s_at	CDC14B
5.91	0.074	0.88	0.38688	0.999759	0.78	0.38688	0	208023_at	208023_at	TNFRSF4
7.37	-0.174	-1.8	0.0843	0.925123	3.23	0.0843	0	208024_s_at	208024_s_at	DGCR6
5.73	0.021	0.25	0.80379	0.999759	0.06	0.80379	0	208025_s_at	208025_s_at	HMGA2
5.03	0.051	0.43	0.66973	0.999759	0.19	0.66973	0	208028_s_at	208028_s_at	GPX5
7.22	-0.079	-0.61	0.54412	0.999759	0.38	0.54412	0	208029_s_at	208029_s_at	LAPTM4B
6.8	-0.019	-0.19	0.85165	0.999759	0.04	0.85165	0	208030_s_at	208030_s_at	ADD1
6.29	-0.007	-0.07	0.94489	0.999759	0	0.94489	0	208031_s_at	208031_s_at	RFX2
6.29	-0.267	-2.43	0.02228	0.634731	5.93	0.02228	0	208033_s_at	208033_s_at	ZFHX3
7.2	0.014	0.15	0.8832	0.999759	0.02	0.8832	0	208034_s_at	208034_s_at	PROZ
7.12	0.057	0.53	0.60086	0.999759	0.28	0.60086	0	208035_at	208035_at	GRM6
6.82	0.004	0.08	0.93924	0.999759	0.01	0.93924	0	208036_at	208036_at	OPN1SW
7.25	0.038	0.35	0.72985	0.999759	0.12	0.72985	0	208037_s_at	208037_s_at	MADCAM1
7.9	-0.033	-0.38	0.70589	0.999759	0.15	0.70589	0	208040_s_at	208040_s_at	MYBPC3
5.23	0.021	0.21	0.83656	0.999759	0.04	0.83656	0	208041_at	208041_at	GRK1
6.86	0.082	1.37	0.18224	0.999759	1.88	0.18224	0	208042_at	208042_at	AGGF1
6.62	-0.02	-0.24	0.81311	0.999759	0.06	0.81311	0	208044_s_at	208044_s_at	PPARD
5.55	0.062	0.78	0.44509	0.999759	0.6	0.44509	0	208046_at	208046_at	HIST1H4A
6.37	0.069	0.69	0.49935	0.999759	0.47	0.49935	0	208050_s_at	208050_s_at	CASP2
6.59	-0.141	-0.96	0.34805	0.999759	0.91	0.34805	0	208051_s_at	208051_s_at	PAIP1
8.07	0.017	0.2	0.84006	0.999759	0.04	0.84006	0	208052_x_at	208052_x_at	CEACAM3
5.54	0.051	0.57	0.57411	0.999759	0.32	0.57411	0	208053_at	208053_at	GUCY2F
6.05	-0.024	-0.44	0.66426	0.999759	0.19	0.66426	0	208056_s_at	208056_s_at	CBFA2T3
6.19	0	0	0.99801	0.999759	0	0.99801	0	208057_s_at	208057_s_at	GLI2
5.24	0.057	0.56	0.57718	0.999759	0.32	0.57718	0	208058_s_at	208058_s_at	MGAT3
6.92	0.053	0.52	0.60866	0.999759	0.27	0.60866	0	208059_at	208059_at	CCR8
5.73	-0.01	-0.11	0.91054	0.999759	0.01	0.91054	0	208060_at	208060_at	PAX7
5.17	-0.052	-0.32	0.75218	0.999759	0.1	0.75218	0	208062_s_at	208062_s_at	NRG2
5.96	0.032	0.49	0.62919	0.999759	0.24	0.62919	0	208063_s_at	208063_s_at	CAPN9
5.46	-0.001	-0.01	0.99382	0.999759	0	0.99382	0	208064_s_at	208064_s_at	ST8SIA3
8.23	-0.026	-0.25	0.80763	0.999759	0.06	0.80763	0	208066_s_at	208066_s_at	GTF2B
7.53	0.095	1.33	0.19649	0.999759	1.76	0.19649	0	208067_x_at	208067_x_at	UTY
13.78	-0.015	-0.25	0.80372	0.999759	0.06	0.80372	0	208068_x_at	208068_x_at	CSH1
14.02	-0.029	-0.46	0.65017	0.999759	0.21	0.65017	0	208069_x_at	208069_x_at	CSH1
7.68	0.037	0.32	0.74796	0.999759	0.11	0.74796	0	208070_s_at	208070_s_at	REV3L
6.65	-0.031	-0.37	0.71241	0.999759	0.14	0.71241	0	208071_s_at	208071_s_at	LAIR1
8.66	-0.09	-1.16	0.25597	0.999759	1.35	0.25597	0	208072_s_at	208072_s_at	DGKD
9.54	-0.202	-1.52	0.14172	0.999759	2.3	0.14172	0	208073_x_at	208073_x_at	TTC3
7.63	-0.041	-0.3	0.76303	0.999759	0.09	0.76303	0	208074_s_at	208074_s_at	AP2S1
6.08	0.012	0.09	0.92603	0.999759	0.01	0.92603	0	208076_at	208076_at	HIST1H4D
5.34	-0.03	-0.32	0.75011	0.999759	0.1	0.75011	0	208077_at	208077_at	C9orf38
8.75	-0.039	-0.22	0.82681	0.999759	0.05	0.82681	0	208078_s_at	208078_s_at	SIK1
5.24	0.013	0.14	0.88619	0.999759	0.02	0.88619	0	208079_s_at	208079_s_at	AURKA
7.52	0.01	0.06	0.95049	0.999759	0	0.95049	0	208082_x_at	208082_x_at	MKRN4P
5.58	-0.001	0	0.99627	0.999759	0	0.99627	0	208087_s_at	208087_s_at	ZBP1
6.69	-0.037	-0.43	0.67414	0.999759	0.18	0.67414	0	208090_s_at	208090_s_at	AIRE
7.88	-0.129	-0.81	0.42582	0.999759	0.66	0.42582	0	208091_s_at	208091_s_at	VOPP1
8.37	-0.002	-0.02	0.98335	0.999759	0	0.98335	0	208092_s_at	208092_s_at	FAM49A
8.72	0.045	0.54	0.59709	0.999759	0.29	0.59709	0	208093_s_at	208093_s_at	NDEL1
7.58	0.067	0.9	0.37904	0.999759	0.8	0.37904	0	208094_s_at	208094_s_at	CCDC130
8.44	0.054	0.41	0.68232	0.999759	0.17	0.68232	0	208095_s_at	208095_s_at	SRP72
6.88	-0.743	-3.43	0.00207	0.238606	11.78	0.00207	0	208096_s_at	208096_s_at	COL21A1
7.48	0.051	0.51	0.61763	0.999759	0.26	0.61763	0	208097_s_at	208097_s_at	TMX1
6.1	-0.054	-0.3	0.76289	0.999759	0.09	0.76289	0	208098_at	208098_at	OR12D3
6.26	0.045	0.41	0.68528	0.999759	0.17	0.68528	0	208099_x_at	208099_x_at	TTLL5
7.25	0.025	0.29	0.77488	0.999759	0.08	0.77488	0	208100_x_at	208100_x_at	SEMA6C
7.98	0.011	0.22	0.82572	0.999759	0.05	0.82572	0	208101_s_at	208101_s_at	URM1
7.09	0.036	0.34	0.73504	0.999759	0.12	0.73504	0	208104_s_at	208104_s_at	TSC22D4
5.27	0.049	0.59	0.56078	0.999759	0.35	0.56078	0	208105_at	208105_at	GIPR
13.65	0.352	3.34	0.00261	0.255507	11.14	0.00261	0	208106_x_at	208106_x_at	PSG6
5.56	-0.021	-0.31	0.76273	0.999759	0.09	0.76273	0	208107_s_at	208107_s_at	LOC81691
5.79	-0.022	-0.32	0.75048	0.999759	0.1	0.75048	0	208108_s_at	208108_s_at	AVPR2
7.48	-0.02	-0.28	0.77804	0.999759	0.08	0.77804	0	208110_x_at	208110_x_at	MED25
5.53	0.03	0.39	0.69629	0.999759	0.16	0.69629	0	208111_at	208111_at	AVPR2
8.92	-0.123	-1.56	0.13205	0.999759	2.42	0.13205	0	208112_x_at	208112_x_at	EHD1
9.74	-0.172	-0.95	0.34936	0.999759	0.91	0.34936	0	208113_x_at	208113_x_at	PABPC3
7.94	-0.022	-0.23	0.81628	0.999759	0.06	0.81628	0	208114_s_at	208114_s_at	ISG20L2
5.62	-0.165	-1.23	0.22913	0.999759	1.52	0.22913	0	208116_s_at	208116_s_at	MAN1A1
7.99	0.072	0.97	0.34036	0.999759	0.94	0.34036	0	208117_s_at	208117_s_at	LAS1L
8	0.01	0.12	0.90158	0.999759	0.02	0.90158	0	208118_x_at	208118_x_at	LOC101060604
6.89	0.007	0.09	0.932	0.999759	0.01	0.932	0	208119_s_at	208119_s_at	ZNF93
8.97	0.063	0.37	0.71241	0.999759	0.14	0.71241	0	208120_x_at	208120_x_at	FKSG49
5.91	-0.066	-1.2	0.24227	0.999759	1.43	0.24227	0	208121_s_at	208121_s_at	PTPRO
7.21	-0.012	-0.16	0.87128	0.999759	0.03	0.87128	0	208122_x_at	208122_x_at	KIR2DS3
7	-0.045	-0.6	0.55344	0.999759	0.36	0.55344	0	208124_s_at	208124_s_at	SEMA4F
5.69	-0.053	-0.5	0.62442	0.999759	0.25	0.62442	0	208126_s_at	208126_s_at	CYP2C18
6.36	0.089	1.24	0.2256	0.999759	1.54	0.2256	0	208127_s_at	208127_s_at	SOCS5
6.54	-0.01	-0.13	0.90039	0.999759	0.02	0.90039	0	208128_x_at	208128_x_at	KIF25
5.85	-0.074	-0.89	0.38099	0.999759	0.79	0.38099	0	208130_s_at	208130_s_at	TBXAS1
6.42	0.103	1.21	0.23727	0.999759	1.47	0.23727	0	208131_s_at	208131_s_at	PTGIS
7.49	0.124	0.85	0.40222	0.999759	0.73	0.40222	0	208132_x_at	208132_x_at	PRRC2A
13.55	0.072	0.6	0.5523	0.999759	0.36	0.5523	0	208134_x_at	208134_x_at	PSG2
6.22	0	0	0.99964	0.999759	0	0.99964	0	208135_at	208135_at	HNF1B
7.64	0.079	0.4	0.69496	0.999759	0.16	0.69496	0	208137_x_at	208137_x_at	ZNF611
6.17	0.072	0.88	0.3881	0.999759	0.77	0.3881	0	208138_at	208138_at	GAST
6	-0.027	-0.22	0.82534	0.999759	0.05	0.82534	0	208139_s_at	208139_s_at	NA
5.98	0.141	0.74	0.46531	0.999759	0.55	0.46531	0	208141_s_at	208141_s_at	DOHH
8.15	-0.138	-0.82	0.41909	0.999759	0.67	0.41909	0	208146_s_at	208146_s_at	CPVL
8.43	0.033	0.39	0.69881	0.999759	0.15	0.69881	0	208149_x_at	208149_x_at	DDX11
7.48	0.263	0.97	0.3421	0.999759	0.94	0.3421	0	208151_x_at	208151_x_at	DDX17
8.74	0.06	0.72	0.47949	0.999759	0.52	0.47949	0	208152_s_at	208152_s_at	DDX21
6.16	-0.168	-1.35	0.18876	0.999759	1.82	0.18876	0	208153_s_at	208153_s_at	FAT2
7.35	0.026	0.39	0.69635	0.999759	0.16	0.69635	0	208155_x_at	208155_x_at	GAGE1
6.6	-0.029	-0.2	0.84005	0.999759	0.04	0.84005	0	208156_x_at	208156_x_at	EPPK1
5.72	-0.037	-0.27	0.78623	0.999759	0.08	0.78623	0	208157_at	208157_at	SIM2
5.24	-0.083	-0.76	0.45324	0.999759	0.58	0.45324	0	208158_s_at	208158_s_at	OSBPL1A
8.64	0.021	0.21	0.83448	0.999759	0.04	0.83448	0	208159_x_at	208159_x_at	DDX11
6.57	0.001	0.01	0.98947	0.999759	0	0.98947	0	208160_at	208160_at	NA
6.16	0.08	0.76	0.45712	0.999759	0.57	0.45712	0	208161_s_at	208161_s_at	ABCC3
7.3	-0.107	-1.51	0.14279	0.999759	2.29	0.14279	0	208164_s_at	208164_s_at	IL9R
6.74	-0.046	-0.65	0.5231	0.999759	0.42	0.5231	0	208165_s_at	208165_s_at	PRSS16
5.07	-0.044	-0.46	0.64715	0.999759	0.21	0.64715	0	208168_s_at	208168_s_at	CHIT1
7.08	0.065	0.69	0.49374	0.999759	0.48	0.49374	0	208172_s_at	208172_s_at	KCNB2
5.71	0.003	0.02	0.98118	0.999759	0	0.98118	0	208173_at	208173_at	IFNB1
6.45	0.034	0.47	0.63934	0.999759	0.22	0.63934	0	208174_x_at	208174_x_at	ZRSR2
7.19	0.03	0.27	0.79267	0.999759	0.07	0.79267	0	208176_at	208176_at	DUX1
5.97	-0.031	-0.34	0.73759	0.999759	0.11	0.73759	0	208177_at	208177_at	SLC34A1
7.38	0.041	0.36	0.72285	0.999759	0.13	0.72285	0	208178_x_at	208178_x_at	TRIO
7.41	0.037	0.53	0.60169	0.999759	0.28	0.60169	0	208179_x_at	208179_x_at	KIR2DL3
4.91	-0.403	-2.47	0.02048	0.626308	6.11	0.02048	0	208180_s_at	208180_s_at	HIST1H4H
6.41	0.004	0.03	0.97249	0.999759	0	0.97249	0	208182_x_at	208182_x_at	IFNA14
6.83	-0.051	-0.59	0.56017	0.999759	0.35	0.56017	0	208183_at	208183_at	TACR3
5.94	0.073	1.01	0.32339	0.999759	1.01	0.32339	0	208184_s_at	208184_s_at	LOC102724200
6.26	0.047	0.37	0.71153	0.999759	0.14	0.71153	0	208185_x_at	208185_x_at	NA
6.58	0.019	0.27	0.79093	0.999759	0.07	0.79093	0	208186_s_at	208186_s_at	LIPE
6.27	-0.032	-0.27	0.78924	0.999759	0.07	0.78924	0	208187_s_at	208187_s_at	NA
6.79	-0.102	-0.74	0.46597	0.999759	0.55	0.46597	0	208188_at	208188_at	KRT9
8.43	-0.221	-2.12	0.04439	0.776191	4.47	0.04439	0	208189_s_at	208189_s_at	MYO7A
8.33	0.065	0.37	0.71439	0.999759	0.14	0.71439	0	208190_s_at	208190_s_at	LSR
13.74	0.05	0.53	0.59895	0.999759	0.28	0.59895	0	208191_x_at	208191_x_at	PSG4
5.33	-0.121	-1.42	0.16784	0.999759	2.02	0.16784	0	208195_at	208195_at	TTN
6.51	-0.049	-0.53	0.60393	0.999759	0.28	0.60393	0	208196_x_at	208196_x_at	NFATC1
7.39	-0.022	-0.27	0.78743	0.999759	0.07	0.78743	0	208198_x_at	208198_x_at	KIR2DS1
6.56	0.399	4.33	0.00021	0.080237	18.77	0.00021	0	208200_at	208200_at	IL1A
5.69	-0.059	-0.69	0.49555	0.999759	0.48	0.49555	0	208202_s_at	208202_s_at	JADE2
7.17	-0.075	-0.81	0.42686	0.999759	0.65	0.42686	0	208203_x_at	208203_x_at	KIR2DS5
7.02	0.004	0.05	0.95947	0.999759	0	0.95947	0	208204_s_at	208204_s_at	CAV3
5.85	0.024	0.35	0.73209	0.999759	0.12	0.73209	0	208205_at	208205_at	PCDHA9
6.79	-0.045	-0.54	0.59222	0.999759	0.29	0.59222	0	208206_s_at	208206_s_at	RASGRP2
5.95	-0.06	-0.65	0.51987	0.999759	0.43	0.51987	0	208209_s_at	208209_s_at	C4BPB
7.46	0.073	0.57	0.57056	0.999759	0.33	0.57056	0	208210_at	208210_at	MAS1
5.83	0.069	0.77	0.4475	0.999759	0.6	0.4475	0	208211_s_at	208211_s_at	ALK
7.53	0.022	0.26	0.79477	0.999759	0.07	0.79477	0	208212_s_at	208212_s_at	ALK
7.28	-0.25	-2.09	0.04683	0.792312	4.37	0.04683	0	208216_at	208216_at	DLX4
7.01	-0.045	-0.52	0.61099	0.999759	0.27	0.61099	0	208217_at	208217_at	GABRR2
5.83	-0.022	-0.36	0.71856	0.999759	0.13	0.71856	0	208219_at	208219_at	ACVR1B
5.75	0.063	1.21	0.23784	0.999759	1.46	0.23784	0	208220_x_at	208220_x_at	AMELY
7.25	-0.053	-0.62	0.54301	0.999759	0.38	0.54301	0	208222_at	208222_at	ACVR1B
6.38	-0.023	-0.28	0.78065	0.999759	0.08	0.78065	0	208223_s_at	208223_s_at	ACVR1B
6.8	0.096	0.87	0.39241	0.999759	0.76	0.39241	0	208224_at	208224_at	HOXB1
5.5	-0.042	-0.47	0.64587	0.999759	0.22	0.64587	0	208225_at	208225_at	FGFR2
5.95	-0.007	-0.12	0.90719	0.999759	0.01	0.90719	0	208226_x_at	208226_x_at	ADAM22
7.25	-0.01	-0.12	0.90544	0.999759	0.01	0.90544	0	208227_x_at	208227_x_at	ADAM22
5.39	-0.124	-1.18	0.24816	0.999759	1.4	0.24816	0	208228_s_at	208228_s_at	FGFR2
5.06	-0.073	-0.74	0.46671	0.999759	0.55	0.46671	0	208229_at	208229_at	FGFR2
6.02	0.058	0.72	0.47926	0.999759	0.52	0.47926	0	208230_s_at	208230_s_at	NRG1
6.12	-0.003	-0.02	0.98042	0.999759	0	0.98042	0	208232_x_at	208232_x_at	NRG1
7.1	-0.024	-0.24	0.81324	0.999759	0.06	0.81324	0	208234_x_at	208234_x_at	FGFR2
5.21	-0.011	-0.13	0.89798	0.999759	0.02	0.89798	0	208235_x_at	208235_x_at	GAGE12B
7.72	0.004	0.05	0.95868	0.999759	0	0.95868	0	208237_x_at	208237_x_at	ADAM22
8.63	0.019	0.1	0.92146	0.999759	0.01	0.92146	0	208238_x_at	208238_x_at	NA
5.83	-0.03	-0.39	0.69909	0.999759	0.15	0.69909	0	208240_s_at	208240_s_at	FGF1
6.74	0.103	0.77	0.44722	0.999759	0.6	0.44722	0	208241_at	208241_at	NRG1
6.08	-0.022	-0.18	0.86174	0.999759	0.03	0.86174	0	208242_at	208242_at	RAX
5.58	-0.079	-1.18	0.24835	0.999759	1.4	0.24835	0	208243_s_at	208243_s_at	CNR1
6.3	0.079	0.97	0.34338	0.999759	0.93	0.34338	0	208244_at	208244_at	BMP3
7.95	0.052	0.26	0.79598	0.999759	0.07	0.79598	0	208246_x_at	208246_x_at	RP11-403P17.4
10.6	-0.17	-1.37	0.18375	0.999759	1.87	0.18375	0	208248_x_at	208248_x_at	APLP2
6.77	-0.014	-0.16	0.8754	0.999759	0.03	0.8754	0	208249_s_at	208249_s_at	TGDS
7.02	0.028	0.32	0.75429	0.999759	0.1	0.75429	0	208250_s_at	208250_s_at	DMBT1
6.02	-0.087	-1	0.32803	0.999759	0.99	0.32803	0	208251_at	208251_at	KCNC4
5.35	-0.005	-0.07	0.94455	0.999759	0	0.94455	0	208252_s_at	208252_s_at	CHST3
7.04	0.063	0.58	0.56609	0.999759	0.34	0.56609	0	208255_s_at	208255_s_at	FKBP8
13.43	0.08	0.77	0.45095	0.999759	0.59	0.45095	0	208257_x_at	208257_x_at	PSG1
5.38	-0.101	-1.12	0.27346	0.999759	1.25	0.27346	0	208258_s_at	208258_s_at	GAS2L1
7.17	0.039	0.48	0.63598	0.999759	0.23	0.63598	0	208259_x_at	208259_x_at	IFNA7
7.69	0.009	0.1	0.92236	0.999759	0.01	0.92236	0	208260_at	208260_at	AVPR1B
5.92	0.003	0.03	0.97555	0.999759	0	0.97555	0	208261_x_at	208261_x_at	IFNA10
6.18	0.01	0.05	0.95839	0.999759	0	0.95839	0	208262_x_at	208262_x_at	MEFV
6.22	-0.054	-0.78	0.44001	0.999759	0.62	0.44001	0	208264_s_at	208264_s_at	EIF3J
5.33	-0.024	-0.2	0.84012	0.999759	0.04	0.84012	0	208266_at	208266_at	C8orf17
6.65	-0.018	-0.19	0.84965	0.999759	0.04	0.84965	0	208267_at	208267_at	TRPV5
6.73	-0.054	-0.59	0.56079	0.999759	0.35	0.56079	0	208269_s_at	208269_s_at	ADAM28
8.33	0.053	0.55	0.58806	0.999759	0.3	0.58806	0	208270_s_at	208270_s_at	RNPEP
5.27	0.018	0.22	0.82826	0.999759	0.05	0.82826	0	208274_at	208274_at	OCLM
5.37	0.097	1.46	0.1555	0.999759	2.14	0.1555	0	208276_at	208276_at	NA
6.22	-0.036	-0.26	0.79872	0.999759	0.07	0.79872	0	208277_at	208277_at	PITX3
5.6	0.008	0.09	0.92836	0.999759	0.01	0.92836	0	208279_s_at	208279_s_at	CDRT1
6.71	0.011	0.12	0.90717	0.999759	0.01	0.90717	0	208281_x_at	208281_x_at	DAZ1
6.62	-0.044	-0.41	0.68666	0.999759	0.17	0.68666	0	208284_x_at	208284_x_at	GGT1
7.8	0.04	0.32	0.75505	0.999759	0.1	0.75505	0	208285_at	208285_at	OR7A5
7.56	0.012	0.12	0.90451	0.999759	0.01	0.90451	0	208286_x_at	208286_x_at	POU5F1
6.32	0.043	0.58	0.56894	0.999759	0.33	0.56894	0	208287_at	208287_at	HCG9
6.9	-0.02	-0.17	0.86363	0.999759	0.03	0.86363	0	208289_s_at	208289_s_at	EI24
8.42	0.217	1.43	0.16573	0.999759	2.04	0.16573	0	208290_s_at	208290_s_at	EIF5
6.79	0.045	0.67	0.5088	0.999759	0.45	0.5088	0	208292_at	208292_at	BMP10
14.63	-0.014	-0.26	0.79985	0.999759	0.07	0.79985	0	208293_x_at	208293_x_at	CSHL1
14.64	-0.035	-0.69	0.49731	0.999759	0.47	0.49731	0	208294_x_at	208294_x_at	CSHL1
14.55	-0.007	-0.13	0.89976	0.999759	0.02	0.89976	0	208295_x_at	208295_x_at	CSHL1
8.91	0.237	1.43	0.16449	0.999759	2.05	0.16449	0	208296_x_at	208296_x_at	TNFAIP8
6.06	0.035	0.23	0.81661	0.999759	0.05	0.81661	0	208299_at	208299_at	CACNA1I
6	-0.001	0	0.99629	0.999759	0	0.99629	0	208300_at	208300_at	PTPRH
5.79	0.096	0.79	0.43964	0.999759	0.62	0.43964	0	208301_at	208301_at	AC007292.3
6.16	0.055	0.5	0.61962	0.999759	0.25	0.61962	0	208303_s_at	208303_s_at	CRLF2
5.57	0.01	0.1	0.92382	0.999759	0.01	0.92382	0	208304_at	208304_at	CCR3
9.29	0.17	0.81	0.42601	0.999759	0.65	0.42601	0	208306_x_at	208306_x_at	HLA-DRB1
5.21	0.02	0.22	0.82452	0.999759	0.05	0.82452	0	208307_at	208307_at	RBMY1A1
8.15	0.024	0.16	0.87488	0.999759	0.03	0.87488	0	208308_s_at	208308_s_at	GPI
6.96	0.061	0.83	0.41428	0.999759	0.69	0.41428	0	208309_s_at	208309_s_at	MALT1
5.93	-0.141	-0.97	0.3411	0.999759	0.94	0.3411	0	208310_s_at	208310_s_at	CCZ1
5.63	0.08	0.9	0.375	0.999759	0.82	0.375	0	208311_at	208311_at	GPR50
6.69	-0.001	-0.01	0.99472	0.999759	0	0.99472	0	208312_s_at	208312_s_at	PRAMEF1
9.41	0.004	0.04	0.96633	0.999759	0	0.96633	0	208313_s_at	208313_s_at	SF1
6.35	0.065	0.7	0.49139	0.999759	0.49	0.49139	0	208314_at	208314_at	RRH
6.03	-0.016	-0.2	0.83977	0.999759	0.04	0.83977	0	208315_x_at	208315_x_at	TRAF3
8.09	0.182	2.43	0.02252	0.634731	5.9	0.02252	0	208316_s_at	208316_s_at	OCRL
5.57	0.09	1.22	0.23285	0.999759	1.49	0.23285	0	208318_s_at	208318_s_at	XYLB
7.13	-0.246	-0.94	0.356	0.999759	0.88	0.356	0	208319_s_at	208319_s_at	RBM3
5.62	-0.015	-0.25	0.802	0.999759	0.06	0.802	0	208321_s_at	208321_s_at	CABP1
6.58	0.191	0.99	0.33026	0.999759	0.99	0.33026	0	208322_s_at	208322_s_at	ST3GAL1
7.11	0.032	0.49	0.62923	0.999759	0.24	0.62923	0	208323_s_at	208323_s_at	ANXA13
5.61	-0.023	-0.32	0.75165	0.999759	0.1	0.75165	0	208325_s_at	208325_s_at	AKAP13
5.49	0.018	0.26	0.79451	0.999759	0.07	0.79451	0	208327_at	208327_at	CYP2A13
5.37	0.002	0.03	0.98021	0.999759	0	0.98021	0	208330_at	208330_at	ALX4
5.32	-0.054	-0.52	0.60639	0.999759	0.27	0.60639	0	208331_at	208331_at	BPY2
6.84	-0.033	-0.26	0.79954	0.999759	0.07	0.79954	0	208332_at	208332_at	LOC100509646
6.62	-0.105	-1.12	0.27351	0.999759	1.25	0.27351	0	208335_s_at	208335_s_at	ACKR1
9.31	0.502	3.06	0.0052	0.381213	9.35	0.0052	0	208336_s_at	208336_s_at	TECR
