A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
4.21	-0.219	-2.01	0.05151	0.466436	4.04	0.05151	0	16874225	16874225	NA
3.24	0.015	0.15	0.88051	0.97361	0.02	0.88051	0	16874228	16874228	KCNA7
4.32	-0.13	-1.21	0.23464	0.693433	1.46	0.23464	0	16874233	16874233	C19orf73
5.78	-0.026	-0.4	0.69435	0.919448	0.16	0.69435	0	16874237	16874237	HRC
3.13	-0.213	-1.27	0.21327	0.675873	1.6	0.21327	0	16874249	16874249	SLC6A16
4.02	-0.048	-0.23	0.81912	0.958043	0.05	0.81912	0	16874265	16874265	MIR4324
3.44	-0.244	-2.01	0.05158	0.466618	4.04	0.05158	0	16874267	16874267	SLC6A16
4.13	-0.047	-0.42	0.67818	0.914898	0.17	0.67818	0	16874273	16874273	TEAD2
2.66	0.027	0.21	0.83271	0.961755	0.05	0.83271	0	16874289	16874289	LOC105372433
4.87	-0.13	-1	0.32122	0.755359	1.01	0.32122	0	16874293	16874293	PTH2
3.93	-0.277	-3.15	0.00315	0.272454	9.93	0.00315	0	16874298	16874298	SLC17A7
5.27	-0.076	-0.97	0.33948	0.766844	0.94	0.33948	0	16874313	16874313	PIH1D1
4.19	-0.167	-1.54	0.13066	0.587051	2.39	0.13066	0	16874325	16874325	MIR150
5.71	-0.133	-1.71	0.09503	0.538602	2.93	0.09503	0	16874327	16874327	NOSIP
5.8	0.221	1.98	0.05461	0.470612	3.93	0.05461	0	16874339	16874339	RRAS
5.18	-0.005	-0.05	0.9597	0.990812	0	0.9597	0	16874347	16874347	IRF3
5.22	-0.091	-0.77	0.44803	0.826882	0.59	0.44803	0	16874360	16874360	TSKS
6.05	-0.19	-1.48	0.14768	0.608725	2.18	0.14768	0	16874373	16874373	NA
4.14	-0.129	-1.15	0.25872	0.711723	1.31	0.25872	0	16874375	16874375	FUZ
4.15	0.095	1.03	0.31167	0.74737	1.05	0.31167	0	16874397	16874397	PTOV1-AS1
5.5	-0.271	-2.95	0.00539	0.297595	8.7	0.00539	0	16874401	16874401	PNKP
5.11	-0.025	-0.26	0.7948	0.950066	0.07	0.7948	0	16874419	16874419	AKT1S1
4.84	-0.047	-0.64	0.52702	0.865243	0.41	0.52702	0	16874432	16874432	NA
4.35	-0.028	-0.26	0.79423	0.949832	0.07	0.79423	0	16874453	16874453	SIGLEC11
5.03	-0.117	-1.14	0.26297	0.714858	1.29	0.26297	0	16874467	16874467	VRK3
4.25	-0.118	-0.94	0.35298	0.774692	0.88	0.35298	0	16874486	16874486	LOC100287477
5.51	0.132	0.77	0.44329	0.825488	0.6	0.44329	0	16874508	16874508	NA
5.51	0.132	0.77	0.44329	0.825488	0.6	0.44329	0	16874510	16874510	NA
4.89	0.389	2.3	0.02714	0.40115	5.28	0.02714	0	16874512	16874512	SNAR-D
3.61	-0.007	-0.06	0.94927	0.987854	0	0.94927	0	16874514	16874514	IZUMO2
5.9	0.071	0.65	0.51969	0.862642	0.42	0.51969	0	16874522	16874522	KCNC3
4.2	0.044	0.47	0.6428	0.903986	0.22	0.6428	0	16874533	16874533	NAPSB
3.66	-0.097	-0.68	0.49778	0.852764	0.47	0.49778	0	16874546	16874546	NAPSA
3.62	-0.01	-0.09	0.92628	0.983132	0.01	0.92628	0	16874558	16874558	FAM71E1
3.65	-0.217	-1.58	0.12224	0.576714	2.5	0.12224	0	16874565	16874565	LOC100506114
5.42	-0.042	-0.41	0.68382	0.915926	0.17	0.68382	0	16874568	16874568	JOSD2
5.09	-0.083	-0.94	0.3522	0.774522	0.89	0.3522	0	16874573	16874573	ASPDH
5.3	-0.144	-1.25	0.22044	0.680214	1.55	0.22044	0	16874583	16874583	LRRC4B
3.86	0.04	0.32	0.75293	0.937583	0.1	0.75293	0	16874591	16874591	SYT3
3.69	-0.087	-0.72	0.47691	0.840824	0.52	0.47691	0	16874604	16874604	SHANK1
4.8	-0.026	-0.28	0.78005	0.945755	0.08	0.78005	0	16874633	16874633	C19orf48
5.71	0.412	2.07	0.04489	0.451347	4.3	0.04489	0	16874641	16874641	SNORD88B
8.04	0.283	1.86	0.07042	0.499735	3.46	0.07042	0	16874643	16874643	SNORD88A
6.09	0.063	0.67	0.50943	0.85846	0.44	0.50943	0	16874645	16874645	SNORD88C
4.54	-0.155	-1.39	0.17241	0.636941	1.93	0.17241	0	16874647	16874647	KLK1
4.07	-0.107	-0.95	0.34669	0.771891	0.91	0.34669	0	16874656	16874656	KLK15
3.4	0.011	0.1	0.91843	0.981553	0.01	0.91843	0	16874665	16874665	KLKP1
3.63	-0.119	-0.95	0.34868	0.772932	0.9	0.34868	0	16874672	16874672	KLK4
2.26	0.08	0.73	0.47189	0.838256	0.53	0.47189	0	16874679	16874679	NA
4.86	-0.082	-0.71	0.48079	0.841992	0.51	0.48079	0	16874683	16874683	KLK5
5.03	-0.016	-0.21	0.83815	0.963408	0.04	0.83815	0	16874693	16874693	KLK6
4.6	-0.107	-0.96	0.34283	0.769029	0.92	0.34283	0	16874702	16874702	KLK7
5.19	0.02	0.22	0.82551	0.959648	0.05	0.82551	0	16874713	16874713	KLK8
4.68	-0.05	-0.45	0.65798	0.909078	0.2	0.65798	0	16874722	16874722	NA
4.9	-0.005	-0.07	0.94458	0.987011	0	0.94458	0	16874731	16874731	KLK10
6.5	-0.14	-1.42	0.16247	0.627546	2.03	0.16247	0	16874740	16874740	KLK11
3.42	-0.18	-1.8	0.08052	0.518157	3.22	0.08052	0	16874751	16874751	KLK12
2.9	-0.177	-1.54	0.13132	0.588062	2.38	0.13132	0	16874765	16874765	KLK13
4.27	-0.087	-0.93	0.35983	0.777949	0.86	0.35983	0	16874778	16874778	KLK14
4.59	-0.136	-1.49	0.14452	0.604632	2.22	0.14452	0	16874790	16874790	CTU1
2.68	-0.031	-0.41	0.68614	0.916782	0.17	0.68614	0	16874795	16874795	NA
4.87	0.048	0.5	0.62031	0.897187	0.25	0.62031	0	16874798	16874798	VSIG10L
5.21	0.103	1.21	0.23336	0.692279	1.47	0.23336	0	16874811	16874811	ETFB
5.71	-0.046	-0.62	0.54177	0.870566	0.38	0.54177	0	16874821	16874821	CLDND2
4.93	0.139	1.43	0.16052	0.625022	2.05	0.16052	0	16874828	16874828	NKG7
3.45	-0.058	-0.63	0.52996	0.866186	0.4	0.52996	0	16874835	16874835	LIM2
3.24	-0.063	-0.64	0.52743	0.865556	0.41	0.52743	0	16874843	16874843	C19orf84
4.95	0.166	1.96	0.05727	0.476126	3.84	0.05727	0	16874846	16874846	SIGLEC10
3.32	0.066	0.54	0.59216	0.887189	0.29	0.59216	0	16874866	16874866	SIGLEC8
4.52	0.023	0.23	0.822	0.958683	0.05	0.822	0	16874878	16874878	SIGLEC12
6.67	-0.058	-0.21	0.83357	0.962049	0.04	0.83357	0	16874890	16874890	SIGLEC6
3.59	-0.137	-1.26	0.21603	0.677531	1.58	0.21603	0	16874906	16874906	LINC01530
4.43	0.047	0.49	0.62694	0.899272	0.24	0.62694	0	16874911	16874911	SIGLEC5
3.94	0.078	0.65	0.52129	0.863371	0.42	0.52129	0	16874922	16874922	SIGLEC14
4.9	0.126	1.06	0.29443	0.73563	1.13	0.29443	0	16874932	16874932	SPACA6P-AS
4.11	-0.197	-1.67	0.10349	0.550979	2.78	0.10349	0	16874935	16874935	HAS1
3.79	-0.089	-0.55	0.58685	0.885198	0.3	0.58685	0	16874945	16874945	FPR1
2.42	0.042	0.26	0.79378	0.949706	0.07	0.79378	0	16874950	16874950	LOC105372448
4.55	-0.073	-0.96	0.34309	0.76903	0.92	0.34309	0	16874953	16874953	ZNF577
3.79	-0.066	-0.59	0.55685	0.876632	0.35	0.55685	0	16874970	16874970	ZNF649
3.72	0.137	0.94	0.35323	0.774955	0.88	0.35323	0	16874978	16874978	ZNF350
3.23	-0.01	-0.07	0.94807	0.987708	0	0.94807	0	16874985	16874985	ZNF615
4.67	0.242	1.7	0.09769	0.54332	2.88	0.09769	0	16874997	16874997	ZNF614
5.17	0.202	1.45	0.15553	0.619005	2.1	0.15553	0	16875006	16875006	ZNF432
6.86	0.35	2.09	0.04321	0.447078	4.37	0.04321	0	16875014	16875014	ZNF841
2.84	0.18	1.1	0.27655	0.724407	1.22	0.27655	0	16875026	16875026	ZNF616
3.99	0.062	0.43	0.67016	0.912708	0.18	0.67016	0	16875034	16875034	ZNF836
4.53	-0.077	-1.15	0.25901	0.712092	1.31	0.25901	0	16875044	16875044	ZNF528-AS1
4.98	0.668	3.13	0.00334	0.2764	9.8	0.00334	0	16875056	16875056	ZNF83
4.29	0.573	2.62	0.01267	0.346322	6.84	0.01267	0	16875074	16875074	ZNF611
3.8	0.03	0.19	0.847	0.965468	0.04	0.847	0	16875083	16875083	ZNF600
4.84	0.052	0.44	0.66179	0.910344	0.19	0.66179	0	16875088	16875088	ZNF28
6.39	-0.127	-0.73	0.46747	0.83581	0.54	0.46747	0	16875101	16875101	ZNF468
4.56	0.209	0.98	0.33428	0.763174	0.96	0.33428	0	16875108	16875108	ZNF320
4.84	0.075	0.38	0.70946	0.923703	0.14	0.70946	0	16875114	16875114	ZNF888
3.62	0.024	0.25	0.80563	0.953687	0.06	0.80563	0	16875126	16875126	NA
4.37	-0.111	-0.62	0.53604	0.868564	0.39	0.53604	0	16875140	16875140	ZNF702P
5.68	0.048	0.53	0.60245	0.891019	0.28	0.60245	0	16875145	16875145	ZNF160
4.61	0.192	1.47	0.14929	0.611441	2.17	0.14929	0	16875155	16875155	ZNF415
2.92	0.139	0.87	0.39013	0.796132	0.76	0.39013	0	16875166	16875166	ZNF347
3.33	0.116	1.03	0.30843	0.745452	1.07	0.30843	0	16875176	16875176	ZNF665
2.82	-0.06	-0.64	0.52586	0.864874	0.41	0.52586	0	16875181	16875181	ZNF677
2.51	-0.12	-1.24	0.22344	0.682893	1.53	0.22344	0	16875192	16875192	VN1R4
4.9	0.202	1.64	0.10889	0.558088	2.69	0.10889	0	16875196	16875196	BIRC8
4.33	0.054	0.46	0.64838	0.906499	0.21	0.64838	0	16875200	16875200	LOC284379
5.01	-0.12	-1.06	0.29449	0.73563	1.13	0.29449	0	16875205	16875205	NA
2.2	0.1	0.73	0.46921	0.836889	0.53	0.46921	0	16875207	16875207	NA
5.17	0.244	1.75	0.08801	0.528532	3.06	0.08801	0	16875215	16875215	NA
4.31	0.013	0.11	0.9165	0.98143	0.01	0.9165	0	16875217	16875217	MIR371B
4.03	0.046	0.42	0.67446	0.913746	0.18	0.67446	0	16875219	16875219	NLRP12
3.46	-0.19	-1.9	0.0654	0.492229	3.6	0.0654	0	16875233	16875233	LOC105372457
5.13	0.241	2.52	0.01588	0.359966	6.37	0.01588	0	16875237	16875237	NA
5.08	0.022	0.2	0.84542	0.965213	0.04	0.84542	0	16875240	16875240	NA
3.4	-0.268	-1.95	0.0585	0.479542	3.8	0.0585	0	16875242	16875242	VSTM1
3.99	-0.076	-0.66	0.51012	0.858624	0.44	0.51012	0	16875254	16875254	TARM1
4.1	-0.083	-1.01	0.31824	0.753033	1.02	0.31824	0	16875262	16875262	OSCAR
4.92	-0.137	-1.37	0.17954	0.643182	1.87	0.17954	0	16875274	16875274	TFPT
4.89	0.03	0.32	0.75324	0.93772	0.1	0.75324	0	16875283	16875283	NA
4.54	-0.056	-0.52	0.60432	0.891707	0.27	0.60432	0	16875285	16875285	LOC101928780
4.87	-0.197	-1.68	0.10148	0.547661	2.82	0.10148	0	16875290	16875290	LENG1
4.98	0.045	0.41	0.68604	0.916782	0.17	0.68604	0	16875297	16875297	TMC4
4.25	-0.039	-0.34	0.73734	0.933771	0.11	0.73734	0	16875323	16875323	MBOAT7
2.43	-0.25	-2.19	0.03488	0.42715	4.79	0.03488	0	16875338	16875338	NA
4.8	0.096	1.08	0.28791	0.732174	1.16	0.28791	0	16875340	16875340	NA
3.32	0.107	0.77	0.4478	0.826761	0.59	0.4478	0	16875366	16875366	NA
4.68	0.032	0.28	0.7846	0.946892	0.08	0.7846	0	16875387	16875387	LILRB5
4.34	0.158	1.57	0.12562	0.580345	2.45	0.12562	0	16875414	16875414	LILRB2
4.62	0.048	0.44	0.66126	0.910327	0.2	0.66126	0	16875432	16875432	LILRA3
3.32	0.265	2.27	0.02918	0.407987	5.13	0.02918	0	16875448	16875448	LILRA5
2.38	0.129	0.89	0.37734	0.787949	0.8	0.37734	0	16875461	16875461	NA
4.31	-0.224	-1.88	0.06801	0.494844	3.53	0.06801	0	16875463	16875463	NA
4.5	-0.08	-0.75	0.45679	0.830857	0.57	0.45679	0	16875465	16875465	NA
3.38	0.125	0.9	0.37416	0.786048	0.81	0.37416	0	16875467	16875467	LILRA4
4.26	0.007	0.05	0.95732	0.990227	0	0.95732	0	16875478	16875478	LAIR1
4.8	-0.208	-1.66	0.10443	0.55247	2.77	0.10443	0	16875505	16875505	NA
4.18	0.103	0.84	0.4067	0.806466	0.7	0.4067	0	16875508	16875508	LENG8-AS1
3.82	0.024	0.21	0.83384	0.962107	0.04	0.83384	0	16875514	16875514	LENG9
4.11	0.141	1.43	0.16175	0.626361	2.04	0.16175	0	16875518	16875518	CDC42EP5
3.11	-0.039	-0.29	0.772	0.943276	0.09	0.772	0	16875522	16875522	LOC105372460
4.43	0.072	0.73	0.46882	0.836874	0.54	0.46882	0	16875525	16875525	NA
3.54	-0.083	-0.72	0.47507	0.839967	0.52	0.47507	0	16875530	16875530	NLRP7
4.8	-0.038	-0.48	0.63235	0.900979	0.23	0.63235	0	16875549	16875549	GP6
6.52	0.002	0.01	0.99274	0.998511	0	0.99274	0	16875559	16875559	RDH13
6.76	-0.049	-0.52	0.60387	0.891564	0.27	0.60387	0	16875574	16875574	PPP1R12C
4.43	0.011	0.1	0.91895	0.981672	0.01	0.91895	0	16875599	16875599	TNNT1
2.72	-0.053	-0.57	0.57519	0.882227	0.32	0.57519	0	16875612	16875612	TNNI3
4.71	-0.01	-0.14	0.88643	0.974845	0.02	0.88643	0	16875621	16875621	DNAAF3
4.62	0.064	0.54	0.5951	0.888406	0.29	0.5951	0	16875642	16875642	SYT5
3.43	-0.052	-0.59	0.56182	0.878903	0.34	0.56182	0	16875656	16875656	PTPRH
4.68	0.107	1.04	0.30274	0.741497	1.09	0.30274	0	16875677	16875677	TMEM86B
6.04	-0.174	-2.12	0.04091	0.44075	4.48	0.04091	0	16875683	16875683	PPP6R1
6.02	-0.051	-0.74	0.46643	0.835111	0.54	0.46643	0	16875710	16875710	HSPBP1
5.04	-0.146	-1.49	0.14473	0.604822	2.22	0.14473	0	16875723	16875723	TMEM150B
3.8	-0.136	-1.06	0.29412	0.73541	1.13	0.29412	0	16875734	16875734	COX6B2
4.74	-0.098	-1.07	0.29021	0.733596	1.15	0.29021	0	16875741	16875741	FAM71E2
5.13	0.18	1.86	0.07082	0.501151	3.45	0.07082	0	16875754	16875754	IL11
4.72	-0.256	-2.02	0.05064	0.464494	4.07	0.05064	0	16875760	16875760	TMEM238
5.18	0.093	0.56	0.5819	0.883607	0.31	0.5819	0	16875763	16875763	UBE2S
5.57	-0.009	-0.11	0.91447	0.980714	0.01	0.91447	0	16875769	16875769	SHISA7
5.63	0.019	0.24	0.81352	0.956746	0.06	0.81352	0	16875776	16875776	ISOC2
3.66	-0.184	-1.37	0.17733	0.641735	1.89	0.17733	0	16875785	16875785	NA
4.82	-0.057	-0.51	0.61051	0.89352	0.26	0.61051	0	16875788	16875788	SBK2
5.48	0.066	0.65	0.52047	0.862985	0.42	0.52047	0	16875792	16875792	SBK3
5.3	-0.095	-1.05	0.30165	0.740969	1.1	0.30165	0	16875796	16875796	ZNF579
3.92	-0.088	-0.88	0.38181	0.790738	0.78	0.38181	0	16875799	16875799	FIZ1
5.64	-0.032	-0.35	0.72893	0.931339	0.12	0.72893	0	16875804	16875804	ZNF784
2.8	-0.13	-1.21	0.23516	0.693592	1.45	0.23516	0	16875808	16875808	NLRP9
2.19	0.04	0.44	0.66056	0.910173	0.2	0.66056	0	16875821	16875821	NLRP11
3	0.048	0.55	0.58253	0.883756	0.31	0.58253	0	16875836	16875836	NLRP13
5.04	0.092	1.07	0.29337	0.735229	1.14	0.29337	0	16875848	16875848	ZNF787
4.94	0.086	0.7	0.49096	0.848315	0.48	0.49096	0	16875853	16875853	NA
3.06	0.019	0.18	0.85511	0.967521	0.03	0.85511	0	16875856	16875856	ZSCAN5B
3.3	-0.139	-1.53	0.13357	0.591224	2.35	0.13357	0	16875862	16875862	ZSCAN5A
2.73	-0.199	-1.5	0.14311	0.602646	2.24	0.14311	0	16875873	16875873	ZNF582
4.17	-0.133	-1.48	0.14662	0.607407	2.2	0.14662	0	16875879	16875879	NA
3.42	-0.131	-1.18	0.24415	0.701659	1.4	0.24415	0	16875881	16875881	ZNF667
4.11	0.134	1.03	0.3097	0.746334	1.06	0.3097	0	16875901	16875901	NA
4.6	-0.097	-1.09	0.28363	0.729952	1.18	0.28363	0	16875904	16875904	ZNF835
5.84	0.211	1.29	0.20383	0.66578	1.67	0.20383	0	16875909	16875909	NA
2.31	0.015	0.14	0.89067	0.975405	0.02	0.89067	0	16875934	16875934	ZIM3
3.73	-0.114	-0.83	0.40893	0.808302	0.7	0.40893	0	16875941	16875941	DUXA
4.8	0.149	1	0.32261	0.756245	1	0.32261	0	16875949	16875949	NA
1.83	0.031	0.32	0.7532	0.93772	0.1	0.7532	0	16875952	16875952	VN1R1
3.95	0	0	0.99839	0.999534	0	0.99839	0	16875955	16875955	ZNF772
6.2	0.094	0.56	0.5801	0.883482	0.31	0.5801	0	16875968	16875968	NA
3.49	-0.156	-1.36	0.18143	0.644834	1.85	0.18143	0	16875970	16875970	ZNF550
3.65	0.001	0.02	0.98749	0.997337	0	0.98749	0	16875979	16875979	ZNF416
3.86	-0.169	-1.98	0.05503	0.471786	3.92	0.05503	0	16875991	16875991	NA
2.89	-0.016	-0.13	0.89882	0.977367	0.02	0.89882	0	16875993	16875993	ZNF551
2.72	0.04	0.25	0.80384	0.952778	0.06	0.80384	0	16875997	16875997	ZNF154
3.24	-0.089	-0.66	0.5145	0.860622	0.43	0.5145	0	16876009	16876009	ZNF671
2.58	0.251	2.06	0.04578	0.453628	4.26	0.04578	0	16876017	16876017	NA
2.53	-0.053	-0.54	0.58938	0.886344	0.3	0.58938	0	16876019	16876019	ZNF552
2.62	-0.207	-1.1	0.2788	0.726251	1.21	0.2788	0	16876024	16876024	FKBP1AP1
4.72	-0.004	-0.04	0.9691	0.992756	0	0.9691	0	16876026	16876026	ZNF814
2.91	0.05	0.54	0.59209	0.887189	0.29	0.59209	0	16876040	16876040	NA
4.6	-0.156	-1.45	0.15436	0.618329	2.11	0.15436	0	16876043	16876043	ZNF417
3.8	-0.025	-0.18	0.86175	0.969203	0.03	0.86175	0	16876050	16876050	ZNF418
4.25	0.01	0.08	0.93699	0.985349	0.01	0.93699	0	16876060	16876060	ZNF256
3.86	-0.097	-0.75	0.46015	0.831991	0.56	0.46015	0	16876065	16876065	C19orf18
5.13	0.079	0.93	0.35766	0.777234	0.87	0.35766	0	16876074	16876074	ZNF606
5.2	0.011	0.14	0.89242	0.975838	0.02	0.89242	0	16876090	16876090	ZSCAN18
4.75	0.126	1.1	0.27919	0.726648	1.2	0.27919	0	16876103	16876103	ZNF329
3.41	0.035	0.44	0.66478	0.911051	0.19	0.66478	0	16876111	16876111	LOC105372482
4.65	-0.221	-1.87	0.06856	0.495641	3.51	0.06856	0	16876116	16876116	A1BG
4.86	0.009	0.09	0.93182	0.984286	0.01	0.93182	0	16876126	16876126	ZNF497
6.06	-0.06	-0.61	0.54597	0.87218	0.37	0.54597	0	16876132	16876132	ZNF837
4	-0.197	-1.96	0.05674	0.475653	3.86	0.05674	0	16876139	16876139	LOC100506634
3.11	0.292	2.16	0.03707	0.431943	4.67	0.03707	0	16876147	16876147	ZNF132
5.2	-0.079	-0.74	0.46324	0.833411	0.55	0.46324	0	16876164	16876164	SLC27A5
4.15	-0.038	-0.43	0.66621	0.911551	0.19	0.66621	0	16876177	16876177	ZBTB45
5.18	0.034	0.3	0.76729	0.941791	0.09	0.76729	0	16876182	16876182	CHMP2A
5.07	-0.125	-1.11	0.27437	0.722434	1.23	0.27437	0	16876191	16876191	UBE2M
5.34	-0.26	-1.94	0.05961	0.481563	3.77	0.05961	0	16876200	16876200	MZF1
4.63	0.031	0.3	0.76221	0.940395	0.09	0.76221	0	16876210	16876210	NA
3.55	0.192	1.21	0.23329	0.692279	1.47	0.23329	0	16876242	16876242	KIR2DL2
3.64	-0.184	-1.57	0.12354	0.578156	2.48	0.12354	0	16876251	16876251	1060P11.3
2.19	-0.152	-1.18	0.24474	0.70217	1.4	0.24474	0	16876260	16876260	NA
4.98	0.117	1.09	0.28151	0.727842	1.19	0.28151	0	16876269	16876269	NA
4.31	-0.131	-0.96	0.34128	0.76745	0.93	0.34128	0	16876278	16876278	NA
4.5	0.189	1.07	0.29309	0.735189	1.14	0.29309	0	16876286	16876286	KIR2DS2
4.61	0.064	0.42	0.67618	0.914448	0.18	0.67618	0	16876297	16876297	KIR3DL2
6.45	-0.105	-0.88	0.38191	0.790738	0.78	0.38191	0	16876303	16876303	PNRC2
5.99	-0.282	-2.71	0.01003	0.331587	7.34	0.01003	0	16876310	16876310	SRSF10
5.97	0.118	0.81	0.42533	0.8171	0.65	0.42533	0	16876324	16876324	NA
1.84	0.037	0.26	0.7942	0.949832	0.07	0.7942	0	16876332	16876332	NA
4.31	0.687	2.23	0.03158	0.417294	4.98	0.03158	0	16876334	16876334	LOC105371312
3.81	0.121	0.9	0.37171	0.784397	0.82	0.37171	0	16876337	16876337	NA
2.14	0.024	0.13	0.89804	0.97721	0.02	0.89804	0	16876428	16876428	LOC101927468
5.27	0.635	2.53	0.01576	0.358694	6.39	0.01576	0	16876431	16876431	NA
4.55	-0.155	-1.54	0.13141	0.588204	2.38	0.13141	0	16876433	16876433	NA
5.18	0.215	2.63	0.01219	0.34413	6.92	0.01219	0	16876440	16876440	ACP1
4.26	0.253	2.59	0.01358	0.349729	6.7	0.01358	0	16876458	16876458	LOC101927262
3.82	-0.194	-1.75	0.08729	0.527299	3.08	0.08729	0	16876464	16876464	LINC01865
3.08	-0.108	-0.85	0.40237	0.804235	0.72	0.40237	0	16876470	16876470	NA
3.7	0.029	0.31	0.75899	0.940154	0.1	0.75899	0	16876477	16876477	NA
4.39	-0.121	-1.49	0.14567	0.606722	2.21	0.14567	0	16876480	16876480	LOC100996637
3.38	0.086	0.82	0.41572	0.811189	0.68	0.41572	0	16876484	16876484	LINC01875
4.07	-0.07	-0.72	0.47878	0.841213	0.51	0.47878	0	16876487	16876487	NA
5.39	-0.001	-0.01	0.99552	0.998872	0	0.99552	0	16876497	16876497	NA
4.39	-0.129	-1.2	0.23857	0.696972	1.43	0.23857	0	16876507	16876507	LOC105373354
4.81	-0.066	-0.63	0.5331	0.867681	0.4	0.5331	0	16876514	16876514	LOC105373480
3.51	-0.002	-0.02	0.98691	0.997224	0	0.98691	0	16876517	16876517	NA
2.6	0.034	0.24	0.81044	0.955597	0.06	0.81044	0	16876520	16876520	SNTG2
3.81	0.018	0.13	0.89429	0.976101	0.02	0.89429	0	16876549	16876549	TPO
3.43	0.075	0.66	0.51234	0.859796	0.44	0.51234	0	16876578	16876578	NA
4.69	-0.077	-0.75	0.45769	0.831257	0.56	0.45769	0	16876583	16876583	NA
3.64	-0.118	-1.26	0.21418	0.676839	1.6	0.21418	0	16876590	16876590	NA
3.42	-0.185	-1.81	0.07823	0.514675	3.27	0.07823	0	16876594	16876594	NA
4.72	-0.001	-0.01	0.99018	0.99797	0	0.99018	0	16876597	16876597	MYT1L-AS1
2.28	-0.01	-0.06	0.94937	0.987854	0	0.94937	0	16876601	16876601	NA
3.18	-0.072	-0.84	0.40619	0.80642	0.71	0.40619	0	16876605	16876605	NA
5.1	-0.05	-0.56	0.57829	0.882865	0.31	0.57829	0	16876609	16876609	TRAPPC12
3.12	-0.046	-0.42	0.67437	0.913746	0.18	0.67437	0	16876645	16876645	NA
3.94	0.066	0.76	0.45108	0.828503	0.58	0.45108	0	16876648	16876648	RNASEH1-AS1
3.55	-0.019	-0.17	0.8677	0.971099	0.03	0.8677	0	16876655	16876655	RPS7
5.55	-0.134	-0.72	0.4759	0.840663	0.52	0.4759	0	16876656	16876656	NA
3.68	-0.579	-1.92	0.06258	0.487419	3.68	0.06258	0	16876657	16876657	NA
5.03	-0.148	-0.69	0.49571	0.851505	0.47	0.49571	0	16876658	16876658	NA
2.29	0.215	0.97	0.3395	0.766851	0.94	0.3395	0	16876661	16876661	NA
10.02	0.317	1.95	0.0584	0.479388	3.81	0.0584	0	16876662	16876662	NA
3.72	-0.198	-0.72	0.47582	0.840663	0.52	0.47582	0	16876663	16876663	NA
3.04	0.181	0.8	0.4309	0.82001	0.63	0.4309	0	16876665	16876665	NA
3.51	0.618	2.06	0.04626	0.454534	4.24	0.04626	0	16876667	16876667	NA
3.74	0.113	0.33	0.74056	0.934789	0.11	0.74056	0	16876668	16876668	NA
4.57	0.012	0.11	0.91672	0.98143	0.01	0.91672	0	16876670	16876670	COLEC11
3.58	0.047	0.55	0.5867	0.885113	0.3	0.5867	0	16876686	16876686	ALLC
2.55	-0.203	-1.88	0.06788	0.494844	3.53	0.06788	0	16876703	16876703	DCDC2C
3.55	0.131	1.29	0.20603	0.668655	1.65	0.20603	0	16876721	16876721	DCDC2C
4.76	0.529	1.96	0.05774	0.476819	3.83	0.05774	0	16876724	16876724	NA
5.54	0.781	2.41	0.02109	0.384014	5.79	0.02109	0	16876726	16876726	NA
1.88	-0.12	-1.34	0.18815	0.651446	1.8	0.18815	0	16876728	16876728	NA
3.62	-0.028	-0.25	0.80401	0.95284	0.06	0.80401	0	16876731	16876731	SOX11
3.4	-0.079	-0.79	0.43369	0.821308	0.63	0.43369	0	16876742	16876742	LINC01105
2.14	-0.153	-1.38	0.17521	0.640474	1.91	0.17521	0	16876753	16876753	LOC400940
3.7	0.173	1.45	0.15625	0.620178	2.09	0.15625	0	16876764	16876764	RSAD2
3.88	-0.04	-0.36	0.72435	0.929471	0.13	0.72435	0	16876777	16876777	RNF144A
2.71	0.021	0.21	0.83675	0.963158	0.04	0.83675	0	16876794	16876794	NA
3.09	-0.009	-0.12	0.90304	0.978362	0.02	0.90304	0	16876797	16876797	LOC100506274
3.87	0.009	0.08	0.93503	0.984854	0.01	0.93503	0	16876812	16876812	LINC01871
2.78	-0.055	-0.43	0.67073	0.912708	0.18	0.67073	0	16876816	16876816	NA
2.46	-0.032	-0.34	0.7327	0.93234	0.12	0.7327	0	16876819	16876819	NA
4.3	0.069	0.65	0.52053	0.862985	0.42	0.52053	0	16876822	16876822	NA
2.19	0.21	0.74	0.46394	0.833661	0.55	0.46394	0	16876831	16876831	NA
2.04	-0.098	-1.12	0.26949	0.718149	1.26	0.26949	0	16876833	16876833	NA
4.4	0.102	0.84	0.40373	0.804717	0.71	0.40373	0	16876836	16876836	LOC105373414
3.68	0.064	0.52	0.60315	0.891341	0.27	0.60315	0	16876842	16876842	LOC105373416
4.64	-0.099	-1.04	0.30462	0.742946	1.08	0.30462	0	16876845	16876845	NA
4.81	0.301	1.43	0.16065	0.625048	2.05	0.16065	0	16876849	16876849	ASAP2
4.37	0.051	0.36	0.71755	0.926739	0.13	0.71755	0	16876881	16876881	CPSF3
4.21	0.141	1.18	0.24513	0.702271	1.39	0.24513	0	16876907	16876907	IAH1
2.29	0.03	0.21	0.8335	0.962049	0.04	0.8335	0	16876929	16876929	NA
2.64	0.185	1.96	0.05788	0.477049	3.82	0.05788	0	16876933	16876933	LOC101929643
3.13	-0.031	-0.39	0.70142	0.921435	0.15	0.70142	0	16876941	16876941	LOC105373418
