A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
5.2	-0.02	-0.76	0.44897	0.707549	0.58	0.44897	0	27828	ILMN_1810020	OR10G4
5.87	0.227	1.11	0.2714	0.552112	1.24	0.2714	0	27829	ILMN_1810025	SLC39A2
6.98	-0.087	-0.84	0.40263	0.672587	0.71	0.40263	0	27830	ILMN_1810037	RUSC2
5.75	-0.044	-0.65	0.51609	0.753399	0.43	0.51609	0	27831	ILMN_1810045	NALP1
5.62	0.018	0.52	0.60556	0.813123	0.27	0.60556	0	27832	ILMN_1810051	EPB41L4B
5.52	0.057	1.44	0.15774	0.413439	2.06	0.15774	0	27833	ILMN_1810053	SLC16A7
9	1.022	1.84	0.07224	0.27341	3.38	0.07224	0	27834	ILMN_1810054	CNN1
9.63	0.09	0.78	0.44063	0.701976	0.6	0.44063	0	27835	ILMN_1810055	C16orf9
6.81	0.207	2.5	0.01582	0.117307	6.26	0.01582	0	27836	ILMN_1810058	RABL2B
5.36	0.01	0.29	0.77082	0.902535	0.09	0.77082	0	27837	ILMN_1810066	LOC650140
7.06	0.214	1.57	0.12345	0.36205	2.46	0.12345	0	27838	ILMN_1810069	CCNYL1
5.78	0.133	3.18	0.00261	0.042728	10.09	0.00261	1	27839	ILMN_1810082	LOC642548
7.05	-0.205	-3.06	0.0036	0.051532	9.38	0.0036	0	27840	ILMN_1810085	ABCF3
5.44	-0.012	-0.45	0.65709	0.841935	0.2	0.65709	0	27841	ILMN_1810092	FLJ42486
5.91	0.326	1.7	0.09655	0.317791	2.87	0.09655	0	27842	ILMN_1810093	TSPAN2
10.04	-0.139	-0.99	0.3258	0.606279	0.99	0.3258	0	27843	ILMN_1810100	PBX3
5.57	0.039	1.37	0.17676	0.439572	1.88	0.17676	0	27844	ILMN_1810104	LOC653885
5.75	-0.04	-1.26	0.21541	0.488806	1.58	0.21541	0	27845	ILMN_1810107	C17orf74
5.73	-0.024	-0.4	0.68877	0.860277	0.16	0.68877	0	27846	ILMN_1810115	KCTD2
7.86	0.07	0.56	0.5813	0.797529	0.31	0.5813	0	27847	ILMN_1810116	INPP5B
5.93	0.011	0.33	0.74079	0.887962	0.11	0.74079	0	27848	ILMN_1810120	SYT7
7.23	0.198	2.4	0.02043	0.136178	5.75	0.02043	0	27849	ILMN_1810127	LOC285989
5.81	0.078	2.15	0.03661	0.189076	4.62	0.03661	0	27850	ILMN_1810131	FLJ25477
8.07	-0.157	-2.03	0.04835	0.219307	4.11	0.04835	0	27851	ILMN_1810147	ZNF524
9.36	-0.297	-0.42	0.67629	0.853341	0.18	0.67629	0	27852	ILMN_1810159	FLJ90650
5.39	-0.019	-0.72	0.47691	0.727201	0.51	0.47691	0	27853	ILMN_1810166	SERPINA2
6.43	-0.088	-0.47	0.63888	0.832708	0.22	0.63888	0	27854	ILMN_1810172	SFRP4
9.44	-0.063	-1.71	0.09376	0.312723	2.92	0.09376	0	27855	ILMN_1810176	MAP3K7
6.39	0.336	4.59	3e-05	0.003125	21.06	3e-05	1	27856	ILMN_1810181	PCGF6
5.31	0.024	0.88	0.383	0.656124	0.78	0.383	0	27857	ILMN_1810185	LOC150356
8.9	-0.27	-2.13	0.03875	0.194794	4.52	0.03875	0	27858	ILMN_1810191	PLA2G4C
6.45	0.462	2.58	0.01292	0.104129	6.67	0.01292	0	27859	ILMN_1810199	ASRGL1
5.68	-0.069	-1.44	0.15651	0.41184	2.07	0.15651	0	27860	ILMN_1810200	ARPC2
5.66	-0.076	-2.7	0.00944	0.087381	7.32	0.00944	0	27861	ILMN_1810205	LOC651558
5.32	0.045	1.85	0.06987	0.268673	3.44	0.06987	0	27862	ILMN_1810210	DACH2
13.07	-0.092	-1.29	0.20366	0.474913	1.66	0.20366	0	27863	ILMN_1810214	JUND
8.22	-0.004	-0.04	0.96829	0.988694	0	0.96829	0	27864	ILMN_1810225	KIAA1530
5.39	0.081	3.22	0.00232	0.039857	10.36	0.00232	1	27865	ILMN_1810227	TUB
7.89	-0.003	-0.04	0.97016	0.989177	0	0.97016	0	27866	ILMN_1810228	TTF2
7.12	0.001	0.02	0.98466	0.994766	0	0.98466	0	27867	ILMN_1810229	ARID4A
6.08	0.372	2.74	0.00873	0.08375	7.48	0.00873	0	27868	ILMN_1810233	UGT2B11
6.77	-0.117	-2.02	0.04944	0.221838	4.06	0.04944	0	27869	ILMN_1810235	ATP6V1E2
5.61	0.02	0.65	0.51578	0.753287	0.43	0.51578	0	27871	ILMN_1810252	LOC440706
6.13	-0.052	-0.38	0.70894	0.870616	0.14	0.70894	0	27872	ILMN_1810254	LOC654123
5.51	0.208	2.28	0.02689	0.159146	5.21	0.02689	0	27873	ILMN_1810264	MRC1
6.15	-0.084	-1.53	0.13386	0.377885	2.33	0.13386	0	27874	ILMN_1810267	DNHD1
7.7	0.141	1.02	0.31184	0.592573	1.04	0.31184	0	27875	ILMN_1810274	HOXB2
9.68	-0.277	-1.39	0.17034	0.431343	1.94	0.17034	0	27876	ILMN_1810275	SLC7A7
5.29	0.011	0.49	0.62734	0.826042	0.24	0.62734	0	27877	ILMN_1810283	FGF12
11.49	0.008	0.11	0.91073	0.965332	0.01	0.91073	0	27878	ILMN_1810289	FER1L3
5.32	-0.019	-1.03	0.30614	0.587269	1.07	0.30614	0	27880	ILMN_1810319	TTTY7
5.37	-0.131	-4.71	2e-05	0.002459	22.22	2e-05	-1	27881	ILMN_1810321	LELP1
6.92	0.012	0.11	0.91414	0.966934	0.01	0.91414	0	27882	ILMN_1810324	SGCB
9.9	-0.004	-0.06	0.95535	0.983839	0	0.95535	0	27883	ILMN_1810327	HNRPUL2
5.47	-0.109	-4.58	3e-05	0.003159	21.01	3e-05	-1	27884	ILMN_1810330	LOC440131
10.4	0.034	0.45	0.65313	0.839933	0.2	0.65313	0	27885	ILMN_1810334	COMMD7
5.16	0.047	2.17	0.03465	0.183107	4.73	0.03465	0	27886	ILMN_1810335	DGKB
5.33	0.135	4.73	2e-05	0.002412	22.33	2e-05	1	27887	ILMN_1810345	LOC402282
5.36	0.026	0.83	0.40892	0.677668	0.69	0.40892	0	27888	ILMN_1810346	SLC4A3
5.37	0.014	0.32	0.74994	0.89319	0.1	0.74994	0	27889	ILMN_1810374	TMEM156
5.24	-0.018	-0.6	0.55292	0.778797	0.36	0.55292	0	27890	ILMN_1810376	LOC399947
5.32	0.009	0.35	0.72912	0.881887	0.12	0.72912	0	27891	ILMN_1810385	ATR
6.78	0.09	1.73	0.08995	0.306071	3	0.08995	0	27892	ILMN_1810387	PLAA
6.63	0.104	1.46	0.15022	0.402577	2.14	0.15022	0	27893	ILMN_1810392	ZNHIT2
5.4	0.059	1.96	0.0562	0.237301	3.83	0.0562	0	27894	ILMN_1810400	IDH3B
5.86	0.209	2.26	0.02875	0.164875	5.09	0.02875	0	27895	ILMN_1810418	LBR
8.95	-0.259	-0.98	0.33193	0.611769	0.96	0.33193	0	27896	ILMN_1810420	DYSF
8.86	0.146	2.18	0.03436	0.182059	4.75	0.03436	0	27897	ILMN_1810423	RPP40
5.43	-0.049	-1.43	0.15877	0.415022	2.05	0.15877	0	27898	ILMN_1810424	HRH4
8.4	0.332	1.72	0.09214	0.309987	2.95	0.09214	0	27899	ILMN_1810431	LOC642299
7.95	-0.127	-1.07	0.29121	0.572445	1.14	0.29121	0	27900	ILMN_1810433	LOC652545
7.63	-0.03	-0.47	0.6378	0.832373	0.22	0.6378	0	27901	ILMN_1810436	RBJ
6.51	0.023	0.28	0.78201	0.907773	0.08	0.78201	0	27902	ILMN_1810441	TRIM3
5.27	0.048	1.71	0.09408	0.313191	2.92	0.09408	0	27903	ILMN_1810457	LOC642821
5.03	-0.027	-0.91	0.3694	0.644231	0.82	0.3694	0	27904	ILMN_1810462	C10orf115
11.16	-0.061	-0.85	0.39765	0.668981	0.73	0.39765	0	27905	ILMN_1810467	PPP2R1A
10.78	-0.115	-2.55	0.01403	0.109007	6.5	0.01403	0	27906	ILMN_1810474	UBE2I
9.23	-0.089	-0.7	0.48933	0.735586	0.49	0.48933	0	27907	ILMN_1810486	RAB34
8.17	-0.117	-1.71	0.09367	0.312594	2.93	0.09367	0	27908	ILMN_1810488	NFYC
9.02	0.037	0.5	0.62005	0.821835	0.25	0.62005	0	27909	ILMN_1810514	KIAA0446
5.36	0.029	1.36	0.17916	0.442658	1.86	0.17916	0	27910	ILMN_1810528	LOC652213
7.7	-0.13	-1.97	0.05468	0.23375	3.88	0.05468	0	27911	ILMN_1810531	DRG2
5.44	-0.033	-1.03	0.30834	0.589168	1.06	0.30834	0	27912	ILMN_1810532	CAV3
5.96	-0.006	-0.1	0.91929	0.969489	0.01	0.91929	0	27913	ILMN_1810533	SLC6A15
6.63	-0.182	-1.2	0.23781	0.514288	1.43	0.23781	0	27914	ILMN_1810540	SDK1
5.17	-0.031	-1.03	0.30975	0.590652	1.05	0.30975	0	27915	ILMN_1810550	BAIAP3
5.44	-0.026	-0.93	0.35902	0.635279	0.86	0.35902	0	27916	ILMN_1810554	PDPK1
12.12	-0.092	-0.85	0.4014	0.671692	0.72	0.4014	0	27917	ILMN_1810559	RHOQ
9.2	-0.067	-0.35	0.73015	0.882447	0.12	0.73015	0	27918	ILMN_1810560	P8
5.29	-0.055	-2.69	0.00971	0.088458	7.26	0.00971	0	27919	ILMN_1810567	LOC642558
11.98	0.136	1.52	0.13498	0.379332	2.31	0.13498	0	27920	ILMN_1810577	RPS4X
5.17	0.015	0.67	0.50687	0.74753	0.45	0.50687	0	27921	ILMN_1810582	LOC641951
9.39	0.212	1.41	0.16367	0.422198	2	0.16367	0	27922	ILMN_1810584	IL1R1
5.18	-0.027	-1.14	0.2602	0.539771	1.3	0.2602	0	27923	ILMN_1810590	TCEB3C
5.79	0.05	1.46	0.15042	0.402939	2.14	0.15042	0	27924	ILMN_1810591	FLJ32312
5.58	-0.059	-2.06	0.04535	0.211835	4.22	0.04535	0	27926	ILMN_1810595	PLA2G4E
6.72	0.203	1.13	0.26345	0.543393	1.28	0.26345	0	27927	ILMN_1810604	ELMOD1
6.7	0.113	1.9	0.06294	0.253341	3.63	0.06294	0	27928	ILMN_1810608	PNPT1
11.74	0.077	0.3	0.76615	0.900585	0.09	0.76615	0	27929	ILMN_1810628	KIAA0367
5.24	-0.001	-0.03	0.97355	0.990372	0	0.97355	0	27930	ILMN_1810639	REXO1L1
5.45	0.091	3.35	0.00157	0.032006	11.25	0.00157	1	27931	ILMN_1810651	F9
6.37	0.047	0.56	0.57696	0.794636	0.32	0.57696	0	27932	ILMN_1810652	LMBRD2
5.36	0.025	0.9	0.37082	0.6455	0.82	0.37082	0	27933	ILMN_1810657	STXBP1
5.4	-0.031	-1.36	0.17999	0.443806	1.85	0.17999	0	27934	ILMN_1810678	LOC642819
7.73	-0.088	-1.36	0.18156	0.445829	1.84	0.18156	0	27935	ILMN_1810680	BOLA2
5.44	-0.009	-0.36	0.71751	0.875587	0.13	0.71751	0	27936	ILMN_1810684	TINAG
5.32	0.059	2.01	0.05019	0.223537	4.04	0.05019	0	27937	ILMN_1810687	FCGR2A
5.34	-0.017	-0.58	0.56411	0.786579	0.34	0.56411	0	27938	ILMN_1810689	POTE2
6.45	-0.032	-0.64	0.52495	0.760136	0.41	0.52495	0	27939	ILMN_1810691	ADCY2
5.3	-0.02	-0.78	0.44182	0.702852	0.6	0.44182	0	27940	ILMN_1810696	LOC643965
7.52	0.007	0.09	0.93164	0.974137	0.01	0.93164	0	27941	ILMN_1810712	ARHGEF12
5.29	-0.08	-3.4	0.00137	0.029472	11.55	0.00137	-1	27942	ILMN_1810716	GFRA3
7.57	0.098	0.97	0.33495	0.614392	0.95	0.33495	0	27943	ILMN_1810719	DCUN1D1
9.14	-0.418	-1.65	0.10638	0.334459	2.71	0.10638	0	27944	ILMN_1810725	C1orf24
5.74	-0.124	-2.56	0.01366	0.107314	6.56	0.01366	0	27945	ILMN_1810727	LOC283130
9.91	0.079	0.78	0.43757	0.699434	0.61	0.43757	0	27946	ILMN_1810729	UBL3
5.52	-0.078	-3.16	0.00274	0.04409	9.98	0.00274	-1	27947	ILMN_1810738	YIPF5
6.32	0.532	2.61	0.01203	0.099806	6.82	0.01203	0	27948	ILMN_1810752	C4BPA
10.41	0.113	1.9	0.06371	0.255227	3.6	0.06371	0	27949	ILMN_1810759	C2orf25
5.35	0.064	2.78	0.00779	0.078845	7.72	0.00779	0	27950	ILMN_1810762	RNU42B
5.37	-0.032	-1.16	0.25323	0.531931	1.34	0.25323	0	27951	ILMN_1810780	LOC642149
10.25	-0.164	-1.37	0.17642	0.439227	1.88	0.17642	0	27952	ILMN_1810782	SH3KBP1
8.38	-0.05	-0.4	0.68961	0.860548	0.16	0.68961	0	27953	ILMN_1810785	RNF11
7.4	-0.02	-0.14	0.88743	0.955465	0.02	0.88743	0	27954	ILMN_1810797	WASF3
5.45	0.023	0.82	0.41514	0.682616	0.68	0.41514	0	27955	ILMN_1810803	LOC441782
7.55	-0.076	-1.42	0.16088	0.418113	2.03	0.16088	0	27956	ILMN_1810805	KIAA1414
14.17	0.055	1.95	0.05743	0.240119	3.79	0.05743	0	27957	ILMN_1810810	EEF1A1
7.06	-0.008	-0.18	0.8559	0.941575	0.03	0.8559	0	27958	ILMN_1810826	MAK10
5.89	0.027	0.48	0.63394	0.830166	0.23	0.63394	0	27959	ILMN_1810832	ZNF343
6.29	-0.007	-0.12	0.90306	0.962162	0.01	0.90306	0	27960	ILMN_1810834	MSH5
5.51	-0.071	-0.62	0.5362	0.767672	0.39	0.5362	0	27961	ILMN_1810835	SPRR3
8.44	-0.034	-0.18	0.85852	0.942707	0.03	0.85852	0	27962	ILMN_1810836	PDE5A
9.18	0.199	1.92	0.0606	0.247644	3.69	0.0606	0	27963	ILMN_1810838	MTDH
8.16	0.383	1.3	0.20143	0.471672	1.68	0.20143	0	27964	ILMN_1810844	RARRES2
5.47	-0.004	-0.16	0.87066	0.948389	0.03	0.87066	0	27965	ILMN_1810848	VTI1A
12.47	0.199	2.17	0.03494	0.183889	4.71	0.03494	0	27966	ILMN_1810852	LAMC1
5.78	-0.082	-1.63	0.1094	0.339286	2.66	0.1094	0	27967	ILMN_1810855	LOC390637
5.77	-0.034	-0.45	0.65147	0.839023	0.21	0.65147	0	27968	ILMN_1810856	HDAC5
5.57	-0.036	-0.97	0.33757	0.616825	0.94	0.33757	0	27969	ILMN_1810857	S100A5
8.22	0.336	2.37	0.022	0.142015	5.61	0.022	0	27970	ILMN_1810864	PMP22
5.26	0.065	2.64	0.01125	0.096201	6.96	0.01125	0	27971	ILMN_1810866	MRPS12
7.45	0.055	0.44	0.65935	0.843351	0.2	0.65935	0	27972	ILMN_1810875	SYNGR1
5.43	-0.078	-2.48	0.01681	0.121618	6.14	0.01681	0	27973	ILMN_1810880	LOC650428
5.35	-0.024	-0.66	0.51523	0.75302	0.43	0.51523	0	27974	ILMN_1810881	ASB16
6.87	-0.024	-0.28	0.77973	0.906811	0.08	0.77973	0	27975	ILMN_1810891	ZNF629
5.29	0	-0.02	0.98497	0.994804	0	0.98497	0	27976	ILMN_1810899	LOC647269
5.17	-0.004	-0.16	0.87162	0.948949	0.03	0.87162	0	27977	ILMN_1810900	LOC642497
6.63	-0.06	-1.31	0.19813	0.46738	1.7	0.19813	0	27978	ILMN_1810901	RNASEH2A
9.39	0.437	1.9	0.06302	0.25358	3.62	0.06302	0	27979	ILMN_1810910	CFH
6.45	-0.041	-0.41	0.68487	0.858195	0.17	0.68487	0	27980	ILMN_1810915	FAAH
8.57	-0.089	-1.61	0.11354	0.34648	2.6	0.11354	0	27981	ILMN_1810922	PCNT2
5.5	0	0.02	0.98609	0.995068	0	0.98609	0	27982	ILMN_1810930	MGC45491
5.6	0.024	0.85	0.39923	0.670117	0.72	0.39923	0	27983	ILMN_1810937	MPZ
8.06	0.012	0.1	0.92453	0.971609	0.01	0.92453	0	27984	ILMN_1810941	COMT
7.76	0.206	0.51	0.61408	0.818205	0.26	0.61408	0	27985	ILMN_1810942	CYP3A5
5.43	-0.004	-0.16	0.87302	0.949534	0.03	0.87302	0	27986	ILMN_1810945	LOC651270
6.69	-0.069	-0.81	0.4232	0.688806	0.65	0.4232	0	27987	ILMN_1810953	LOC653496
5.2	0.024	1.15	0.25424	0.532884	1.33	0.25424	0	27988	ILMN_1810956	LOC650175
7.64	0.427	2.88	0.00592	0.067893	8.3	0.00592	0	27989	ILMN_1810962	PTPRK
9.92	0.238	4.97	1e-05	0.001488	24.71	1e-05	1	27990	ILMN_1810977	CDV3
5.61	-0.034	-0.7	0.48967	0.735899	0.48	0.48967	0	27991	ILMN_1810978	SBEM
6.78	0.006	0.08	0.93436	0.975445	0.01	0.93436	0	27992	ILMN_1810992	CAD
6.32	-0.115	-0.87	0.38745	0.660321	0.76	0.38745	0	27993	ILMN_1810996	COL24A1
5.23	0.06	2.05	0.04548	0.212211	4.22	0.04548	0	27994	ILMN_1811006	E2F8
7.39	0.371	2.22	0.03117	0.172605	4.93	0.03117	0	27995	ILMN_1811014	PGR
5.29	0.037	1.54	0.13095	0.373761	2.36	0.13095	0	27996	ILMN_1811022	HMX1
8.18	-0.021	-0.27	0.78846	0.91075	0.07	0.78846	0	27997	ILMN_1811029	TLK1
5.29	-0.001	-0.03	0.97476	0.990926	0	0.97476	0	27998	ILMN_1811030	KIAA1922
5.18	0.005	0.24	0.80932	0.921601	0.06	0.80932	0	27999	ILMN_1811034	LOC649593
5.17	-0.073	-2.45	0.01818	0.127633	5.98	0.01818	0	28000	ILMN_1811039	GPR151
5.93	0.091	1.68	0.10002	0.324245	2.81	0.10002	0	28001	ILMN_1811048	GPR107
5.6	-0.099	-1.82	0.0749	0.277998	3.32	0.0749	0	28002	ILMN_1811049	POU2AF1
6.96	0.089	1.98	0.05297	0.22999	3.94	0.05297	0	28003	ILMN_1811050	KIAA1212
11.76	-0.135	-2.19	0.0336	0.179818	4.79	0.0336	0	28004	ILMN_1811063	LOC649447
5.61	0.049	1.82	0.07574	0.279798	3.3	0.07574	0	28005	ILMN_1811064	MTMR10
5.24	0.074	2.4	0.02017	0.135064	5.78	0.02017	0	28007	ILMN_1811072	KCNAB1
5.21	0.023	0.91	0.36728	0.642191	0.83	0.36728	0	28008	ILMN_1811082	C11orf1
5.14	-0.079	-3.29	0.0019	0.0356	10.8	0.0019	-1	28009	ILMN_1811098	ZNF645
8.26	0.009	0.12	0.90171	0.961288	0.02	0.90171	0	28010	ILMN_1811102	LRSAM1
5.95	0.026	0.28	0.78008	0.90687	0.08	0.78008	0	28011	ILMN_1811103	PCDHGB5
10.35	-0.066	-1.01	0.31891	0.599639	1.01	0.31891	0	28012	ILMN_1811104	C3orf9
6.36	-0.095	-0.98	0.33337	0.612858	0.96	0.33337	0	28013	ILMN_1811110	TDRD9
5.77	-0.365	-3.49	0.00105	0.025103	12.18	0.00105	-1	28014	ILMN_1811114	SDS
6.53	0.474	4.18	0.00012	0.007042	17.47	0.00012	1	28015	ILMN_1811117	LOC400986
7.4	0.293	3.25	0.00214	0.038168	10.54	0.00214	1	28016	ILMN_1811121	CXorf39
6.01	-0.035	-0.41	0.68653	0.85917	0.16	0.68653	0	28017	ILMN_1811133	LOC645464
6.51	0.084	0.91	0.36877	0.643607	0.82	0.36877	0	28018	ILMN_1811148	BMP2K
5.67	-0.011	-0.32	0.74833	0.89208	0.1	0.74833	0	28019	ILMN_1811167	CCDC27
6.09	-0.12	-1.05	0.30068	0.581464	1.09	0.30068	0	28020	ILMN_1811171	GPR132
5.49	0.011	0.44	0.66539	0.846771	0.19	0.66539	0	28021	ILMN_1811177	LOC651060
7.28	-0.09	-1	0.32236	0.602994	1	0.32236	0	28022	ILMN_1811178	ZNF291
7.49	0.245	2.18	0.03417	0.181635	4.76	0.03417	0	28023	ILMN_1811181	MGC21881
7.87	0.177	3.11	0.00319	0.047966	9.64	0.00319	1	28024	ILMN_1811188	BCCIP
6.42	-0.44	-5.56	0	0.000433	30.96	0	-1	28025	ILMN_1811193	LOC645289
8.11	-0.047	-0.6	0.55355	0.77918	0.36	0.55355	0	28026	ILMN_1811195	ZNF211
7.16	0.005	0.06	0.95467	0.983551	0	0.95467	0	28027	ILMN_1811221	SLC5A8
5.58	-0.103	-4.7	2e-05	0.002541	22.04	2e-05	-1	28028	ILMN_1811222	LOC643213
5.72	-0.149	-3.36	0.00154	0.031588	11.3	0.00154	-1	28029	ILMN_1811227	LOC400145
6.24	0.138	0.75	0.45619	0.713095	0.56	0.45619	0	28030	ILMN_1811234	ROS1
5.28	-0.005	-0.21	0.8338	0.932079	0.04	0.8338	0	28031	ILMN_1811235	SLC25A25
8.9	0.385	1.97	0.05421	0.232674	3.9	0.05421	0	28032	ILMN_1811238	HAK
5.46	-0.019	-0.23	0.81653	0.924962	0.05	0.81653	0	28033	ILMN_1811239	ANKFN1
7.31	-0.297	-3.05	0.00372	0.052574	9.31	0.00372	0	28034	ILMN_1811258	RELB
7.77	0.085	1.59	0.1177	0.35366	2.54	0.1177	0	28035	ILMN_1811261	KRIT1
9.62	-0.066	-1.35	0.18415	0.448865	1.82	0.18415	0	28036	ILMN_1811264	CCDC32
6.63	-0.065	-0.21	0.83795	0.933854	0.04	0.83795	0	28037	ILMN_1811272	GPR81
5.35	0.025	0.86	0.39163	0.663955	0.75	0.39163	0	28038	ILMN_1811277	RFP2
5.46	0.045	1.45	0.15388	0.407976	2.1	0.15388	0	28039	ILMN_1811278	RNF186
5.63	-0.063	-2.24	0.02992	0.16845	5.01	0.02992	0	28040	ILMN_1811286	LOC652082
5.5	0.025	0.19	0.8467	0.93784	0.04	0.8467	0	28041	ILMN_1811289	COL4A6
7.5	-0.006	-0.04	0.96651	0.98809	0	0.96651	0	28042	ILMN_1811301	INPP5E
6.28	0.209	2.18	0.03434	0.182054	4.75	0.03434	0	28043	ILMN_1811303	NR5A2
8.77	-0.021	-0.12	0.90795	0.964169	0.01	0.90795	0	28044	ILMN_1811313	SLIT3
5.58	-0.082	-2.75	0.00842	0.082034	7.56	0.00842	0	28045	ILMN_1811316	PANX3
9.16	-0.054	-0.89	0.38023	0.653666	0.78	0.38023	0	28046	ILMN_1811327	MRPL27
8.25	-0.261	-3.6	0.00076	0.020638	12.94	0.00076	-1	28047	ILMN_1811328	DPP7
8.61	-0.303	-1.25	0.21697	0.49068	1.57	0.21697	0	28048	ILMN_1811330	FLJ20152
5.37	0.057	2.15	0.03685	0.189598	4.61	0.03685	0	28049	ILMN_1811335	LOC653472
5.52	-0.027	-0.93	0.35461	0.63164	0.87	0.35461	0	28050	ILMN_1811345	GLYAT
5.4	-0.064	-2.72	0.00916	0.086069	7.38	0.00916	0	28051	ILMN_1811346	LOC648615
5.69	0.013	0.33	0.74517	0.89003	0.11	0.74517	0	28052	ILMN_1811347	LDB1
5.28	-0.001	-0.02	0.98148	0.993612	0	0.98148	0	28053	ILMN_1811362	LOC653746
5.63	0.199	4.2	0.00012	0.006799	17.61	0.00012	1	28054	ILMN_1811363	NOVA1
6.8	0.557	2.71	0.00937	0.087073	7.33	0.00937	0	28055	ILMN_1811364	SGPP2
10.83	0.058	1.07	0.28792	0.568727	1.15	0.28792	0	28056	ILMN_1811367	MAT2B
11.77	0.117	0.36	0.72393	0.878925	0.13	0.72393	0	28057	ILMN_1811370	HSD11B1
9.51	0.118	1.38	0.17502	0.437447	1.9	0.17502	0	28058	ILMN_1811373	FAM20B
5.85	0.003	0.06	0.94986	0.98152	0	0.94986	0	28059	ILMN_1811378	GTPBP1
9.78	0.666	2.16	0.03617	0.187546	4.65	0.03617	0	28061	ILMN_1811387	TFF3
7.23	-0.413	-2.03	0.04845	0.219477	4.1	0.04845	0	28062	ILMN_1811392	HMHA1
5.25	-0.06	-1.94	0.05862	0.242779	3.75	0.05862	0	28063	ILMN_1811397	C16orf25
5.69	-0.003	-0.06	0.95122	0.982158	0	0.95122	0	28064	ILMN_1811405	CRMP1
5.34	-0.092	-0.95	0.34888	0.62685	0.9	0.34888	0	28065	ILMN_1811410	RHAG
9.19	0.292	1.36	0.17992	0.443781	1.85	0.17992	0	28066	ILMN_1811426	LOC653626
5.65	0.109	3.5	0.00101	0.024563	12.26	0.00101	1	28067	ILMN_1811430	SAPS2
7.14	0.083	1.11	0.27222	0.552731	1.23	0.27222	0	28068	ILMN_1811433	RPL8
5.85	-0.127	-1.11	0.27177	0.552485	1.24	0.27177	0	28069	ILMN_1811437	C11orf9
6.62	-0.136	-1.65	0.10599	0.3337	2.71	0.10599	0	28070	ILMN_1811443	AVP
5.62	-0.012	-0.38	0.70855	0.870386	0.14	0.70855	0	28071	ILMN_1811450	UNQ9217
5.18	-0.023	-1.14	0.25965	0.539112	1.3	0.25965	0	28072	ILMN_1811453	LOC345051
9.13	1.105	2.81	0.00721	0.075538	7.88	0.00721	0	28073	ILMN_1811468	IRX3
5.96	-0.145	-1.03	0.30737	0.58843	1.06	0.30737	0	28074	ILMN_1811470	PLEK2
6.14	0.136	1.9	0.06312	0.253781	3.62	0.06312	0	28075	ILMN_1811472	KIF23
5.58	0.062	1.81	0.07723	0.28281	3.26	0.07723	0	28076	ILMN_1811478	MFI2
5.32	0.006	0.25	0.80429	0.918982	0.06	0.80429	0	28077	ILMN_1811479	SPINK6
8.38	-0.132	-1.62	0.11261	0.345021	2.61	0.11261	0	28078	ILMN_1811480	ADPRHL2
5.45	0.135	3.67	0.00062	0.018086	13.45	0.00062	1	28079	ILMN_1811481	BRD9
10.15	-0.197	-2.94	0.00506	0.062496	8.64	0.00506	0	28080	ILMN_1811489	OXSR1
5.98	-0.072	-0.79	0.43371	0.696885	0.62	0.43371	0	28081	ILMN_1811507	LBH
5.56	0.203	3.16	0.00271	0.043744	10.01	0.00271	1	28082	ILMN_1811515	DLG3
5.2	-0.01	-0.41	0.68341	0.857389	0.17	0.68341	0	28083	ILMN_1811535	JUB
5.69	-0.018	-0.65	0.51922	0.755741	0.42	0.51922	0	28084	ILMN_1811539	LOC644316
5.31	0.01	0.41	0.68222	0.856721	0.17	0.68222	0	28085	ILMN_1811544	LPAL2
10.86	0.052	0.87	0.3904	0.662731	0.75	0.3904	0	28086	ILMN_1811551	DERA
8.78	-0.114	-1.29	0.20412	0.475496	1.66	0.20412	0	28087	ILMN_1811555	C9orf119
8.2	0.104	0.88	0.38457	0.657381	0.77	0.38457	0	28088	ILMN_1811560	SF4
5.24	-0.033	-1.11	0.27167	0.552389	1.24	0.27167	0	28089	ILMN_1811572	TAS2R46
8.68	-0.162	-1.28	0.20649	0.478339	1.64	0.20649	0	28090	ILMN_1811574	MAPK8IP3
7.32	-0.196	-2.53	0.01482	0.112803	6.39	0.01482	0	28091	ILMN_1811579	HOMER3
5.63	0.094	2.49	0.01615	0.11869	6.22	0.01615	0	28092	ILMN_1811588	PML
10.89	0.114	1.86	0.06943	0.267703	3.45	0.06943	0	28093	ILMN_1811592	ARHGAP21
5.75	-0.077	-0.44	0.65898	0.843129	0.2	0.65898	0	28094	ILMN_1811593	NPAL1
5.2	0.022	0.84	0.40785	0.67688	0.7	0.40785	0	28095	ILMN_1811597	PCYT1B
5.61	0.202	2.18	0.03394	0.180884	4.77	0.03394	0	28096	ILMN_1811598	ADH1B
5.67	-0.216	-5.28	0	0.000801	27.88	0	-1	28097	ILMN_1811599	OR52B6
5.37	0.071	2.52	0.01519	0.114578	6.34	0.01519	0	28098	ILMN_1811602	NFATC2IP
5.64	0.006	0.13	0.89955	0.960472	0.02	0.89955	0	28099	ILMN_1811608	FLJ14107
11.29	0.01	0.22	0.82309	0.927692	0.05	0.82309	0	28100	ILMN_1811615	COPA
6.55	0.031	0.4	0.69148	0.861495	0.16	0.69148	0	28101	ILMN_1811616	KIAA1706
