A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
-0.27	-0.113	-0.5	0.62385	0.765947	0.25	0.62385	0	24501	A_33_P3268564	NCK2
-0.1	0.049	0.84	0.41115	0.597064	0.7	0.41115	0	24503	A_33_P3286002	VKORC1
-0.03	-0.09	-1.38	0.17981	0.355035	1.9	0.17981	0	24504	A_33_P3286492	HNF4G
0.25	-0.274	-2.76	0.01057	0.055621	7.61	0.01057	0	24505	A_23_P334263	SENP8
0.25	0.333	1.33	0.19472	0.373636	1.77	0.19472	0	24506	A_33_P3363620	TMEM91
0.03	0.02	0.38	0.70384	0.821738	0.15	0.70384	0	24507	A_21_P0011990	LOC646324
-0.06	-0.115	-1.6	0.12201	0.275423	2.56	0.12201	0	24508	A_23_P121356	BBX
0.26	0.169	3.17	0.00398	0.029722	10.02	0.00398	1	24509	A_21_P0006740	XLOC_008751
-0.01	0.425	2.82	0.00917	0.050721	7.95	0.00917	0	24510	A_33_P3250268	GOLGA6L7P
-0.17	0.415	4.33	0.00021	0.005176	18.71	0.00021	1	24512	A_23_P157416	ZNF394
0.16	-0.225	-2.23	0.03495	0.122116	4.96	0.03495	0	24514	A_23_P123539	PPP2R2A
0.06	-0.075	-0.48	0.63248	0.77229	0.23	0.63248	0	24516	A_24_P943566	PHACTR1
-0.05	-0.329	-2.85	0.00855	0.048484	8.12	0.00855	-1	24517	A_23_P349083	FCHO2
0.1	-0.196	-2.28	0.03102	0.112634	5.21	0.03102	0	24518	A_23_P404730	ARHGAP33
0.35	-0.078	-0.49	0.63175	0.771832	0.24	0.63175	0	24520	A_24_P185036	FTSJD1
-0.06	0.043	0.68	0.50024	0.672908	0.47	0.50024	0	24522	A_23_P83200	AK8
-0.12	-0.357	-1.39	0.17586	0.349959	1.94	0.17586	0	24523	A_23_P101084	SPATA22
-0.47	-0.808	-3.22	0.00348	0.027343	10.37	0.00348	-1	24524	A_23_P118254	FOXF1
0.18	0.062	0.97	0.3435	0.535226	0.93	0.3435	0	24525	A_21_P0013863	LOC286442
-0.02	-0.016	-0.23	0.82336	0.901127	0.05	0.82336	0	24526	A_21_P0004594	LOC100508120
0.07	-0.085	-0.38	0.70667	0.823734	0.14	0.70667	0	24527	A_23_P30069	DDX60L
-0.04	-0.014	-0.3	0.76427	0.86346	0.09	0.76427	0	24528	A_33_P3382041	
-0.12	-0.1	-1.17	0.25199	0.441154	1.37	0.25199	0	24529	A_33_P3238856	FARP1
0.17	0.107	1.73	0.09641	0.236299	2.98	0.09641	0	24531	A_21_P0012745	XLOC_l2_010835
0.32	-0.324	-3.62	0.00126	0.01449	13.13	0.00126	-1	24532	A_33_P3404286	KIAA0368
-0.65	-0.818	-2.81	0.00945	0.05175	7.88	0.00945	0	24533	A_23_P111995	LOXL2
0.2	0.008	0.13	0.89798	0.94424	0.02	0.89798	0	24534	A_32_P44512	ST13
0.18	-0.293	-3.67	0.00113	0.013447	13.46	0.00113	-1	24537	A_23_P352619	TIFA
-0.02	0.018	0.34	0.73775	0.845299	0.11	0.73775	0	24538	A_21_P0008003	XLOC_010662
0.24	-0.067	-0.82	0.41987	0.604783	0.67	0.41987	0	24539	A_23_P117580	ENTPD5
0.13	-0.002	-0.02	0.98426	0.991903	0	0.98426	0	24540	A_33_P3316835	C4orf21
0.36	-0.423	-4.01	0.00047	0.007962	16.1	0.00047	-1	24541	A_23_P99027	PTPN11
-1.1	-0.09	-0.3	0.76329	0.862828	0.09	0.76329	0	24543	A_33_P3424591	
0.18	0.417	3.47	0.00185	0.018384	12.07	0.00185	1	24544	A_33_P3243337	C19orf10
0.34	-0.021	-0.2	0.84397	0.912974	0.04	0.84397	0	24545	A_24_P238333	NSA2
0.12	0.01	0.1	0.92269	0.958127	0.01	0.92269	0	24547	A_23_P106741	PSMD7
0.17	-0.019	-0.31	0.76167	0.861939	0.09	0.76167	0	24548	A_21_P0006865	LOC100506835
-0.27	-0.017	-0.16	0.87034	0.92799	0.03	0.87034	0	24549	A_33_P3380098	PXN
-0.12	-0.119	-1.57	0.12909	0.286066	2.46	0.12909	0	24550	A_23_P98252	ARL2
0.2	-0.149	-1.56	0.13137	0.28922	2.43	0.13137	0	24552	A_23_P109768	RNF7
0.21	-0.055	-0.41	0.68486	0.80827	0.17	0.68486	0	24553	A_21_P0011114	XLOC_l2_003400
-0.02	0.056	0.82	0.4172	0.602186	0.68	0.4172	0	24554	A_33_P3319351	
0.19	-0.241	-2.7	0.01217	0.06103	7.28	0.01217	0	24555	A_23_P76598	EFHA1
0.03	-0.155	-2.17	0.03971	0.132915	4.7	0.03971	0	24556	A_23_P17880	DNAL4
0.02	-0.073	-1.25	0.22435	0.410021	1.55	0.22435	0	24560	A_23_P107693	ZNF586
0.02	-0.042	-0.89	0.38393	0.572955	0.78	0.38393	0	24561	A_23_P359746	TAS2R38
-0.11	-0.237	-2.01	0.05541	0.16552	4.03	0.05541	0	24562	A_23_P315589	KIAA0930
0.36	-0.104	-1.39	0.17729	0.351814	1.93	0.17729	0	24563	A_23_P106056	DAD1
-0.01	0.006	0.11	0.91034	0.951424	0.01	0.91034	0	24564	A_33_P3292230	LOC402160
0.14	0.167	2.8	0.00967	0.052502	7.82	0.00967	0	24565	A_23_P315843	NCOA5
0.01	0.017	0.19	0.85019	0.916116	0.04	0.85019	0	24568	A_23_P116765	LALBA
0.3	-0.432	-4.36	0.00019	0.004899	19.05	0.00019	-1	24569	A_23_P120335	MTX2
0.01	-0.014	-0.21	0.83385	0.906723	0.04	0.83385	0	24570	A_23_P112412	TEX10
0.05	0.312	4.32	0.00021	0.005188	18.7	0.00021	1	24571	A_33_P3356731	NUDCD3
-0.08	-0.094	-1.54	0.13569	0.29568	2.37	0.13569	0	24572	A_21_P0013395	XLOC_l2_013527
-0.32	0.454	4.33	2e-04	0.005121	18.77	2e-04	1	24574	A_33_P3353030	UCN
-0.14	0.207	3.2	0.00367	0.028317	10.23	0.00367	1	24576	A_32_P834166	LOC100128843
0.01	0.038	0.69	0.4974	0.670499	0.47	0.4974	0	24577	A_21_P0014533	LOC100506624
0.05	0.035	0.6	0.55109	0.711857	0.36	0.55109	0	24578	A_21_P0008813	XLOC_011181
0.39	-0.261	-1.81	0.08168	0.213202	3.29	0.08168	0	24579	A_33_P3315929	PTBP3
-0.26	-0.341	-3.18	0.00383	0.029076	10.12	0.00383	-1	24580	A_33_P3210492	C1QTNF4
0.34	-0.064	-0.6	0.55092	0.71176	0.37	0.55092	0	24581	A_32_P48134	TPTE2P3
-0.04	-0.504	-4.31	0.00022	0.005326	18.54	0.00022	-1	24582	A_23_P128613	KDELC1
0	0.405	6.47	0	0.000403	41.85	0	1	24583	A_33_P3392823	USE1
-0.11	0.132	1.34	0.19213	0.37042	1.8	0.19213	0	24584	A_23_P168092	
0.26	-0.557	-3.78	0.00085	0.011283	14.29	0.00085	-1	24585	A_23_P253524	CENPE
-0.01	0.047	1.03	0.31417	0.506444	1.05	0.31417	0	24586	A_33_P3351641	FOXR2
-0.11	0.497	1.03	0.31426	0.506473	1.05	0.31426	0	24588	A_23_P141555	TBX21
-0.1	-0.642	-3.57	0.00147	0.015919	12.71	0.00147	-1	24589	A_33_P3303572	EDA
-0.1	0.551	4.65	9e-05	0.003281	21.66	9e-05	1	24590	A_21_P0000328	SNORA40
-0.34	-0.118	-0.48	0.63663	0.774697	0.23	0.63663	0	24591	A_23_P106682	EMP2
0.11	0.103	1.77	0.08787	0.222995	3.15	0.08787	0	24592	A_23_P328145	FAM71D
0.02	0.241	3.42	0.00213	0.020102	11.68	0.00213	1	24593	A_19_P00317127	XLOC_005297
0.2	-0.435	-4.24	0.00025	0.005816	18.02	0.00025	-1	24594	A_23_P41948	CCDC99
-0.19	0.281	3.61	0.00132	0.01493	13	0.00132	1	24596	A_24_P785293	SNHG1
0.16	-0.185	-0.7	0.49097	0.66494	0.49	0.49097	0	24597	A_33_P3399571	VNN1
-0.13	0.303	1.86	0.07435	0.20064	3.46	0.07435	0	24598	A_33_P3325708	
-0.18	-0.093	-1.08	0.28951	0.482033	1.17	0.28951	0	24599	A_33_P3338275	LOC440297
-0.1	-0.072	-1.01	0.32137	0.513807	1.02	0.32137	0	24600	A_32_P106376	VGLL2
0.05	-0.403	-2.23	0.03496	0.122116	4.96	0.03496	0	24601	A_23_P118158	HS3ST2
-0.01	-0.078	-1.05	0.30163	0.494316	1.11	0.30163	0	24603	A_33_P3306802	LOC100130916
-0.09	-0.065	-0.68	0.5012	0.673749	0.47	0.5012	0	24604	A_21_P0010947	XLOC_l2_001986
0.5	-0.477	-3.05	0.00524	0.035368	9.32	0.00524	-1	24606	A_23_P104224	A1CF
-0.18	0.216	2.69	0.01253	0.062094	7.22	0.01253	0	24607	A_23_P145388	MTCH1
0.19	-0.566	-5.8	0	0.000813	33.61	0	-1	24609	A_23_P81121	EXOSC9
-0.01	0.117	1.87	0.07293	0.198096	3.5	0.07293	0	24610	A_21_P0000051	DISC1
0.08	-0.162	-2.46	0.02095	0.087184	6.06	0.02095	0	24612	A_33_P3256773	C9orf80
-0.18	-0.174	-1.01	0.32097	0.513368	1.02	0.32097	0	24614	A_23_P88106	MCF2L
0.09	-0.168	-0.81	0.42587	0.609947	0.65	0.42587	0	24615	A_24_P150023	KCNA4
0.27	-0.148	-1.76	0.0907	0.227435	3.09	0.0907	0	24616	A_24_P81841	CDKN1B
-0.24	0.556	2.32	0.02845	0.10633	5.4	0.02845	0	24617	A_23_P154962	RIMBP3
0.09	0.188	3.19	0.00371	0.028545	10.2	0.00371	1	24618	A_23_P143774	MOV10L1
-0.1	-0.019	-0.28	0.78189	0.874513	0.08	0.78189	0	24619	A_33_P3218089	CLDN24
-0.6	-0.458	-1.69	0.1032	0.247242	2.86	0.1032	0	24621	A_23_P150053	ACTA2
0.01	0.005	0.06	0.95208	0.974107	0	0.95208	0	24622	A_24_P122137	LIF
0.19	-0.108	-1.2	0.24271	0.430509	1.43	0.24271	0	24623	A_23_P122796	HDDC2
0.22	0.241	2.26	0.0327	0.116632	5.1	0.0327	0	24625	A_23_P115137	HBXIP
0.2	1.244	4.15	0.00033	0.006559	17.21	0.00033	1	24626	A_33_P3461416	GP6
0.05	0.101	1.66	0.10935	0.256644	2.75	0.10935	0	24627	A_33_P3345309	PRSS56
-0.17	-0.061	-0.55	0.58731	0.738764	0.3	0.58731	0	24628	A_33_P3364112	FRS2
0.14	0.148	0.54	0.59062	0.741073	0.3	0.59062	0	24629	A_23_P363399	SLC38A1
0.32	-0.211	-2.85	0.00853	0.048423	8.12	0.00853	-1	24630	A_23_P163278	PARP16
0.24	-0.16	-1.72	0.0974	0.237879	2.96	0.0974	0	24631	A_23_P257895	MAPK1
0.08	0.114	2.44	0.02205	0.090044	5.95	0.02205	0	24632	A_21_P0005944	XLOC_006911
-0.06	0.066	0.92	0.3667	0.556879	0.84	0.3667	0	24633	A_33_P3213910	ARHGAP30
-0.01	0.107	0.56	0.58027	0.733388	0.31	0.58027	0	24636	A_23_P313632	FUT8
0.11	-0.152	-0.96	0.346	0.537556	0.92	0.346	0	24638	A_33_P3346448	PCDH11X
0.27	-0.286	-3.76	9e-04	0.011695	14.1	9e-04	-1	24639	A_23_P122624	LTV1
0.08	-0.359	-2.68	0.01268	0.062649	7.19	0.01268	0	24641	A_23_P16992	PKP4
0.58	-0.33	-2.48	0.02001	0.084682	6.16	0.02001	0	24642	A_23_P110846	CNOT8
0.19	-0.287	-3.06	0.00516	0.035055	9.36	0.00516	-1	24643	A_23_P70213	APC
0.17	0.039	0.76	0.45423	0.633966	0.58	0.45423	0	24646	A_23_P371777	ACE
0	-0.246	-1.11	0.279	0.470244	1.22	0.279	0	24647	A_24_P150466	SMOC1
0.04	0.116	1.78	0.08671	0.221242	3.17	0.08671	0	24649	A_23_P352494	RHOXF2
-0.03	0.108	1.9	0.06922	0.191913	3.6	0.06922	0	24650	A_33_P3245021	
0.49	-0.308	-1.65	0.11173	0.260065	2.71	0.11173	0	24651	A_24_P374319	RAP2C
-0.13	-0.218	-2.12	0.04421	0.142931	4.48	0.04421	0	24652	A_33_P3340014	TRO
0.08	-0.246	-2.46	0.02104	0.087384	6.05	0.02104	0	24653	A_23_P11214	NKRF
-0.15	0.486	1.95	0.06234	0.178917	3.8	0.06234	0	24654	A_33_P3218188	SPSB2
-0.16	0.22	2.16	0.04051	0.134763	4.66	0.04051	0	24655	A_24_P401990	ERCC2
0.03	-0.012	-0.22	0.82654	0.902665	0.05	0.82654	0	24656	A_23_P45751	CLCA4
0	0.571	2.42	0.02277	0.091976	5.88	0.02277	0	24658	A_33_P3812038	LOC340335
-0.15	0.288	3.18	0.00384	0.029116	10.12	0.00384	1	24660	A_24_P128312	ZNF79
-0.12	0.207	1.76	0.09047	0.227117	3.1	0.09047	0	24661	A_21_P0011728	LOC284440
-0.14	-0.018	-0.3	0.76686	0.865101	0.09	0.76686	0	24663	A_23_P167129	HHIP
-0.25	0.103	1.42	0.16667	0.337986	2.03	0.16667	0	24664	A_23_P35883	FOXRED1
0.38	-0.443	-3.25	0.00326	0.026165	10.54	0.00326	-1	24666	A_33_P3351474	SMARCAD1
-0.32	0.214	1.63	0.11529	0.265633	2.66	0.11529	0	24667	A_23_P341223	KLHL21
-0.07	-0.297	-1.82	0.07989	0.210058	3.33	0.07989	0	24668	A_24_P212539	GALM
0.19	-0.611	-1.88	0.07225	0.19692	3.52	0.07225	0	24669	A_23_P11685	PLA2G4A
-0.26	-0.111	-1.44	0.16315	0.333383	2.06	0.16315	0	24671	A_24_P79755	AKR1A1
0.03	-0.178	-1.55	0.13447	0.293911	2.39	0.13447	0	24672	A_23_P255653	TNFRSF10A
-0.1	-0.042	-0.68	0.50071	0.673335	0.47	0.50071	0	24673	A_19_P00321000	XLOC_001412
0.1	-0.144	-2.16	0.03995	0.133433	4.69	0.03995	0	24674	A_23_P121545	GPM6A
0.16	0.049	0.78	0.44433	0.62595	0.6	0.44433	0	24675	A_21_P0006025	XLOC_007445
0.74	-0.84	-4.21	0.00028	0.006019	17.75	0.00028	-1	24676	A_19_P00320796	TUG1
-0.01	-0.009	-0.16	0.8733	0.929721	0.03	0.8733	0	24677	A_21_P0014500	LOC100506997
0.03	-0.084	-1.33	0.1942	0.372935	1.78	0.1942	0	24678	A_21_P0009345	FLJ37448
-0.11	0.21	2.27	0.03174	0.114279	5.16	0.03174	0	24679	A_23_P110811	COX7C
0.22	-0.041	-0.44	0.66663	0.796168	0.19	0.66663	0	24680	A_23_P101351	ZNF426
0.14	-0.218	-2.28	0.0312	0.1131	5.2	0.0312	0	24681	A_23_P112846	MTHFD2L
0.01	0.042	0.64	0.52611	0.693721	0.41	0.52611	0	24682	A_23_P335981	HOXC12
0.15	-0.209	-2.04	0.05214	0.159168	4.15	0.05214	0	24683	A_23_P123539	PPP2R2A
-0.13	0.503	2.85	0.00848	0.04821	8.14	0.00848	1	24684	A_24_P267664	C21orf88
0.35	0.189	1.8	0.08423	0.217411	3.23	0.08423	0	24685	A_33_P3293202	C8orf37
0.17	-0.032	-0.32	0.75362	0.856399	0.1	0.75362	0	24687	A_23_P214139	REV3L
-0.14	-0.054	-0.82	0.41789	0.602866	0.68	0.41789	0	24688	A_19_P00330549	LOC100132356
0.09	-0.436	-3.95	0.00055	0.008749	15.57	0.00055	-1	24689	A_23_P112135	TRAM1
-0.09	-0.136	-2.28	0.03125	0.113187	5.2	0.03125	0	24690	A_21_P0009405	XLOC_012452
0.09	-0.466	-2.32	0.02877	0.107237	5.37	0.02877	0	24692	A_24_P183150	CXCL3
-0.06	-0.015	-0.22	0.82965	0.904438	0.05	0.82965	0	24693	A_23_P22129	HAP1
0	0.131	1.43	0.16369	0.334085	2.06	0.16369	0	24695	A_23_P501634	BTN2A1
-0.11	-0.026	-0.44	0.66563	0.795601	0.19	0.66563	0	24696	A_19_P00805748	P39189
-0.15	0.072	1.11	0.27596	0.46704	1.24	0.27596	0	24697	A_21_P0009917	XLOC_013814
-0.26	-0.426	-2.94	0.0069	0.042152	8.64	0.0069	-1	24698	A_23_P104199	ITGB1
-0.04	-0.069	-0.76	0.45466	0.634272	0.58	0.45466	0	24699	A_24_P45451	SLAMF6
0.17	0.048	0.56	0.57706	0.731105	0.32	0.57706	0	24700	A_33_P3362526	MED31
-0.2	-0.187	-1.76	0.0905	0.227154	3.1	0.0905	0	24701	A_33_P3313421	UHRF1BP1
-0.6	-0.297	-1.29	0.21022	0.392982	1.65	0.21022	0	24703	A_33_P3330039	PLEKHO1
-0.13	-0.098	-1.75	0.09226	0.229841	3.06	0.09226	0	24704	A_33_P3248939	
0.01	-0.203	-2.83	0.00885	0.049554	8.04	0.00885	-1	24705	A_33_P3420442	CDK20
-0.72	-0.415	-1.41	0.17192	0.344558	1.98	0.17192	0	24706	A_33_P3507542	LEPREL2
0.11	-0.306	-3.71	0.00102	0.012553	13.76	0.00102	-1	24707	A_23_P121506	FAM193A
-0.08	-0.608	-3.93	0.00058	0.009024	15.41	0.00058	-1	24708	A_21_P0014015	LOC100652963
0.07	-0.036	-0.58	0.56728	0.72408	0.34	0.56728	0	24709	A_23_P131240	UBXN2A
-0.06	-0.187	-2.81	0.00937	0.051416	7.9	0.00937	0	24710	A_23_P11774	UTP11L
0.13	-0.109	-1.27	0.21429	0.397749	1.62	0.21429	0	24712	A_33_P3356245	ZNF416
-0.01	-0.008	-0.07	0.94545	0.970908	0	0.94545	0	24713	A_23_P310	MARCKSL1
0.45	-0.593	-4.35	2e-04	0.005031	18.88	2e-04	-1	24714	A_23_P118	EXTL2
-0.01	-0.012	-0.24	0.81544	0.896133	0.06	0.81544	0	24715	A_23_P348323	PCGF2
0.18	-0.094	-0.92	0.36437	0.554944	0.85	0.36437	0	24716	A_23_P104996	BEST1
0.36	-0.498	-4.19	0.00029	0.006203	17.57	0.00029	-1	24717	A_24_P83678	MMS22L
-0.13	0.028	0.43	0.67067	0.798631	0.19	0.67067	0	24718	A_33_P3417765	KLHDC7A
0.04	-0.298	-2.26	0.03266	0.116543	5.1	0.03266	0	24719	A_33_P3212232	MPEG1
0.19	-0.999	-3.33	0.00266	0.023011	11.08	0.00266	-1	24720	A_24_P142118	THBS1
0.21	0.058	0.91	0.36938	0.559166	0.84	0.36938	0	24721	A_33_P3821313	LOC285577
-0.11	0.163	1.94	0.06413	0.182309	3.75	0.06413	0	24724	A_33_P3259801	TMEM189
0.23	0.147	2.57	0.01635	0.074131	6.61	0.01635	0	24725	A_33_P3537861	LOC100126448
-0.02	0.142	1.65	0.11081	0.258725	2.73	0.11081	0	24728	A_23_P83192	PHPT1
-0.11	-0.07	-0.81	0.42387	0.608243	0.66	0.42387	0	24729	A_33_P3290588	ASPSCR1
0	-0.039	-0.83	0.41679	0.602059	0.68	0.41679	0	24730	A_23_P336060	
-0.08	-0.125	-1.92	0.0662	0.186374	3.68	0.0662	0	24733	A_23_P364414	PCDHGA9
0.01	-0.053	-0.91	0.37023	0.559896	0.83	0.37023	0	24734	A_33_P3378945	
0.05	0.034	0.48	0.63606	0.774432	0.23	0.63606	0	24735	A_33_P3408752	
-0.07	-0.636	-1.46	0.15704	0.325169	2.13	0.15704	0	24736	A_24_P237511	EIF1AY
-0.15	-0.09	-1.67	0.10632	0.252048	2.8	0.10632	0	24737	A_23_P108564	B3GALT1
-0.03	0.048	1.08	0.29211	0.484715	1.16	0.29211	0	24738	A_21_P0001722	LOC339505
-0.02	-0.051	-1.05	0.3045	0.497189	1.1	0.3045	0	24739	A_33_P3378430	NOM1
0.14	0.066	1.13	0.27028	0.460626	1.27	0.27028	0	24741	A_23_P17673	DNMT3L
-0.23	0.075	0.91	0.37305	0.562584	0.82	0.37305	0	24742	A_23_P139486	CDK2AP1
-0.12	0.271	3.32	0.00273	0.023391	11.01	0.00273	1	24743	A_33_P3361851	RAB7A
0.18	-0.489	-3.54	0.00156	0.016552	12.53	0.00156	-1	24745	A_23_P252362	MRPS30
-0.02	0.297	3.01	0.00579	0.037632	9.07	0.00579	1	24746	A_33_P3294133	EIF4B
-0.1	0.088	1.46	0.15721	0.325368	2.12	0.15721	0	24747	A_21_P0014488	LOC100506387
0.08	-0.191	-2.66	0.01327	0.064548	7.09	0.01327	0	24748	A_23_P26810	TP53
0.33	-0.526	-3.5	0.00173	0.017709	12.25	0.00173	-1	24749	A_23_P90612	MCM6
-0.41	-0.196	-0.68	0.50272	0.675077	0.46	0.50272	0	24750	A_24_P876522	GPX8
-0.14	0.121	1.47	0.15417	0.321289	2.16	0.15417	0	24751	A_33_P3671729	FLJ44715
-0.21	0.077	0.8	0.43391	0.617079	0.63	0.43391	0	24753	A_23_P207774	KSR1
0.24	0.324	2.72	0.01161	0.059174	7.39	0.01161	0	24755	A_33_P3349883	LGALS8
-0.1	0.019	0.33	0.74523	0.85057	0.11	0.74523	0	24756	A_33_P3290065	LOC729159
0.15	-0.063	-1.01	0.3237	0.516104	1.01	0.3237	0	24757	A_23_P102965	BCL2L13
0.14	-0.028	-0.46	0.64968	0.784438	0.21	0.64968	0	24759	A_23_P102965	BCL2L13
-0.33	0.662	3.25	0.00326	0.026182	10.54	0.00326	1	24761	A_33_P3268035	LYZL1
-0.13	0.28	3.52	0.00166	0.017232	12.36	0.00166	1	24762	A_33_P3222139	SREBF1
-0.3	0.007	0.09	0.92708	0.960603	0.01	0.92708	0	24763	A_23_P148150	COBRA1
-0.37	-0.093	-0.98	0.33477	0.526544	0.97	0.33477	0	24764	A_23_P69058	MLH1
-0.19	0.617	3.44	0.00201	0.019367	11.83	0.00201	1	24765	A_33_P3331791	
-0.35	0.126	1.67	0.10694	0.252981	2.79	0.10694	0	24766	A_21_P0014008	ZNF322
-0.2	-0.016	-0.2	0.84425	0.913138	0.04	0.84425	0	24767	A_33_P3230319	
0.02	0.095	1.68	0.10464	0.249451	2.83	0.10464	0	24768	A_23_P409888	FAM83C
-0.1	0.212	1.69	0.10264	0.246408	2.87	0.10264	0	24770	A_23_P416686	GPR137
-0.22	0.285	2.21	0.03665	0.125899	4.86	0.03665	0	24772	A_33_P3338186	HEXDC
0.06	-0.023	-0.42	0.67957	0.805043	0.17	0.67957	0	24774	A_23_P407654	C7orf51
-0.27	-0.152	-2.41	0.02373	0.094504	5.79	0.02373	0	24775	A_24_P40001	SIGLEC8
0.32	-0.001	-0.01	0.99586	0.997881	0	0.99586	0	24776	A_32_P196193	PAQR9
0.13	0.093	1.32	0.1996	0.380079	1.73	0.1996	0	24777	A_33_P3759737	LOC151171
-0.05	0.198	3.4	0.00223	0.020623	11.55	0.00223	1	24778	A_33_P3211404	FBXL18
-0.22	-0.093	-1.02	0.3154	0.507779	1.05	0.3154	0	24779	A_19_P00318304	LOC388796
-0.1	-0.031	-0.47	0.64292	0.779276	0.22	0.64292	0	24783	A_21_P0011331	CSPG4
-0.06	-0.088	-0.9	0.37662	0.565773	0.81	0.37662	0	24784	A_23_P80156	PRMT2
-0.14	0.243	2.79	0.00994	0.053453	7.76	0.00994	0	24786	A_24_P453544	
0.24	-0.118	-1.21	0.23836	0.425847	1.46	0.23836	0	24787	A_33_P3254811	C3orf70
-0.21	0.577	1.61	0.11914	0.271172	2.6	0.11914	0	24788	A_23_P403335	EXPH5
0.15	0.19	1.41	0.17072	0.343101	1.99	0.17072	0	24789	A_24_P292253	ITIH5
-0.01	0.111	1.87	0.07292	0.198083	3.5	0.07292	0	24790	A_33_P3243163	
0.34	-0.173	-1.13	0.2674	0.457576	1.29	0.2674	0	24791	A_33_P3377045	CDC37L1
-0.02	0.029	0.45	0.65932	0.791034	0.2	0.65932	0	24793	A_24_P106502	PRICKLE4
0.05	0.076	0.75	0.46057	0.639189	0.56	0.46057	0	24794	A_33_P3328772	PLEKHA5
-0.08	-0.105	-0.36	0.72283	0.835008	0.13	0.72283	0	24795	A_23_P114689	ASAP3
0.7	-0.369	-1.95	0.0617	0.177767	3.82	0.0617	0	24797	A_23_P115919	PHYH
0.04	-0.358	-2.99	0.00611	0.038935	8.94	0.00611	-1	24798	A_21_P0014248	LOC100507347
0.14	-0.002	-0.03	0.97448	0.98681	0	0.97448	0	24799	A_23_P102965	BCL2L13
0	0.03	0.41	0.68222	0.806794	0.17	0.68222	0	24800	A_21_P0010181	LOC100505973
0.48	-0.342	-2.52	0.01839	0.080262	6.35	0.01839	0	24801	A_23_P111273	TBC1D7
0.06	-0.04	-0.59	0.56119	0.719586	0.35	0.56119	0	24802	A_23_P193	DEM1
0	-0.605	-4.28	0.00023	0.005544	18.31	0.00023	-1	24803	A_23_P385034	E2F3
-0.28	0.272	2.36	0.02605	0.100267	5.58	0.02605	0	24804	A_24_P922357	C22orf39
0.02	0.071	1.39	0.17518	0.349035	1.94	0.17518	0	24805	A_33_P3300985	LOC731932
0.13	0.254	1.91	0.06693	0.187736	3.66	0.06693	0	24806	A_21_P0013699	XLOC_l2_014821
0.34	0.296	1.65	0.11055	0.258392	2.73	0.11055	0	24807	A_24_P146683	MSMB
-0.27	0.238	1.4	0.17451	0.348144	1.95	0.17451	0	24808	A_23_P166336	TMEM191A
0.01	0.297	2.15	0.04105	0.136119	4.63	0.04105	0	24809	A_32_P527371	SGSM1
0.07	-0.107	-0.79	0.4388	0.621489	0.62	0.4388	0	24810	A_32_P210572	C1orf53
-0.1	0.07	1.19	0.24672	0.435013	1.41	0.24672	0	24813	A_33_P3578477	LOC641467
0.06	0.054	0.41	0.68294	0.807231	0.17	0.68294	0	24814	A_21_P0001371	ZNF717
0.09	0.17	1.79	0.08607	0.22031	3.19	0.08607	0	24815	A_24_P88921	XPC
-0.04	0.116	2.49	0.01949	0.083226	6.22	0.01949	0	24816	A_23_P112652	CNOT10
-0.01	0.09	1.3	0.20649	0.388362	1.68	0.20649	0	24817	A_24_P241330	ZC3H14
0.04	-0.48	-2.75	0.01079	0.0564	7.57	0.01079	0	24819	A_21_P0012812	XLOC_l2_011361
-0.12	-0.173	-2.48	0.02022	0.08522	6.14	0.02022	0	24820	A_21_P0007128	LOC100505834
0.28	-0.27	-1.38	0.17836	0.353199	1.92	0.17836	0	24821	A_23_P205046	ANKRD10
0.07	-0.065	-1.16	0.25741	0.447035	1.34	0.25741	0	24823	A_33_P3886737	DKFZp686L13185
0.25	-0.082	-0.67	0.50682	0.678296	0.45	0.50682	0	24824	A_23_P48535	ARHGAP5
0.09	0.028	0.45	0.65392	0.787438	0.21	0.65392	0	24825	A_19_P00315900	
0.04	-0.115	-2.5	0.01928	0.082717	6.24	0.01928	0	24828	A_23_P109547	SMCR7L
-0.05	-0.144	-1.36	0.18622	0.363161	1.85	0.18622	0	24831	A_23_P383422	NFKBID
-0.04	-0.031	-0.52	0.60928	0.755501	0.27	0.60928	0	24833	A_21_P0005647	XLOC_006690
0.05	-0.329	-3.15	0.00409	0.030241	9.95	0.00409	-1	24835	A_23_P103503	MDM4
-0.17	0.476	4.02	0.00046	0.007918	16.13	0.00046	1	24836	A_23_P119593	EPHX3
-0.07	-0.166	-2.52	0.01828	0.079956	6.36	0.01828	0	24837	A_23_P31335	ZNF12
-0.12	-0.057	-0.61	0.55046	0.71136	0.37	0.55046	0	24838	A_23_P165007	RASGRP4
0.1	-0.005	-0.08	0.93853	0.967278	0.01	0.93853	0	24839	A_23_P157920	IFNA16
0.16	0.184	1.52	0.14205	0.304626	2.3	0.14205	0	24841	A_23_P35277	FAM5B
0.09	0.242	2.36	0.02651	0.101455	5.55	0.02651	0	24842	A_33_P3415698	TMIGD2
-0.15	0.024	0.11	0.91622	0.954251	0.01	0.91622	0	24843	A_19_P00322702	SNHG5
0.14	0.155	2.49	0.01947	0.083184	6.22	0.01947	0	24844	A_21_P0004150	XLOC_004917
0.04	0.107	1	0.32657	0.519002	1	0.32657	0	24845	A_23_P101950	MDH1
