gse	probe	symbol	logfc	aveexpr	t	b	p.value	adj.p.val
GSE74341	A_24_P339514	CYP2B6	0.238533333333333	-0.13188	2.6350022311689	-3.23534316219115	0.0140941239998758	0.0754527567665746
GSE14722	219316_s_at	FLVCR2	0.321373692136371	8.17730170404348	2.63594486566544	-2.95788811431237	0.0140944083017343	0.650579426018339
GSE25906	ILMN_1705078	CHI3L2	0.376061923613396	6.32905244058333	2.52781683682182	-3.19008744503209	0.0140969390692578	0.242970985179176
GSE25906	ILMN_1741780	DUSP28	0.138541275170386	7.15573072516667	2.52775317354687	-3.19022782839909	0.0140992462571425	0.242970985179176
GSE60438	ILMN_1808636	LARP1B	0.115261009523827	7.39455841558442	2.51142883132764	-3.03952224139906	0.0141089183176383	0.542993481681178
GSE74341	A_33_P3309636	C11orf58	-0.348466666666667	0.33312	-2.63448480879854	-3.23641190578935	0.0141109406033349	0.075526759092648
GSE44711	ILMN_1711608	SSBP2	-0.740140984000779	6.77598931224835	-2.73898961447883	-2.99264169668929	0.0141146046857051	0.267620969372491
GSE35574	ILMN_1712050	TMEM11	0.105240467270371	7.07482729580851	2.50068025816057	-3.16457861932531	0.014114811890498	0.3400753077314
GSE4707	A_23_P202327	ADAM12	0.275715	0.251504285714286	2.79389486981977	-2.88666681785143	0.014115707775871	0.301423467769663
GSE74341	A_24_P861009	BRWD1	0.376933333333333	0.11756	2.63430632398701	-3.2367805417657	0.0141167458371312	0.0755498174178932
GSE4707	A_23_P250283	RAB1A	0.121291	0.0246114285714286	2.79384505587704	-2.88675344114288	0.0141171024283903	0.301423467769663
GSE74341	A_24_P100190	LINC00315	0.329933333333333	-0.17944	2.6342514680064	-3.23689383650532	0.0141185304808524	0.0755513557926592
GSE35574	ILMN_1741540	TBC1D22A	0.137995369477775	8.48031932495745	2.50056929621636	-3.16482653378661	0.0141189538106527	0.3400753077314
GSE4707	A_23_P121665	SORCS2	-0.2053725	-0.0643171428571429	-2.79362109756434	-2.88714288621174	0.0141233743015156	0.301423467769663
GSE4707	A_23_P81721	SLC25A27	-0.16299	-0.165521428571429	-2.79360589013159	-2.88716933043305	0.0141238002787795	0.301423467769663
GSE25906	ILMN_1655675	MICA	0.180299075459457	6.44857225713333	2.52704418938469	-3.19179101249119	0.014124963272961	0.243240915579566
GSE74341	A_33_P3354940	CSF1	-0.265166666666667	-0.1212	-2.63405165696381	-3.23730649765219	0.0141250327673289	0.0755781363063248
GSE60438	ILMN_3273996	LOC100129148	-0.0592820952380775	6.92357454545455	-2.51093172899885	-3.0405899091206	0.0141272663272628	0.542993481681178
GSE74341	A_24_P40978	CYHR1	-0.198733333333333	-0.22044	-2.63395929220431	-3.23749724873458	0.0141280394632827	0.075586209435557
GSE44711	ILMN_1790689	CRISPLD2	-0.774847007418563	10.1816083137581	-2.73848264930385	-2.99358340203528	0.0141295331204344	0.267660216666368
GSE74341	A_23_P77066	SNRPN	-0.389033333333333	0.03368	-2.63386859591062	-3.23768455049459	0.0141309924285029	0.075589370116452
GSE74341	A_33_P3407469	MYH7B	0.1661	0.11616	2.63384913499929	-3.2377247397948	0.0141316261281481	0.075589370116452
GSE35574	ILMN_1769741	RPL32	0.0800433878888853	5.64222867076596	2.50020186438529	-3.16564739262935	0.0141326768619295	0.340186563734882
GSE60438	ILMN_1691341	IL7R	-0.480528390476161	8.90029533766234	-2.51067945273817	-3.04113167607688	0.0141365860334161	0.542993481681178
GSE35574	ILMN_1734428	LSM12	-0.126644339987963	6.64679068954255	-2.50006998710655	-3.16594198669835	0.0141376052040957	0.340186563734882
GSE14722	203688_at	PKD2	-0.345183092863629	7.06774919865217	-2.63461439557379	-2.96047371255442	0.0141376476292681	0.65093566031743
GSE74341	A_23_P202334	FGFR2	-0.4851	-0.36296	-2.63323863329144	-3.23898542099793	0.014151519192945	0.0756536133850024
GSE4707	A_32_P53524	NTN1	-0.14897	-0.0634071428571429	-2.79255987981264	-2.88898816184192	0.0141531302887928	0.301596190351733
GSE25906	ILMN_1807240	RPS9	-0.17583683970623	11.6195057221667	-2.52614945871627	-3.19376323401894	0.0141574784213762	0.243627446945376
GSE74341	A_33_P3272527	MAVS	0.2557	0.03252	2.63300479833322	-3.239468245299	0.0141591455811603	0.0756751226687271
GSE44711	ILMN_2124471	SLC36A1	-0.906890836698752	5.15882261118456	-2.7373342506452	-2.99571637532151	0.0141634058021822	0.267961824517668
GSE60438	ILMN_2054442	ZNF146	-0.147364080952361	8.25596792207792	-2.50983798940879	-3.04293840173689	0.0141677117631146	0.542993481681178
GSE25906	ILMN_1664772	ATP2B4	0.116799181439482	6.40557043841667	2.52582193681721	-3.19448503867244	0.0141693977117958	0.24369033114295
GSE25906	ILMN_1676611	PHPT1	0.207628233180962	9.24624659601667	2.52577230763343	-3.19459440673768	0.0141712046256719	0.24369033114295
GSE4707	A_24_P329777	ATAD1	0.113115	0.0725214285714286	2.79190522180748	-2.89012642173528	0.0141715170325811	0.301655210018397
GSE4707	A_23_P38732	CDH2	0.122335	0.0126071428571429	2.79190148517936	-2.89013291847375	0.0141716220464469	0.301655210018397
GSE74341	A_33_P3320052	ARMCX3-AS1	0.15	0.0596	2.63233142968057	-3.24085848909119	0.0141811285539314	0.0757818605409811
GSE35574	ILMN_1673376	TBCD	0.131397678027778	6.35504926323404	2.49882298097647	-3.1687269438758	0.0141842828712276	0.341054319035035
GSE44711	ILMN_1703049	AKAP7	1.44954498330837	3.26146086399479	2.73660519729015	-2.99707032306291	0.0141849501543916	0.268235201752494
GSE60438	ILMN_1660111	UCHL3	0.226386395238119	8.96332731168831	2.50906476690287	-3.04459815936779	0.0141963675992857	0.542993481681178
GSE35574	ILMN_1672811	C1orf159	0.0954299151435221	6.15957258898936	2.49845758320212	-3.16954276335545	0.0141979865074709	0.341095583370232
GSE60438	ILMN_1752294	PCDH9	-0.068538738095226	6.80754148051948	-2.50899102428513	-3.04475642894268	0.0141991032419338	0.542993481681178
GSE14722	219117_s_at	FKBP11	-0.367535514659086	7.41366213008696	-2.63264245784732	-2.9643046481756	0.014201962277289	0.652258041933134
GSE35574	ILMN_1796409	C1QB	-0.275004163960189	10.5028757918085	-2.49831006452071	-3.16987209726628	0.0142035223121004	0.341095583370232
GSE74341	A_23_P304509	VSTM4	-0.157166666666667	-0.132	-2.63164433084278	-3.24227687644898	0.0142035926292249	0.0758777992013493
GSE4707	A_23_P29499	CTNNB1	0.14327	-0.0261642857142857	2.79061521841469	-2.89236918778587	0.0142078162944249	0.301789504207006
GSE25906	ILMN_1730442	HOMEZ	-0.0986493368413637	6.99641809206667	-2.52469607038094	-3.1969656929161	0.0142104398702352	0.244278218586388
GSE74341	A_23_P77813	FN3KRP	0.204633333333333	-0.34192	2.63142903157571	-3.24272127922067	0.0142106384814115	0.0759074033078215
GSE4707	A_24_P141786	ATP2A2	0.239955	0.0250714285714286	2.79036347631727	-2.89280683292183	0.0142149106012956	0.301789504207006
GSE35574	ILMN_1739872	ADAMTS18	0.0592410751175905	5.74014840595745	2.49781784241268	-3.17097085568248	0.0142220075006462	0.341261562324545
GSE74341	A_33_P3309799	TRIM10	0.169666666666667	-0.0444	2.63092791933457	-3.24375555490633	0.0142270504524585	0.0759733881587613
GSE74341	A_23_P346477	KRTAP4-3	0.137133333333333	0.02888	2.63090651546185	-3.24379972920457	0.0142277518467013	0.0759733881587613
GSE44711	ILMN_1669718	PSENEN	-0.512117396912871	5.53360470291321	-2.73514191821342	-2.99978745733555	0.0142282868316672	0.268735192279933
GSE35574	ILMN_1732688	DUT	0.114649475636111	6.54591024070213	2.49757867351455	-3.17150467039244	0.0142309971667713	0.341261562324545
GSE35574	ILMN_1739548	ZCCHC6	0.168857534979619	9.06739830292553	2.4975277981556	-3.17161821627809	0.0142329100809185	0.341261562324545
GSE60438	ILMN_2103547	GOLGA8B	-0.278546385714257	9.12267936363636	-2.50804286817129	-3.04679105569771	0.0142343194188618	0.542993481681178
GSE4707	A_23_P126186	DEGS1	0.199561	-0.00380642857142857	2.78958094685234	-2.89416717744066	0.0142369850088567	0.302100974147892
GSE44711	ILMN_1682332	GYPC	-0.846505368839521	8.82667600391007	-2.73478304698294	-3.0004537634139	0.014238934632841	0.268822921892026
GSE74341	A_24_P941051	CSTF2T	-0.1976	0.03144	-2.63052169188136	-3.24459391169687	0.0142403678359075	0.0760099366723557
GSE74341	A_24_P400604	RBMY1B	-0.6073	-0.11988	-2.63052139003364	-3.24459453461195	0.0142403777357309	0.0760099366723557
GSE25906	ILMN_1709486	SRPX	-0.35163736608108	9.18256752141667	-2.52387534520953	-3.19877346285132	0.0142404261589042	0.24458621453459
GSE74341	A_23_P252913	BBS7	-0.2422	0.09328	-2.63045286219742	-3.24473595264394	0.0142426254376344	0.0760138936894668
GSE25906	ILMN_1683792	LAP3	-0.222808575636899	8.32260845281667	-2.52379074451181	-3.19895978179979	0.0142435204083173	0.24458621453459
GSE74341	A_23_P416813	ZFP82	-0.2568	-0.07268	-2.6303469631669	-3.24495448801355	0.0142460995604115	0.0760243946718997
GSE74341	A_23_P19556	FUT9	0.206766666666667	0.22016	2.63028466108837	-3.24508305354715	0.0142481438117333	0.0760253341105331
GSE74341	A_33_P3290394	IL2RG	0.4865	-0.601	2.63003309589199	-3.24560216205687	0.0142564009380676	0.0760402275365225
GSE74341	A_24_P331560	STS	0.731566666666666	0.48184	2.63002700659535	-3.24561472706795	0.0142566008624914	0.0760402275365225
GSE4707	A_32_P16489	MRPL35	-0.12981175	-0.0422299285714286	-2.78886140379633	-2.89541795118429	0.014257312120928	0.302229851979276
GSE25906	ILMN_1801119	BCL2	-0.211613003795533	8.4797946895	-2.52340833089336	-3.19980192175213	0.0142575146759814	0.244739671930025
GSE44711	ILMN_2153837	SCNN1G	1.42681472757585	0.982097752800994	2.73407882142868	-3.00176119328663	0.0142598514545525	0.269104369084605
GSE74341	A_23_P27048	TMEM199	0.1741	0.03596	2.6298879385505	-3.24590168380088	0.0142611674719905	0.0760485081867891
GSE4707	A_23_P36962	DNAJC3	0.226215	0.0844071428571429	2.7886902702033	-2.89571542014745	0.0142621508131607	0.302229851979276
GSE74341	A_23_P97700	TXNIP	-0.6327	0.10928	-2.62969838444157	-3.24629280122201	0.0142673941043986	0.0760736730025532
GSE60438	ILMN_1671265	ING2	0.1248660809524	7.90663214285714	2.50709565461143	-3.0488230174691	0.0142695790053383	0.542993481681178
GSE60438	ILMN_1677564	TLX1	-0.0445374999999828	6.72857818181818	-2.50699812362456	-3.04903220440032	0.0142732140078057	0.542993481681178
GSE60438	ILMN_1718900	KCTD2	-0.126336476190447	8.13635994805195	-2.50693454218509	-3.04916857181621	0.0142755841511464	0.542993481681178
GSE74341	A_32_P2452	TMTC1	0.5033	0.01528	2.62930653671196	-3.24710127241507	0.0142802738985792	0.0761343033777182
GSE44711	ILMN_1795407	CRYZL1	0.899257045539181	3.89338568277995	2.73318310815024	-3.00342396524992	0.0142864985014654	0.269493671395376
GSE14722	205486_at	TESK2	0.210199581643943	8.38712299321739	2.63005590434679	-2.96932730632625	0.0142867371172018	0.653309503392713
GSE60438	ILMN_2406132	LILRB3	-0.214092833333295	13.1884464805195	-2.50657131526838	-3.04994755368027	0.0142891310518115	0.542993481681178
GSE74341	A_24_P48408	RNMT	0.214066666666667	0.04684	2.62899006465323	-3.24775417742127	0.0142906840672746	0.0761601067575572
GSE74341	A_33_P3637909	UBE2D4	0.3596	-0.09124	2.62885917648262	-3.24802419649094	0.0142949916309555	0.0761725309061536
GSE4707	A_32_P144960	SUMO2	0.0949505	0.0209142857142857	2.78751359677343	-2.89776063402617	0.0142954638696113	0.302466158786628
GSE44711	ILMN_1752968	LAMB2	-0.867663371265101	8.33855224669894	-2.73287081435604	-3.00400365361363	0.0142958003430092	0.269555591983426
GSE4707	A_23_P63655	ATP5C1	0.31427	-0.106521428571429	2.78743103299168	-2.89790413349194	0.0142978041965267	0.302466158786628
GSE25906	ILMN_1739532	DPRXP4	0.222255466116335	6.05625744708333	2.52198351464164	-3.20293871066583	0.0143097647345386	0.245201669796149
GSE4707	A_24_P154948	GARS	0.1665923	0.0410945	2.78671505548654	-2.89914849356019	0.01431811473751	0.302466158786628
GSE4707	A_23_P203751	TMEM135	0.141512	0.038455	2.78668220938623	-2.89920557794825	0.0143190471759055	0.302466158786628
GSE74341	A_33_P3548768	LINC00302	-0.1651	0.11824	-2.62810855146874	-3.24957257270511	0.0143197183232905	0.0762566014244955
GSE74341	A_33_P3374324	OR51I1	-0.151433333333333	-0.09736	-2.62805915281239	-3.24967446275027	0.0143213469878313	0.0762566014244955
GSE44711	ILMN_1765872	SIPA1L3	-0.925906433018375	5.48039897128628	-2.73185135944231	-3.00589583793411	0.0143262059032446	0.269735773881537
GSE14722	201900_s_at	AKR1A1	-0.198764108530291	9.04192354021739	-2.62881790937741	-2.97173035932564	0.0143274797486189	0.653309503392713
GSE74341	A_23_P64799	AAAS	-0.211033333333333	0.37468	-2.62781867921159	-3.25017045018363	0.0143292778290923	0.0762907805245467
GSE74341	A_33_P3270623	FAM181B	-0.185733333333333	-0.07844	-2.62773859617071	-3.25033561937982	0.0143319198853818	0.0762967972630168
GSE14722	38918_at	SOX13	0.289407600977278	6.83850990234783	2.62867861160169	-2.97200071045698	0.0143320708503816	0.653309503392713
GSE4707	A_23_P133146	H2AFZ	0.182561	0.0178757142857143	2.78602558722342	-2.90034671274882	0.0143376998555213	0.302466158786628
GSE60438	ILMN_2414165	PRDM1	-0.139142357142835	7.47138968831169	-2.50525093641738	-3.05277846215721	0.0143384733118282	0.542993481681178
GSE4707	A_24_P306561	TCF25	-0.246533	-0.01942	-2.78599489731383	-2.90040004684397	0.0143385722435392	0.302466158786628
GSE35574	ILMN_1696521	EGFR	0.210248509245371	9.03877923512766	2.49470149171509	-3.17792293385401	0.0143395419286954	0.342833841200554
GSE74341	A_33_P3321836	PLXNB2	-0.347966666666667	-0.30568	-2.62747919363347	-3.2508706111211	0.0143404810772468	0.0763262689716305
GSE4707	A_23_P411833	WDR90	-0.11931	0.00982857142857143	-2.78583407365541	-2.90067953016094	0.0143431446453161	0.302466158786628
GSE74341	A_24_P363408	HEY2	-0.4488	0.01532	-2.62735689213536	-3.25112283549113	0.0143445191113486	0.0763397092804127
GSE44711	ILMN_1676899	YEATS2	0.479186906899517	7.04072529016203	2.73120525567017	-3.007094930918	0.0143455083204947	0.269924602356467
GSE74341	A_24_P280833	LOC100129138	0.1918	-0.06592	2.62719465265559	-3.25145741450778	0.0143498774182521	0.0763601723378504
GSE60438	ILMN_1683792	LAP3	-0.213596142857119	10.2114971298701	-2.50490774394002	-3.05351406665766	0.0143513233986485	0.542993481681178
GSE25906	ILMN_1772692	DICER1	-0.178888807195063	8.23326103235	-2.52078659338052	-3.20557268362754	0.0143537912661406	0.245782009684551
GSE74341	A_23_P253012	GRAMD1C	-0.489933333333333	0.44704	-2.62702576976637	-3.25180568168268	0.0143554571235818	0.0763818090858483
GSE25906	ILMN_1797499	PRKDC	-0.0957852508155099	5.99293338846667	-2.52058090396096	-3.20602522777659	0.0143613694866086	0.245824785800138
GSE35574	ILMN_1758605	DCLRE1C	0.0890079318731489	6.51321505395745	2.49406138182844	-3.17934998208745	0.0143637914111658	0.343181439873879
GSE74341	A_24_P11100	ZMAT1	-0.342833333333333	-0.0572	-2.62666393297601	-3.25255181279157	0.0143674186356216	0.0764155202600818
GSE14722	209555_s_at	CD36	-0.65026967307575	7.87816754613044	-2.62760623089174	-2.97408174732834	0.0143674613842981	0.653309503392713
GSE4707	A_24_P62615	CAP1	0.136091	0.0506328571428571	2.78491409014396	-2.90227823009934	0.014369328166909	0.302624224437662
GSE35574	ILMN_1684836	AKAP12	0.118700539707408	7.13615158994681	2.49375754492071	-3.18002723858871	0.0143753146141948	0.343181439873879
GSE74341	A_33_P3380086	PXN	-0.175733333333333	-0.04524	-2.62641210397578	-3.25307106681289	0.0143757490294666	0.0764333629253972
GSE25906	ILMN_1792933	SLC10A6	-0.0572273817896614	5.58702850168333	-2.52008308461877	-3.20712037431692	0.0143797256270118	0.246051953002512
GSE4707	A_24_P129232	SERINC1	0.2134925	0.107592142857143	2.78451545544761	-2.90297091984946	0.0143806881145837	0.302624224437662
GSE44711	ILMN_2048478	SLC22A3	-1.02742900727431	6.5652132339143	-2.72999085604526	-3.0093484542858	0.0143818563015304	0.270432955836981
GSE44711	ILMN_1665033	NPR3	1.40443117943337	3.10103598662304	2.72989920084036	-3.00951852218275	0.0143846032067279	0.270432955836981
GSE74341	A_33_P3277614	OLA1	-0.2553	-0.16208	-2.62604602184954	-3.25382585335971	0.0143878669116215	0.076473619137797
GSE74341	A_33_P3271975	LOC100132368	0.306	0.0492	2.62589154976199	-3.2541443256307	0.0143929830366927	0.0764846998733768
GSE74341	A_23_P115444	TNFSF18	0.107333333333333	0.3524	2.6258124293802	-3.25430744262281	0.0143956041664729	0.0764854739811312
GSE74341	A_21_P0000036	RDM1	-0.208233333333333	-0.08544	-2.62573571205643	-3.25446560277817	0.0143981461124749	0.0764854739811312
GSE74341	A_23_P27424	ZNF418	0.3034	-0.34056	2.62571203483759	-3.25451441512556	0.0143989307162895	0.0764854739811312
GSE74341	A_23_P30315	TRIM7	-0.383033333333333	-0.23712	-2.62570416455209	-3.25453064024999	0.0143991915267081	0.0764854739811312
GSE25906	ILMN_1688407	ZNF436	-0.148717676043477	7.24338620751667	-2.5195479346623	-3.20829745080497	0.014399481910871	0.246302909037486
GSE44711	ILMN_2205032	MAGEE1	-1.34632667058821	2.87998770114937	-2.72936828449857	-3.01050360896811	0.0144005246843894	0.270618672436562
GSE4707	A_23_P431734	SLC25A37	0.305115	0.192214285714286	2.78359717954568	-2.90456648153336	0.0144068896641163	0.302624224437662
GSE60438	ILMN_1702221	MCM8	0.0580914190476394	6.96937628571429	2.50337989022875	-3.05678787025948	0.0144086562705028	0.542993481681178
GSE74341	A_23_P338519	NKIRAS1	-0.4517	0.31608	-2.62531861469247	-3.2553254440584	0.0144119735204845	0.0765372561345706
GSE74341	A_33_P3406505	ELL	0.277266666666667	-0.02184	2.62519224885575	-3.25558593068711	0.0144161651857774	0.0765514603393347
GSE25906	ILMN_1760855	OCRL	0.28713170305288	8.52517520756667	2.51903323774416	-3.20942935141344	0.0144185062638311	0.246527444255856
GSE60438	ILMN_3257864	LOC100130134	0.0651025666666847	6.78274976623377	2.5031122365479	-3.0573612122129	0.0144187211737745	0.542993481681178
GSE74341	A_33_P3218980	ENTPD1	0.816266666666667	0.52096	2.62510465995262	-3.25576647963691	0.0144190712542361	0.0765588356093502
GSE25906	ILMN_1699552	PDZRN3	-0.120708686853114	5.92805540173333	-2.51891721153809	-3.20968448596201	0.0144227979890128	0.246527444255856
GSE74341	ens|ENST00000557577|tc|THC2625848|linc|TCONS_00022790	NUMB	-0.22	-0.0924	-2.62467878300931	-3.25664430130151	0.0144332090100263	0.0766177775156685
GSE4707	A_23_P215419	ICA1	-0.1238425	-0.0909264285714286	-2.78252121726188	-2.90643588131644	0.0144376497444452	0.302624224437662
GSE74341	A_23_P256021	LAS1L	0.199033333333333	0.01892	2.62442529811213	-3.25716674906579	0.0144416300435086	0.0766544162465057
GSE25906	ILMN_1683859	SLC7A1	-0.395418289162162	8.62636882931667	-2.51840099055022	-3.21081951031169	0.0144419066270229	0.24667979586362
GSE35574	ILMN_1689111	CXCL12	-0.148987012105554	5.899875325	-2.49198700642378	-3.18397236499311	0.0144426282980259	0.344110700569083
GSE4707	A_23_P213458	BTF3	0.099299	-0.0173971428571429	2.78234392256311	-2.90674390115691	0.0144427244612029	0.302624224437662
GSE74341	A_24_P569294	MRPS12	0.1525	0.0862	2.62429948120336	-3.25742605489059	0.0144458115162615	0.0766685465643235
GSE74341	A_24_P101304	ZNF568	-0.252066666666667	0.29376	-2.62420922529983	-3.25761206600544	0.0144488118300724	0.0766764057807462
GSE25906	ILMN_1655536	ENY2	0.209701734658049	9.53712291803333	2.51816861225363	-3.21133038381864	0.0144505158981999	0.246739754521487
GSE35574	ILMN_1746171	H2AFY	-0.11757651254722	8.89117985380851	-2.491779871792	-3.18443374461734	0.0144505217225383	0.344129664164536
GSE44711	ILMN_1659854	PRPF40A	0.516978076492403	6.65062077562093	2.72769592139441	-3.01360616353785	0.014450787407478	0.271085109219235
GSE44711	ILMN_2346997	RAB23	-0.54368892187836	9.73316612201008	-2.72760886021277	-3.01376766103824	0.0144534086348711	0.271085109219235
GSE74341	A_24_P303815	UHRF2	-0.317733333333333	0.39436	-2.62404646067512	-3.25794750350019	0.0144542239713196	0.0766781923371837
GSE44711	ILMN_1746646	CHRM5	1.73478698125393	1.7230496921668	2.72753567163471	-3.01390342366047	0.0144556125410998	0.271085109219235
GSE74341	A_23_P377299	ECE2	-0.1174	-0.07724	-2.6239848368837	-3.25807449937937	0.014456273538657	0.0766781923371837
GSE74341	A_23_P153441	HOOK2	0.391766666666667	-0.02524	2.62397062954797	-3.25810377798245	0.0144567461039191	0.0766781923371837
GSE35574	ILMN_1660315	SPN	0.0424737800601855	5.5706451247234	2.49156757924404	-3.18490657856768	0.0144586157135062	0.344153383154178
GSE60438	ILMN_1777164	DIP2A	-0.0564371333333122	6.71632737662338	-2.5019506841927	-3.05984878322135	0.01446247370068	0.542993481681178
GSE74341	A_24_P414999	LAPTM4B	-0.3846	0.13124	-2.62376260101282	-3.25853247488684	0.0144636672136426	0.0767068391944123
GSE14722	205398_s_at	SMAD3	-0.280812913272722	7.26674451308696	-2.62469298499812	-2.97973284250012	0.014464016380333	0.654914385352041
GSE25906	ILMN_1754629	TRAK1	-0.172520398564042	7.33945848476667	-2.51778231689876	-3.21217955366632	0.0144648378318742	0.246897179077387
GSE14722	219626_at	MAP7D3	-0.155648448780295	7.86474707904348	-2.62438578337743	-2.98032855558066	0.0144742333461161	0.654914385352041
GSE60438	ILMN_1683883	ACY1	-0.156488852380928	7.70246472727273	-2.50158583830855	-3.06062993467124	0.0144762410666718	0.542993481681178
GSE25906	ILMN_1687765	ATP12A	-0.131396375688602	5.85371505761667	-2.51745257169984	-3.21290433013688	0.0144770733101585	0.246990316411036
GSE44711	ILMN_1693220	AKAP11	0.592029064555382	6.31151558297481	2.72677621382316	-3.01531212200787	0.0144785009415065	0.271400681943301
GSE74341	A_23_P165952	ACTR5	-0.208766666666667	0.21484	-2.62329979056449	-3.25948614808316	0.0144790760169437	0.0767804890675715
GSE60438	ILMN_1660179	MATR3	0.0952902619047817	7.15414449350649	2.50139810869387	-3.06103183505403	0.0144833295851986	0.542993481681178
GSE35574	ILMN_1742238	SET	-0.0908180879305576	10.0774757773085	-2.49088388331863	-3.18642911946839	0.0144847103170312	0.34459479258718
GSE4707	A_24_P183264	BTF3	0.24677	0.0385642857142857	2.7808739211142	-2.90929761054698	0.0144848674084305	0.302624224437662
GSE44711	ILMN_1768202	ANKRD24	1.41181567537268	4.71985403432534	2.72652014205111	-3.01578707270947	0.0144862262330574	0.271431875802836
GSE4707	A_23_P141730	DSG2	0.158095	0.0046	2.78070439580706	-2.90959209279613	0.0144897351686198	0.302624224437662
GSE74341	ens|ENST00000378013|tc|THC2493633	ARHGAP26	0.245666666666667	-0.143	2.6228992360194	-3.26031146007852	0.0144924244444842	0.0768385425167517
GSE4707	A_23_P214291	EFHC1	-0.17286	-0.0447814285714286	-2.78060651985734	-2.90976211115287	0.0144925463105098	0.302624224437662
GSE44711	ILMN_2291891	CFL2	-1.59528833614648	1.40351004012997	-2.72622613428906	-3.01633236669149	0.014495100879449	0.271484570298404
GSE25906	ILMN_1791728	SLC25A25	0.223115334575796	8.32750684686667	2.51687031312369	-3.21418394262432	0.014498701353399	0.246990316411036
GSE74341	A_23_P45087	ZNF107	-0.281633333333333	0.20412	-2.6225886260192	-3.26095139973908	0.0145027833899609	0.0768819682134895
GSE25906	ILMN_1781388	PGM5	-0.295938852635723	7.26869172718333	-2.51671073588281	-3.21453459940966	0.0145046339585238	0.246990316411036
GSE35574	ILMN_1721623	APOO	-0.130760360080553	7.8743953733617	-2.4903576178583	-3.1876008266479	0.0145048250025682	0.34459479258718
GSE25906	ILMN_1703246	SBF1	0.180607944575793	8.05604692536667	2.51667336689263	-3.2146167118655	0.0145060235428841	0.246990316411036
GSE44711	ILMN_1698934	CMTM7	-0.741782399380115	9.62058692904495	-2.72581831220583	-3.01708871807402	0.0145074196690431	0.271601700509651
GSE4707	A_23_P75255	VPS26A	0.1707	0.0606785714285714	2.7800630300932	-2.91070617155092	0.0145081658108905	0.302624224437662
GSE60438	ILMN_1710734	GZMK	-0.360742133333312	8.19555035064935	-2.50068402926153	-3.06256033912123	0.0145103211628107	0.542993481681178
GSE35574	ILMN_1779015	ZNF467	-0.218655346083338	7.40941987628723	-2.49015568771852	-3.18805035815448	0.014512549726922	0.34459479258718
GSE74341	A_33_P3537861	LOC100126448	0.147033333333333	0.23412	2.62227347999448	-3.26160064153163	0.0145133006779523	0.0769296406313898
GSE25906	ILMN_1749297	ACTL6A	-0.14567200563925	8.47472681388333	-2.51647381207947	-3.21505518552126	0.0145134461237485	0.247029777674354
GSE44711	ILMN_1806184	MED13	1.54713878293915	1.58390882073805	2.72546403359966	-3.01774573582948	0.0145181292735546	0.271688618942049
GSE74341	A_33_P3316587	SLC22A18AS	0.4658	0.37228	2.62207264891418	-3.26201435692091	0.0145200066766111	0.0769328619188523
GSE35574	ILMN_1747162	DDX47	-0.287407015902775	7.95244478055319	-2.48988068122026	-3.18866251930492	0.014523075873064	0.34459479258718
GSE74341	A_23_P5339	TMEM177	-0.2291	0.11724	-2.62186444912629	-3.26244323327012	0.0145269617793461	0.0769616320534765
GSE60438	ILMN_1708989	TBX1	-0.0693938523809319	7.14942464935065	-2.50023344113158	-3.06352464570845	0.0145273762588345	0.542993481681178
GSE4707	A_24_P106145	WDR1	0.16704	-0.0259857142857143	2.77938620796476	-2.91188177600572	0.0145276401205666	0.302624224437662
GSE25906	ILMN_1665964	GAB2	-0.204258313774382	8.57553696523333	-2.51602926801602	-3.21603186390054	0.0145299935904131	0.247224469001438
GSE74341	A_33_P3242264	NSUN4	0.242633333333333	-0.18192	2.62168246256043	-3.26281809670202	0.0145330437529276	0.0769754506854484
GSE74341	A_19_P00321068	MIAT	0.237733333333333	-0.00476	2.62165128792002	-3.26288231005209	0.0145340858448702	0.0769754506854484
GSE4707	A_23_P77381	DOK4	-0.088323	-0.0529378571428571	-2.77911473736273	-2.91235328781153	0.0145354583417278	0.302624224437662
GSE74341	A_33_P3420382	LOC100131492	-0.159833333333333	-0.0376	-2.62160384784472	-3.26298002603482	0.0145356717843454	0.0769754506854484
GSE35574	ILMN_1806031	MAP3K9	0.114906674118517	6.26165717794681	2.48937613353574	-3.18978548341772	0.0145424057198826	0.34459479258718
GSE4707	A_32_P91250	UBE2L3	0.21795	-0.0844214285714286	2.77876427397414	-2.9129619850365	0.0145455575793102	0.302624224437662
GSE74341	A_33_P3311083	PHLDB3	0.4329	0.12704	2.6212861216688	-3.26363444566185	0.0145462976543247	0.0770155568390025
GSE60438	ILMN_2075794	NLRP8	-0.296845666666631	9.83054753246753	-2.49968324140573	-3.06470193437482	0.0145482261604997	0.542993481681178
GSE25906	ILMN_1663866	TGFBI	-0.311099730434782	11.1644539433333	-2.51553408440748	-3.21711963626934	0.014548446104681	0.247364478919717
GSE44711	ILMN_1676254	MTMR3	1.67498645187712	1.74572289143638	2.72444274174182	-3.01963958190264	0.0145490447694247	0.272039800778445
GSE60438	ILMN_1661588	GSTTP2	0.0583372476190638	6.99917331168831	2.49960757173535	-3.06486383141269	0.0145510957770128	0.542993481681178
GSE74341	A_21_P0000367	SNORA32	-0.2119	0.10156	-2.6211268844524	-3.26396240938004	0.0145516258288525	0.0770356842819507
